pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
yː->ʉ̟ː,yː,first,first_x,76,0.0876182398469324,2.304778381336325,0.08402709131933128,3.4249294744365755,0.03794344188792195
yː->ʉ̟ː,yː,first,first_y,76,0.2748150861438098,9.095007275288381,3.511620262613659e-05,4.668912724510436,0.01240046022029209
yː->ʉ̟ː,ʉ̟ː,second,second_x,76,0.05910550572544104,1.5076420853161547,0.2198437729765684,2.211342783262071,0.11694111927959122
yː->ʉ̟ː,ʉ̟ː,second,second_y,76,0.19286266646943084,5.734716761297021,0.0014144792967738663,2.270279432526669,0.11062957149585123
