pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
æː->eː,æː,first,first_x,76,0.09841470123628282,2.619777444141539,0.0572943827271283,3.2911705285920405,0.042881622663350036
æː->eː,æː,first,first_y,76,0.12032262329459387,3.2827295955768623,0.025633321066228062,4.804429606826538,0.011000864583175922
æː->eː,eː,second,second_x,76,0.24172849984902878,7.6509324103854865,0.0001651270171095927,10.951392194604123,7.039550820324066e-05
æː->eː,eː,second,second_y,76,0.289869320077621,9.796596427327042,1.690832933089533e-05,14.373103215971978,5.594182152739385e-06
