village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
ovanaker,140.0,310.0,236.74990844521912,North,-103.18091922837966,15.16371064537704,uː->oː,uː,oː
oxaback,71.0,468.0,69.28443627964162,South,-122.5945405016982,13.847836820653377,uː->oː,uː,oː
pitea,233.0,141.0,419.15398879796567,North,-50.026093770020125,15.482215961165805,uː->oː,uː,oː
ragunda,145.0,241.0,305.5896736367263,North,-67.3284436730196,10.877715327414618,uː->oː,uː,oː
rimforsa,134.0,437.0,110.59203999318285,Centre,46.14749553427292,17.231551673237675,uː->oː,uː,oː
s_finnskoga,74.0,333.0,202.8121429239692,North,-116.58783294171373,13.868572396675154,uː->oː,uː,oː
s_mellosa,129.0,395.0,151.12029911541478,Centre,33.27592969626447,18.39885347393691,uː->oː,uː,oː
sarna,87.0,296.0,241.489166095073,North,-30.198504281903624,21.050078613717467,uː->oː,uː,oː
segerstad,153.0,510.0,41.911420243744836,South,-50.30267258906467,14.340798874027653,uː->oː,uː,oː
skee,42.0,404.0,127.38890525392424,Centre,-96.72623007533083,8.005792076467676,uː->oː,uː,oː
skinnskatteberg,135.0,371.0,175.79252338443186,North,-35.92155126547037,31.600836417003478,uː->oː,uː,oː
skog,157.0,317.0,232.75723014860148,North,-102.80816800944511,10.822112918887012,uː->oː,uː,oː
skuttunge,171.0,364.0,188.8401092599555,North,-75.22584446958285,12.87803363165959,uː->oː,uː,oː
sorsele,166.0,143.0,405.736623807046,North,-131.59683002503075,18.12248326011678,uː->oː,uː,oː
sorunda,181.0,406.0,149.16608670177132,Centre,1.3316290269397228,7.755760352399939,uː->oː,uː,oː
st_anna,157.0,436.0,115.50682570414243,Centre,26.818567819791795,8.818668478081433,uː->oː,uː,oː
stenberga,128.0,474.0,73.11094801174586,South,-41.91599147423237,8.630029271917062,uː->oː,uː,oː
storsjo,87.0,251.0,285.8275543303726,North,-141.82257468474103,19.574489449332848,uː->oː,uː,oː
strom,132.0,211.0,332.92758406040195,North,-104.51995959784576,10.799725691761964,uː->oː,uː,oː
tjallmo,128.0,416.0,130.2582039594654,Centre,19.922594145427283,5.362878976621544,uː->oː,uː,oː
torhamn,135.0,521.0,27.997895933433075,South,-142.7771176508025,13.314867181878489,uː->oː,uː,oː
torp,145.0,265.0,281.9425332445665,North,-103.33179906835177,8.954723633931332,uː->oː,uː,oː
torsas,144.0,504.0,46.285579526498864,South,-48.83547148763337,10.560068506078137,uː->oː,uː,oː
torso,95.0,414.0,126.59083766943033,Centre,-120.77902521627699,7.428159939631868,uː->oː,uː,oː
v_vingaker,139.0,402.0,145.93168962913032,Centre,-72.947830044436,12.520659713698747,uː->oː,uː,oː
vackelsang,116.0,500.0,45.44304483319151,South,1.025819136311597,15.428367989365404,uː->oː,uː,oː
vaxtorp,78.0,504.0,35.00965688106874,South,-41.06839218178722,9.107392500462199,uː->oː,uː,oː
vemdalen,102.0,266.0,273.610801277416,North,-132.60927279989988,9.645323251913617,uː->oː,uː,oː
viby,116.0,402.0,142.0022014345107,Centre,56.30869932819742,15.541843991960874,uː->oː,uː,oː
vilhelmina,152.0,178.0,368.85934835581264,North,-91.77272396557883,12.498883783328496,uː->oː,uː,oː
villberga,166.0,379.0,173.2064099508079,North,-110.7940834110649,13.56231556571508,uː->oː,uː,oː
vindeln,212.0,194.0,363.3454268629456,North,-127.53652692983296,22.511146590075597,uː->oː,uː,oː
