pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
ʉ̟ː->øː,ʉ̟ː,first,first_x,78,0.07922783665017852,2.122443222285592,0.10458582108690066,3.1736069714455004,0.04760507044631295
ʉ̟ː->øː,ʉ̟ː,first,first_y,78,0.10332031586728718,2.842227649952961,0.04351899246831554,1.1308507038973987,0.32827173637619683
ʉ̟ː->øː,øː,second,second_x,78,0.06475036760645114,1.707753394358324,0.17276699520051797,1.7756645162643163,0.17651091576903305
ʉ̟ː->øː,øː,second,second_y,78,0.02042085111169789,0.514215036113761,0.6737513946103628,0.7115165573970386,0.4942263229661913
