village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
ankarsrum,149.0,456.0,94.43409687486621,Centre,-27.68382594016162,14.73283402194954,-16.893441077711778,11.287031744956664
anundsjo,182.0,230.0,322.74929689041943,North,-24.250625588184896,23.21062482345129,-12.295127371867402,17.82208417978942
are,89.0,227.0,309.8163893481515,North,-2.3139366655529483,30.50879353975329,4.679689482765047,27.751054519791296
arjeplog,171.0,122.0,427.2821082142336,North,-7.910151167064392,22.37579594918932,9.212595454156865,21.692386546158644
arstad,70.0,485.0,52.36353118905221,South,-4.332329454321371,15.100344580238147,-2.8092021623296537,0.5938683067374321
arsunda,156.0,343.0,206.96864741095214,North,-7.23557985882873,17.60025622908802,9.948831219936745,21.653532084080908
asby,125.0,446.0,100.186736530837,Centre,-8.298487152350317,10.05226284507998,-14.725142267877004,2.443460868986887
aspas,112.0,229.0,311.77528251009113,North,-3.892049613831476,34.35049695414018,2.109805152278547,22.021186358395163
bara,79.0,539.0,0.6950911219785691,South,-20.364616542758124,13.399386544915592,-0.0309647136704726,5.4001209755136
bengtsf,62.0,401.0,133.76174405913517,Centre,-13.913901795181392,21.37145298521246,5.15888161933699,14.989953915363026
berg,112.0,252.0,289.11343963427134,North,-9.119798730106313,27.727230342326294,-15.489400405052184,10.807531680648893
bjurholm,197.0,211.0,344.0326593930225,North,-2.328753742544385,23.173367543838562,3.6416216710339997,23.37216703005833
boda,163.0,475.0,78.10530644374003,Centre,-9.889376923810762,20.54745338190601,-8.374053169497872,5.290426345729
bredsattra,158.0,489.0,63.4569046509324,South,-14.036440031992008,20.766007866188804,-4.99514385211817,16.096009755194558
broby,99.0,510.0,32.68566535202928,South,-22.698484630353875,9.942907608438063,-7.830778085957923,3.032469326489605
burseryd,84.0,478.0,61.65247618276582,South,-1.0630344449639333,26.028841442855352,1.6852784179195344,18.15780994600709
burtrask,222.0,177.0,381.8039577688209,North,-4.866437383647051,25.98441813627035,1.9967313619561704,10.94553864510688
dalby,82.0,336.0,201.22302887742558,North,-11.773983462611387,29.718204295611418,1.4460739969298977,19.321882921611248
floby,85.0,439.0,100.24992663283506,Centre,-2.180606871241195,29.646303938090796,-0.4135134719188587,21.36825556486572
frandef,63.0,423.0,112.25604601246488,Centre,-15.01512106696249,22.936357692449015,-8.59026247744321,17.73822595675614
frillesas,58.0,470.0,65.09282618043753,South,1.4454731519391064,7.727990691323911,-5.78572873153678,7.449648256503285
grangarde,119.0,354.0,189.80902415725896,North,-7.03570182253995,10.459817821759946,-1.6807373698089672,9.034005767880672
graso,189.0,350.0,205.70952611928726,North,7.914451673067386,25.865783836929815,12.65152171523756,18.086534304660624
hammaro,90.0,391.0,148.3984439812024,Centre,-13.855933829353036,16.553978654201345,-13.135954757851373,8.250611841896841
hamneda,93.0,496.0,45.45474670393189,South,-19.025640038285967,22.399309704070262,-10.608690937498132,16.276534591544408
haraker,149.0,373.0,176.21379073108554,North,1.4849341203362614,21.609450900748538,15.143722974544,7.524717803274685
husby,141.0,348.0,199.47945013710896,North,-10.248845267624723,24.025172758917968,3.072563027173099,18.787399161247343
jamshog,108.0,514.0,30.28210110195524,South,0.46327213343638074,7.103704556803258,2.0381950052356856,10.043665525413752
jarnboas,117.0,378.0,165.82018913948008,North,8.794080876632556,12.762502831210613,12.721371110251908,5.996003968119133
jarsnas,113.0,452.0,92.22478367908248,Centre,-5.53133189603518,20.676625074251664,-2.164365352607588,6.525492959459266
karna,53.0,448.0,85.9151349758696,Centre,-6.04106515212511,13.467659337528605,-17.625559260636763,14.580095385987281
karsta,186.0,377.0,178.59395123967883,North,19.059352469394184,30.70249972780016,0.4241234817999233,17.970288541314936
korsberga,100.0,432.0,109.7097189393582,Centre,-14.087175579103995,24.301558812578783,-3.6831432297953204,14.019409702972103
kramfors,173.0,248.0,303.4763157810137,North,-11.544587257011722,25.429109979482984,-7.518078414390455,18.479454483173118
lanna,161.0,393.0,158.55800815800026,Centre,-3.2516771992119287,20.934336031214517,-3.0693600077001078,7.0736270931603595
leksand,120.0,335.0,208.70052428052836,North,-23.00564932493225,26.17212667325105,-16.161602748567155,14.713710435208132
loderup,98.0,543.0,0.0,South,-20.901212242644032,3.307661296835705,-1.4769886786575235,-8.513909082997808
malung,96.0,337.0,202.62959374041924,North,-2.3578807575429894,32.716555582143585,27.658592088204625,20.070120074063187
n_rorum,84.0,522.0,18.299385463806168,South,-25.00826368794644,10.924584564807386,2.410916729631738,0.20059451715880616
nora,160.0,357.0,193.85787143343043,North,8.10534961056432,22.177933604230667,13.689946053129992,21.595827071532167
nysatra,228.0,188.0,371.9907689659383,North,-6.906781318587736,23.12904204307825,1.6213674120701738,18.87333774705235
ockelbo,156.0,328.0,221.748110156052,North,5.996306780810172,23.54814233921585,9.736742979207893,17.367225699285797
orust,49.0,436.0,97.05531592071132,Centre,12.312199972500876,19.198331304725173,18.208442955436848,22.30174098980641
ossjo,74.0,515.0,23.48799495009064,South,12.430122931165583,25.3965904389221,35.28564644471833,22.22453271202854
ostad,63.0,445.0,90.57950065298506,Centre,-13.409051216015055,12.866844512917266,-8.603868844869485,21.46230375908009
ovanaker,140.0,310.0,236.74990844521912,North,-17.67044587415227,20.153582648361265,0.8433294060900216,16.9884140826722
oxaback,71.0,468.0,69.28443627964162,South,1.8932725388561906,21.188979570998317,5.3636447672646845,8.499807707800553
pitea,233.0,141.0,419.15398879796567,North,-20.02117263514195,20.44787032451248,-23.20563793919644,15.004261332871911
ragunda,145.0,241.0,305.5896736367263,North,-25.287593928113047,16.536359720969735,-22.713526269015674,8.002320486392595
