village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
alvdalen,105.0,315.0,225.843764915185,North,27.769691737865397,5.213009209634438,9.15680915032508,-0.8470725223953712
ankarsrum,149.0,456.0,94.43409687486621,Centre,29.50383620158264,-6.960713435129646,32.5657438860615,-1.504046519642673
anundsjo,182.0,230.0,322.74929689041943,North,25.338736881880973,10.493914736805877,23.81757694194195,3.496010869381644
are,89.0,227.0,309.8163893481515,North,41.708593747776135,15.792018648379251,34.5122513788355,5.200161474856124
arjeplog,171.0,122.0,427.2821082142336,North,34.52817996837429,12.589482153410241,22.630317622723133,-5.768774195715241
arstad,70.0,485.0,52.36353118905221,South,15.402558899042567,-3.281562591516348,38.08555690402856,4.447318530495638
arsunda,156.0,343.0,206.96864741095214,North,36.230527643527644,3.249144902531346,30.05594182214358,-8.317480854779795
asby,125.0,446.0,100.186736530837,Centre,22.81528913748818,-10.158216376445466,40.566295323884,-5.398027520025822
aspas,112.0,229.0,311.77528251009113,North,37.96509766709579,11.929767995676523,37.840276853981194,-1.6678227254737699
bara,79.0,539.0,0.6950911219785691,South,-1.273451386651181,-2.6412322829601718,8.843212787613357,-15.132030818428893
bengtsf,62.0,401.0,133.76174405913517,Centre,45.13363992941399,9.700645774834262,42.596614405270515,1.9401190127136558
berg,112.0,252.0,289.11343963427134,North,35.57449094215052,13.346300048233049,29.01600536659472,-4.7587462640727685
bjurholm,197.0,211.0,344.0326593930225,North,23.189764112519384,1.0932472870448082,25.02937508843414,-5.4833207857155895
boda,163.0,475.0,78.10530644374003,Centre,25.34531570693409,-3.0429093740554753,32.4057816981555,-4.491699530432525
bredsattra,158.0,489.0,63.4569046509324,South,22.03310248899902,-3.0363657912238877,24.96945550602137,-6.031315495854132
broby,99.0,510.0,32.68566535202928,South,-5.4730691461089584,10.995729431118818,28.70870388311971,-5.757506277396631
burseryd,84.0,478.0,61.65247618276582,South,36.74575106701318,3.1037164051927935,38.32031824029826,-5.63852963725275
burtrask,222.0,177.0,381.8039577688209,North,39.15224401462448,1.4683699964804622,43.82743088349606,-5.868450917376178
dalby,82.0,336.0,201.22302887742558,North,28.94731536597567,7.3843585832358345,25.669033994140193,-7.6533553406658985
floby,85.0,439.0,100.24992663283506,Centre,45.359456269932345,10.364129684236428,42.8792067748367,6.592125748432345
frandef,63.0,423.0,112.25604601246488,Centre,31.761669057371527,3.353749677739706,40.4976969306328,3.024695054065822
frillesas,58.0,470.0,65.09282618043753,South,28.578688415908,-0.913076239408322,32.37600766319377,-3.214552809679377
grangarde,119.0,354.0,189.80902415725896,North,29.72666487168666,2.856553401470155,17.759728544849537,-5.20844663542471
graso,189.0,350.0,205.70952611928726,North,48.47636576190363,10.657486237592765,46.0172664031241,6.204324702036193
hammaro,90.0,391.0,148.3984439812024,Centre,30.81984143044304,-5.637637324396296,32.05542825154059,-3.1954576112500375
hamneda,93.0,496.0,45.45474670393189,South,19.34133530836056,-10.233403339298253,19.790187952085923,-16.34319492071947
