village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
torhamn,135.0,521.0,521.0,,154.2803821931906,53.55867094482347,ɑː->æː,ɑː,æː
torp,145.0,265.0,265.0,,160.64244493316738,61.260297608336074,ɑː->æː,ɑː,æː
torsas,144.0,504.0,504.0,,173.548359530541,45.16880253550265,ɑː->æː,ɑː,æː
torso,95.0,414.0,414.0,,170.30242443178088,62.452243371134855,ɑː->æː,ɑː,æː
v_vingaker,139.0,402.0,402.0,,174.02698941878708,47.68012626608158,ɑː->æː,ɑː,æː
vackelsang,116.0,500.0,500.0,,167.3549115538585,61.30876294246771,ɑː->æː,ɑː,æː
vaxtorp,78.0,504.0,504.0,,169.2801623494774,56.32837599673994,ɑː->æː,ɑː,æː
vemdalen,102.0,266.0,266.0,,169.05751157686072,48.46270141984893,ɑː->æː,ɑː,æː
viby,116.0,402.0,402.0,,163.52250732026164,52.19470440762901,ɑː->æː,ɑː,æː
vilhelmina,152.0,178.0,178.0,,162.62236832303415,47.19275041676863,ɑː->æː,ɑː,æː
villberga,166.0,379.0,379.0,,164.5346133695165,39.97080073913202,ɑː->æː,ɑː,æː
