region_marker,geographic_position,first_x,first_y,second_x,second_y,pair_length,directed_angle_from_horizontal_deg,pair,first_vowel,second_vowel
North,216.0782122905028,-1.2279482926779615,17.50965921005681,-16.206223568245854,-4.127945650869313,26.316053548134118,-124.69228041159936,ʉ̟ː->øː,ʉ̟ː,øː
Centre,397.1787709497207,1.3791132113144968,15.045573215243856,-10.254878022967311,-6.183855502971813,24.208229917553783,-118.72328985099598,ʉ̟ː->øː,ʉ̟ː,øː
South,507.72067039106145,-1.89855493911125,10.365366345473008,-11.443306500648738,-4.097323496044169,17.328349021860003,-123.42308991638951,ʉ̟ː->øː,ʉ̟ː,øː
