village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
karna,ym_2,ɑː,æː,53.0,448.0,23.757324512126445,-27.47073270412473,-18.959910695286766,-13.518461480679775,-42.71723520741321,13.952271223444953,44.93804686519022,161.91196560784826,448.0,
karna,ym_3,ɑː,æː,53.0,448.0,7.5201976982391745,-27.505884588620304,-38.15432944674172,-4.989593315281072,-45.67452714498089,22.516291273339235,50.922939846629525,153.75796480558944,448.0,
karsta,ym_1,ɑː,æː,186.0,377.0,29.667242015101138,-16.719891792345045,-2.679771665846518,-4.155730665763613,-32.347013680947654,12.564161126581432,34.70140399018626,158.77293578172538,377.0,
karsta,ym_2,ɑː,æː,186.0,377.0,46.496343432947384,-23.499093057841463,-15.68318776799015,2.257607164171036,-62.17953120093753,25.756700222012498,67.30305867265605,157.49913869771277,377.0,
karsta,ym_3,ɑː,æː,186.0,377.0,-0.37818326833876537,-24.188833571234117,-10.229856094538908,8.162755075771745,-9.851672826200144,32.35158864700586,33.81834924208408,106.93648777602859,377.0,
korsberga,ym_1,ɑː,æː,100.0,432.0,14.931140357624049,-24.705835967577094,-49.16654944100722,-15.50482321113721,-64.09768979863127,9.201012756439884,64.75471004695896,171.831182053994,432.0,
korsberga,ym_2,ɑː,æː,100.0,432.0,16.786891546660552,-21.336595656826614,-31.524882587615323,-14.659282078305196,-48.31177413427588,6.677313578521417,48.77103686233454,172.13083541941396,432.0,
korsberga,ym_3,ɑː,æː,100.0,432.0,22.13934933707746,-18.373583641392017,-32.28122877722618,-9.488908905917235,-54.42057811430364,8.884674735474782,55.14106244397371,170.72772393115733,432.0,
kramfors,ym_1,ɑː,æː,173.0,248.0,40.349175953059046,-21.112013161343263,-24.208876763952432,-9.055752098982142,-64.55805271701148,12.056261062361122,65.67416235793371,169.42182442097544,248.0,
kramfors,ym_3,ɑː,æː,173.0,248.0,16.75702889345487,-25.814137776694103,-30.519269069215323,-14.478766777710797,-47.27629796267019,11.335370998983306,48.616241984955664,166.51680442800884,248.0,
kramfors,ym_4,ɑː,æː,173.0,248.0,-1.5091779243665249,-19.77858416185819,-42.260785285646094,-4.817970268649662,-40.75160736127957,14.960613893208528,43.41098329443321,159.84094803455153,248.0,
lanna,ym_1,ɑː,æː,161.0,393.0,13.498446534559402,-25.15396458142525,0.6837692823317132,-26.05286107639587,-12.814677252227689,-0.8988964949706215,12.846165497432775,-175.98751100553343,393.0,
lanna,ym_2,ɑː,æː,161.0,393.0,15.070468445736015,-28.329092284706704,-50.99368798393464,-21.749935889921133,-66.06415642967066,6.579156394785571,66.39094865741144,174.31281500523588,393.0,
leksand,ym_2,ɑː,æː,120.0,335.0,12.04515631172903,-28.98616411224143,-46.27170992446223,-11.008276269598277,-58.31686623619126,17.977887842643153,61.02508778275112,162.86654803683484,335.0,
leksand,ym_4,ɑː,æː,120.0,335.0,4.268301892334618,-24.01756289511311,-48.71347085233976,-6.40180517316868,-52.98177274467438,17.61575772194443,55.833530815152336,161.6086975848806,335.0,
loderup,ym_1,ɑː,æː,98.0,543.0,5.325916070330679,-27.717275197324625,-29.147800419032674,-21.01547723766175,-34.473716489363355,6.701797959662876,35.11910056480867,168.99874075767184,543.0,
loderup,ym_2,ɑː,æː,98.0,543.0,24.684450575639314,-27.79441090467911,-31.929622380353543,-1.3221631657445565,-56.61407295599285,26.472247738934556,62.49746520474256,154.93961863930858,543.0,
loderup,ym_3,ɑː,æː,98.0,543.0,-10.451087605016738,-31.982969957017332,-30.617968183080315,-25.519556171501463,-20.166880578063576,6.463413785515868,21.17731781913551,162.22952937006588,543.0,
malung,ym_1,ɑː,æː,96.0,337.0,2.396412049175776,-24.89782396741145,-18.288305638372023,13.565720763673905,-20.6847176875478,38.463544731085356,43.672666727528295,118.27023536967502,337.0,
malung,ym_2,ɑː,æː,96.0,337.0,4.147855884733521,-26.082615602788735,-28.073285575517502,20.39290833514034,-32.221141460251026,46.475523937929076,56.55242065823996,124.73328720013554,337.0,
malung,ym_3,ɑː,æː,96.0,337.0,29.90127925452331,-15.867618948910417,-13.803843971757265,15.927442637114666,-43.70512322628058,31.795061586025085,54.04686612083533,143.9644668388428,337.0,
n_rorum,ym_1,ɑː,æː,84.0,522.0,6.966661258361824,-26.96544415249521,-40.208515809358175,-7.94870763391601,-47.17517706772,19.0167365185792,50.86387322243361,158.04519478642544,522.0,
n_rorum,ym_2,ɑː,æː,84.0,522.0,14.58686815688641,-20.45923441001846,-13.785866989768815,-15.312479072471252,-28.372735146655224,5.146755337547209,28.83576234828577,169.718463561686,522.0,
nora,ym_1,ɑː,æː,160.0,357.0,10.79804541447568,-21.883988707942972,-15.434819169563202,-12.890308162203793,-26.232864584038882,8.99368054573918,27.73174127319323,161.0762242225467,357.0,
nora,ym_2,ɑː,æː,160.0,357.0,25.136235596712577,-20.94616277279968,-7.65444765786865,-6.368034273805968,-32.790683254581225,14.578128498993713,35.885244026416295,156.0309578094414,357.0,
nora,ym_3,ɑː,æː,160.0,357.0,6.054677038598577,-13.337090025769697,-8.578036318501049,-1.9168906932135537,-14.632713357099625,11.420199332556145,18.56171471029435,142.0295034013393,357.0,
nysatra,ym_1,ɑː,æː,228.0,188.0,0.6683586265187332,-27.87670910946955,-33.060362119135775,-17.321265620126663,-33.728720745654506,10.555443489342888,35.341816455794344,162.62242674192643,188.0,
nysatra,ym_2,ɑː,æː,228.0,188.0,-4.397510192249609,-27.574609002566635,-33.57257280057158,-17.495740848186514,-29.17506260832197,10.078868154380121,30.86693799962809,160.9419267642263,188.0,
nysatra,ym_3,ɑː,æː,228.0,188.0,19.380291818516376,-26.266746282445048,-14.931456251043244,-14.303517370986054,-34.31174806955962,11.963228911458994,36.337513695585955,160.77823878388662,188.0,
ockelbo,ym_1,ɑː,æː,156.0,328.0,20.401344782662562,-28.103638739365223,-21.434389193350377,-13.513980410817789,-41.83573397601294,14.589658328547435,44.30673501235988,160.77445872219445,328.0,
ockelbo,ym_2,ɑː,æː,156.0,328.0,15.250116935703875,-24.432685870701818,-26.90467226564825,-17.18254567958409,-42.15478920135213,7.250140191117726,42.77371605789348,170.2412570803359,328.0,
ockelbo,ym_3,ɑː,æː,156.0,328.0,-5.846347441488559,-22.686567083860236,-32.09414110511699,-11.838735165735132,-26.24779366362843,10.847831918125104,28.40109380873044,157.5454029218307,328.0,
orust,ym_1,ɑː,æː,49.0,436.0,28.791395624593676,-16.554812505565607,-20.998455735700645,7.654506245263765,-49.78985136029432,24.20931875082937,55.3635296279009,154.06958954389907,436.0,
orust,ym_2,ɑː,æː,49.0,436.0,53.284752740359835,-16.12506286482975,-9.392461965171488,-0.4711216890517886,-62.67721470553133,15.653941175777963,64.60246990307715,165.9769746906425,436.0,
orust,ym_3,ɑː,æː,49.0,436.0,29.68776707451188,-20.22575465215086,-10.067726460954853,-4.468943867586669,-39.755493535466734,15.756810784564193,42.76419474688019,158.3794488489733,436.0,
ossjo,ym_1,ɑː,æː,74.0,515.0,20.444445575338165,-22.565675165181737,-28.300390580512797,-14.819980673175785,-48.74483615585096,7.745694492005953,49.35640622071512,170.97102524744716,515.0,
ossjo,ym_2,ɑː,æː,74.0,515.0,42.74755491120065,-17.022043379519133,-15.322335076019359,-8.908056709498677,-58.06988998722001,8.113986670020456,58.63402512883713,172.04567786887566,515.0,
ossjo,ym_3,ɑː,æː,74.0,515.0,35.8600371846541,-18.21818409313794,-7.975525018242067,-4.693174436337367,-43.83556220289616,13.525009656800572,45.87463787170998,162.85293054618907,515.0,
ostad,ym_1,ɑː,æː,63.0,445.0,7.107953746212642,-26.858173547316575,-32.966524814916795,-4.712833750428424,-40.07447856112944,22.145339796888152,45.786241455988296,151.07475985125168,445.0,
ostad,ym_3,ɑː,æː,63.0,445.0,16.091340748400977,-26.238096907026186,-27.957749414932856,-9.761793314418412,-44.04909016333383,16.476303592607774,47.02968131184064,159.49198506183419,445.0,
ovanaker,ym_1,ɑː,æː,140.0,310.0,39.82534121212713,-13.579634329239935,-17.0647517884136,-4.0167303332789315,-56.89009300054073,9.562903995961005,57.688229427207595,170.45810607730405,310.0,
ovanaker,ym_2,ɑː,æː,140.0,310.0,34.030286996692574,-22.64619604641871,-28.03712606928942,-12.341566606837159,-62.067413065981995,10.30462943958155,62.9170020947464,170.5735540068193,310.0,
ovanaker,ym_3,ɑː,æː,140.0,310.0,-5.810709810112199,-24.033146332057534,-44.75915698818844,-11.230329065120623,-38.948447178076236,12.802817266936911,40.998703242346245,161.80369148983,310.0,
oxaback,ym_1,ɑː,æː,71.0,468.0,27.15675569194724,-25.03941688297474,-19.411411597132314,-5.6039320717917445,-46.568167289079554,19.435484811182995,50.4611957300798,157.3465101218956,468.0,
oxaback,ym_2,ɑː,æː,71.0,468.0,17.969554964756206,-22.137483314674654,-33.40117981250217,-13.131966083305691,-51.37073477725838,9.005517231368962,52.1541151987061,170.0568312791579,468.0,
oxaback,ym_3,ɑː,æː,71.0,468.0,19.64197221199391,-26.660085995199122,-23.49953207763278,-12.195625999667868,-43.14150428962669,14.464459995531254,45.50175815651745,161.46475579397386,468.0,
pitea,ym_1,ɑː,æː,233.0,141.0,17.36949962832149,-24.180951875566027,-35.4205366518942,-13.786618914429818,-52.79003628021569,10.39433296113621,53.80362523263141,168.8609807027783,141.0,
