pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
uː->oː,uː,first,first_x,74,0.490469105675739,22.46042243937198,2.700913060380856e-10,24.481384432324038,8.69048802476683e-09
uː->oː,uː,first,first_y,74,0.2584681586083586,8.133061001862565,0.00010144506727264662,4.298790441992544,0.017342436965148842
uː->oː,oː,second,second_x,74,0.504719707698982,23.77803712909557,1.014412627709717e-10,35.23893690214491,2.5831760922637463e-11
uː->oː,oː,second,second_y,74,0.48134741366830147,21.65503450334175,4.981596515253187e-10,27.21743125925132,1.800772583278845e-09
