pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
ɑː->æː,ɑː,first,first_x,74,0.15801860321281014,4.379076254774008,0.006969999631047687,6.383213245809747,0.002841412195164101
ɑː->æː,ɑː,first,first_y,74,0.04022083568114765,0.9778146898609502,0.40826209331501817,1.4117463574122908,0.25056981046284493
ɑː->æː,æː,second,second_x,74,0.09440942283623133,2.4325413585294213,0.07219671768456114,3.119093586670718,0.050395501230576095
ɑː->æː,æː,second,second_y,74,0.12843163410507974,3.43832824409764,0.021395566533710234,4.989477250509188,0.009424994541955636
