village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
haraker,149.0,373.0,373.0,,36.80677371071353,-4.619232509579655,25.980457279535056,-20.447551953498586
jamshog,108.0,514.0,514.0,,5.2187427101265484,-18.98255146315134,-19.084700988069123,-23.75575283501134
jarnboas,117.0,378.0,378.0,,51.491922953784844,5.670197965194344,24.027996858444318,-27.684961263794968
jarsnas,113.0,452.0,452.0,,43.8580147409311,-0.6801156812134712,22.13298082632597,-22.752155094055738
karna,53.0,448.0,448.0,,25.637469625293676,-14.016519124591436,10.841521240824623,-27.47073270412473
karsta,186.0,377.0,377.0,,53.8099785390055,8.891436978948263,29.667242015101138,-23.499093057841463
korsberga,100.0,432.0,432.0,,30.037267398930275,-1.2513484296781017,16.786891546660552,-21.336595656826614
kramfors,173.0,248.0,248.0,,25.968489169134703,-4.4388175596933594,16.75702889345487,-21.112013161343263
lanna,161.0,393.0,393.0,,34.07135748132548,2.7282246779745285,14.284457490147709,-26.741528433065977
leksand,120.0,335.0,335.0,,16.874052592531804,-6.499860124144526,8.156729102031825,-26.50186350367727
loderup,98.0,543.0,543.0,,-16.275000986397007,-19.94753823971587,5.325916070330679,-27.79441090467911
malung,96.0,337.0,337.0,,35.67715841263497,-1.3295269549928792,4.147855884733521,-24.89782396741145
n_rorum,84.0,522.0,522.0,,0.02205609216922655,-7.951219508159752,10.776764707624118,-23.712339281256835
nora,160.0,357.0,357.0,,50.33927763166645,2.0356110830281344,10.79804541447568,-20.94616277279968
nysatra,228.0,188.0,188.0,,27.729332089550972,-2.834877067949124,0.6683586265187332,-27.574609002566635
ockelbo,156.0,328.0,328.0,,38.63737104035317,-2.743571608046594,15.250116935703875,-24.432685870701818
orust,49.0,436.0,436.0,,53.589948139925085,-0.3373094506953396,29.68776707451188,-16.554812505565607
ossjo,74.0,515.0,515.0,,36.67702699819155,-9.8608081044223,35.8600371846541,-18.21818409313794
ostad,63.0,445.0,445.0,,30.924304571702255,-7.453184819415581,11.599647247306809,-26.54813522717138
ovanaker,140.0,310.0,310.0,,35.03399240642391,-0.7687291150372786,34.030286996692574,-22.64619604641871
oxaback,71.0,468.0,468.0,,35.374755445439845,-5.724304673860077,19.64197221199391,-25.03941688297474
pitea,233.0,141.0,141.0,,28.87967830962692,-3.174462192385372,17.36949962832149,-24.180951875566027
ragunda,145.0,241.0,241.0,,25.634429909099552,-2.37078469510504,11.881271617101135,-22.753646951790337
rimforsa,134.0,437.0,437.0,,42.81430691748906,-1.5376397694416304,17.082415707814285,-23.822408018107645
s_finnskoga,74.0,333.0,333.0,,48.76962936554044,5.084795861957424,37.637587371564926,-17.285508244040557
s_mellosa,129.0,395.0,395.0,,51.43472672913339,4.345444536824795,36.127549772159874,-25.48264732098891
segerstad,153.0,510.0,510.0,,45.80616730286763,-9.271479233495747,16.880484296125346,-22.33812246459928
skee,42.0,404.0,404.0,,61.829798794362645,16.1562519730372,47.75109102627776,-7.630480218350057
skinnskatteberg,135.0,371.0,371.0,,42.83090810467257,-1.8802770052978746,-3.245293500801677,-12.777243150136462
skog,157.0,317.0,317.0,,33.42413041512093,-3.733872768943862,17.497986470486282,-25.71638795903073
skuttunge,171.0,364.0,364.0,,57.187776958648556,2.0458609127897223,26.083801412915612,-20.412178133283035
sorsele,166.0,143.0,143.0,,25.619900235791704,-7.709818210804495,18.04325751250127,-31.126473024760006
sorunda,181.0,406.0,406.0,,49.35951551310206,5.475637166640566,36.02014153482069,-22.692734660917413
st_anna,157.0,436.0,436.0,,41.98377227069123,-1.9099585504965844,21.601196458339583,-25.03437789370829
stenberga,128.0,474.0,474.0,,36.89447316953925,-5.57684141144993,25.244904018106965,-25.154580552488305
storsjo,87.0,251.0,251.0,,21.438574208174984,-3.256642135036437,17.479142424373187,-20.49365089249831
strom,132.0,211.0,211.0,,30.49491085425597,0.6852987443795693,22.07297244029141,-21.682081757992584
