village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
karna,53.0,448.0,448.0,,62.09707731284943,18.825844697763472,æː->eː,æː,eː
karsta,186.0,377.0,377.0,,33.91748587526323,23.848109594399695,æː->eː,æː,eː
korsberga,100.0,432.0,432.0,,66.15604463708368,35.047628881345055,æː->eː,æː,eː
kramfors,173.0,248.0,248.0,,60.18532220097445,22.01649699780077,æː->eː,æː,eː
lanna,161.0,393.0,393.0,,78.74816520500953,42.2274744461497,æː->eː,æː,eː
leksand,120.0,335.0,335.0,,67.48046313112835,23.308342161317988,æː->eː,æː,eː
loderup,98.0,543.0,543.0,,116.39261070224947,11.279123372056421,æː->eː,æː,eː
malung,96.0,337.0,337.0,,8.558515378944087,16.604075217748367,æː->eː,æː,eː
n_rorum,84.0,522.0,522.0,,79.19753005312376,17.42684546531528,æː->eː,æː,eː
nora,160.0,357.0,357.0,,78.85155120705784,19.676778063876352,æː->eː,æː,eː
nysatra,228.0,188.0,188.0,,80.83289340383661,16.679880801470237,æː->eː,æː,eː
ockelbo,156.0,328.0,328.0,,55.503200209364145,24.16672040931487,æː->eː,æː,eː
orust,49.0,436.0,436.0,,51.8199928474418,16.12746725010304,æː->eː,æː,eː
ossjo,74.0,515.0,515.0,,55.42376497377291,24.142245135423043,æː->eː,æː,eː
ostad,63.0,445.0,445.0,,65.19362812274599,18.241670625835827,æː->eː,æː,eː
ovanaker,140.0,310.0,310.0,,65.05200401674773,30.084095744304797,æː->eː,æː,eː
oxaback,71.0,468.0,468.0,,52.40367718716667,24.63227487535576,æː->eː,æː,eː
pitea,233.0,141.0,141.0,,81.66998939974229,27.530738142278572,æː->eː,æː,eː
ragunda,145.0,241.0,241.0,,69.26560854705036,20.872388143209278,æː->eː,æː,eː
rimforsa,134.0,437.0,437.0,,81.60925706358336,24.73201024386486,æː->eː,æː,eː
s_finnskoga,74.0,333.0,333.0,,35.23044431180407,20.233969817852415,æː->eː,æː,eː
