pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
ʉ̟ː->øː,ʉ̟ː,first,first_x,74,0.06176889851180045,1.5361612893908145,0.21276794078732478,2.2653167631153814,0.11135582788018618
ʉ̟ː->øː,ʉ̟ː,first,first_y,74,0.14779487188855667,4.046616122077629,0.010335796984838075,0.971646238930766,0.38350459522155633
ʉ̟ː->øː,øː,second,second_x,74,0.056911371473225336,1.4080670266550956,0.24769931382802834,0.8852641628959703,0.41717318741006226
ʉ̟ː->øː,øː,second,second_y,74,0.04102188573663268,0.9981221882107488,0.3989538633237997,1.4292162063872038,0.2463982379788189
