pair,village,geo_x,geo_y,n_observations,first_endpoint,second_endpoint,midpoint,separation_change
yː->ʉ̟ː,strom,132.0,211.0,3,-1.3995784501086213,-2.2221691998695956,-3.2841834372027074,-3.7692099741881755
yː->ʉ̟ː,tjallmo,128.0,416.0,3,-14.795538623921185,-4.417527787877861,-9.606533205899524,2.1934223112305276
yː->ʉ̟ː,torhamn,135.0,521.0,3,-2.359948012536486,-3.4407516618225165,-2.900349837179501,-2.71432424958536
yː->ʉ̟ː,torp,145.0,265.0,2,-10.070966517599006,-6.362599288186825,-8.216782902892914,3.70836722941218
yː->ʉ̟ː,torsas,144.0,504.0,3,-7.382164998304332,-9.488976901566677,-8.435570949935503,-4.139568372352394
yː->ʉ̟ː,torso,95.0,414.0,3,-3.6128603802944865,-1.5464017547879791,-2.579631067541233,2.066458625506508
yː->ʉ̟ː,v_vingaker,139.0,402.0,3,0.15835813190658987,-0.34410923888342804,0.3842705443814782,-1.4567595665298114
yː->ʉ̟ː,vackelsang,116.0,500.0,3,-4.376473705008517,-2.9378724886107865,-3.657173096809651,2.614961131038905
yː->ʉ̟ː,vaxtorp,78.0,504.0,3,-7.732691635532554,-13.332384727391013,-9.61731038817388,-1.390108584045473
yː->ʉ̟ː,vemdalen,102.0,266.0,3,5.850857786946806,15.731423376728102,11.049963429530608,9.851816933313511
yː->ʉ̟ː,viby,116.0,402.0,2,-0.8234830472764343,-5.494497755893777,-3.158990401585105,-4.671014708617344
yː->ʉ̟ː,vilhelmina,152.0,178.0,1,-6.7624735762128925,-12.685036391904049,-9.72375498405847,-5.922562815691157
yː->ʉ̟ː,villberga,166.0,379.0,3,15.790747551617367,14.30791103485913,17.465332658208503,-2.7754158326852743
æː->eː,ankarsrum,149.0,456.0,3,-5.98714235732977,-3.0451392216515907,-4.516140789490682,2.047685201850747
æː->eː,anundsjo,182.0,230.0,3,1.3796371681892865,-2.9988199957646993,-0.8095914137877068,-4.3784571639539855
æː->eː,are,89.0,227.0,3,3.0861435400160677,-8.771076473803953,-6.583042392645623,-19.722254879301403
æː->eː,arjeplog,171.0,122.0,3,-4.2507851028762635,-4.394765223695207,-3.1291330352396343,1.4542455227618305
æː->eː,arstad,70.0,485.0,3,0.967041895458419,0.18630648258335078,0.576674189020885,-0.7807354128750674
æː->eː,arsunda,156.0,343.0,3,-2.7023383257655866,-4.0249170002240495,-3.1984038428522488,-1.6530263147436024
æː->eː,asby,125.0,446.0,3,-6.415244410990138,-3.1869983075798136,-1.6130142950702733,-6.46116578594328
æː->eː,aspas,112.0,229.0,2,-9.530071769393917,-8.689026269089691,-9.109549019241804,0.8410455003042259
æː->eː,bara,79.0,539.0,3,-6.216344026196586,-12.304477232979574,-9.26041062958808,-6.088133206782992
æː->eː,bengtsf,62.0,401.0,3,6.127049469476983,19.2048644618878,13.22058487225527,-0.7771523997912873
æː->eː,berg,112.0,252.0,3,-13.168879864724545,-17.280806468681288,-10.150879636852915,-14.259853663656747
æː->eː,bjurholm,197.0,211.0,3,-1.1070037305307876,-3.0343336874407227,-4.080837997202003,2.093008619522557
æː->eː,boda,163.0,475.0,1,-15.51304360780537,-4.901466233060882,-10.207254920433126,10.611577374744485
æː->eː,borga,337.0,331.0,1,13.450764084430968,4.189745249745186,8.820254667088077,-9.261018834685784
æː->eː,brando,237.0,337.0,3,2.809853643469273,-6.312220118196103,0.8351327132753014,-9.529799601013783
æː->eː,bredsattra,158.0,489.0,3,-11.665892249552208,-12.47771753583734,-11.985645073557833,-0.9841449245590077
æː->eː,broby,99.0,510.0,2,-1.1710592139476013,2.2215358730716095,0.5252383295620042,3.392595087019208
æː->eː,burseryd,84.0,478.0,2,-0.2433004169161994,9.563074306622116,4.659886944852959,9.806374723538312
æː->eː,burtrask,222.0,177.0,3,-9.48098478103093,-5.6987329942809595,-7.589858887655944,3.0844143796600285
æː->eː,dalby,82.0,336.0,2,0.7695963379798032,5.501765449063392,3.135680893521599,4.732169111083589
æː->eː,dragsfjard,272.0,350.0,3,24.12642787368405,-1.199996972135283,11.463215450774385,-24.783999497243467
æː->eː,faro,208.0,445.0,3,27.553059916364234,-6.727835936791964,12.446778237425669,-27.064095389807328
æː->eː,floby,85.0,439.0,3,4.723883608316433,4.556580780919487,3.4446890551354437,-2.547917406853415
æː->eː,frandef,63.0,423.0,3,-1.9340425408922362,0.4986766288408668,2.6014349798887975,-2.671838174114825
æː->eː,frillesas,58.0,470.0,2,-7.991610294170048,-10.469136139748075,-9.23037321695906,-2.477525845578029
æː->eː,grangarde,119.0,354.0,1,-3.0466240074097124,-17.47390013663315,-10.260262072021431,-14.427276129223442
æː->eː,graso,189.0,350.0,3,13.694293939741605,5.976782091437281,8.720130283568569,-9.948327312346073
æː->eː,hammaro,90.0,391.0,3,-4.869479386971649,-4.169756252311645,-2.50736389805008,-3.3247847085231257
æː->eː,hamneda,93.0,496.0,3,-1.2736599585114496,-1.3790457418930868,-1.3263528502022675,-2.507846464017195
æː->eː,haraker,149.0,373.0,3,1.0487786169568347,-2.129552925385785,0.41959881000662347,-4.518104950995188
æː->eː,houtskar,245.0,347.0,1,-4.146680504317648,-16.149014708024705,-10.147847606171176,-12.002334203707058
æː->eː,jamshog,108.0,514.0,3,6.462194963368195,8.175251865777467,7.31872341457283,1.7130569024092708
æː->eː,jarnboas,117.0,378.0,3,4.843039847097825,11.486614221773772,8.164827034435797,6.643574374675943
æː->eː,jarsnas,113.0,452.0,3,-2.714430457795587,3.6360642816352717,0.4608169119198427,-1.54678413019737
æː->eː,karna,53.0,448.0,3,-1.178893958401516,-8.140592681043382,-3.7375865315930357,-5.36145488430952
æː->eː,karsta,186.0,377.0,3,16.746177757834733,7.801380212624342,12.273778985229539,-8.944797545210394
æː->eː,korsberga,100.0,432.0,3,-6.423081380588856,3.0504790158390365,-1.6863011823749101,9.878413938966766
æː->eː,kramfors,173.0,248.0,3,-3.0193206033389215,-5.188956019688775,-4.1041383115138474,-2.1696354163498555
æː->eː,kyrkslatt,310.0,347.0,3,19.93441829588942,-4.08506606000008,6.476960467344703,-21.12405305468957
æː->eː,lanna,161.0,393.0,2,-11.419087591638094,-1.78448986917714,-6.601788730407618,9.634597722460953
æː->eː,leksand,120.0,335.0,2,-8.955225736393562,-11.559110499187621,-10.257168117790592,-2.6038847627940616
æː->eː,loderup,98.0,543.0,3,-10.830348825773585,-31.972602944019616,-21.401475884896602,-21.047426617802305
æː->eː,malung,96.0,337.0,3,25.90883079723803,8.649602384394566,17.279216590816297,-17.259228412843466
æː->eː,n_rorum,84.0,522.0,2,-1.5792777526920498,-9.07532572332319,-5.32730173800762,-7.496047970631141
æː->eː,narpes,237.0,258.0,3,32.206703523248386,-30.754848873368076,0.7259273249401548,-65.12823334927852
æː->eː,nora,160.0,357.0,3,12.39976613282114,3.1394323881106145,3.9499811320384297,-4.827922030957261
æː->eː,nysatra,228.0,188.0,3,-9.495715352135559,-6.774874613048234,-6.819826986285403,-8.706364781356179
æː->eː,ockelbo,156.0,328.0,3,-4.231996193329283,-4.38475224482748,-4.308374219078381,-0.15275605149819782
æː->eː,orust,49.0,436.0,3,16.71509465211061,6.457541303869709,11.586317977990161,-8.228043170595527
æː->eː,ossjo,74.0,515.0,3,6.461220296288254,11.242371200803008,12.475717923563213,-0.707418602455057
æː->eː,ostad,63.0,445.0,2,0.5837785343262498,-5.608393510955831,-2.5123074883147907,-6.19217204528208
æː->eː,ovanaker,140.0,310.0,3,-2.7052304583315285,3.119968822325053,0.20736918199676316,5.82519928065658
æː->eː,oxaback,71.0,468.0,3,-0.3780557539006867,1.0438133074038956,-2.4764442160122,-0.7857704819459066
æː->eː,pitea,233.0,141.0,3,-7.548152352402426,-9.123620740306485,-9.258194256069206,-5.160723360300839
æː->eː,ragunda,145.0,241.0,3,-6.779019474384784,-13.807413220177835,-8.048332200553153,-3.5280491389386697
æː->eː,rimforsa,134.0,437.0,3,-4.315243222386749,-1.902050951931754,-4.832192849850261,-1.0338992549270252
æː->eː,s_finnskoga,74.0,333.0,3,15.142349579295887,8.590819523023963,11.866584551159924,-6.551530056271925
æː->eː,s_mellosa,129.0,395.0,3,12.736862276703043,25.68618408655332,19.21152318162818,12.949321809850282
æː->eː,saltvik,221.0,350.0,3,-0.5856161908815812,-0.3558710150331053,1.4863897080714703,-2.6816659869760606
æː->eː,segerstad,153.0,510.0,3,2.172479735527958,3.1728362570950956,2.6726579963115267,0.9903223960453822
æː->eː,skee,42.0,404.0,3,31.80025312950837,35.60088648414482,34.874321229599474,6.148136200182197
æː->eː,skinnskatteberg,135.0,371.0,2,8.882021590848641,3.2411204380862833,6.061571014467462,-5.640901152762359
æː->eː,skog,157.0,317.0,3,-4.069116561968546,1.683041888809841,-0.45178939181053684,4.269662561240754
æː->eː,skuttunge,171.0,364.0,2,22.18541459328315,2.555477584312176,12.370446088797664,-19.629937008970977
æː->eː,sorsele,166.0,143.0,4,-9.84670058950499,-10.827689726068447,-11.797939506988811,1.0990852788315522
æː->eː,sorunda,181.0,406.0,2,13.14122877367347,21.500563622794417,17.320896198233946,8.359334849120945
æː->eː,sproge,190.0,475.0,1,19.012238412346914,-3.955476775879206,7.528380818233855,-22.967715188226123
æː->eː,st_anna,157.0,436.0,4,-8.04098125913127,10.764672544296513,1.301487608051121,15.218428872505829
æː->eː,stenberga,128.0,474.0,3,2.526124660339621,-2.649903770299394,-0.877949103428274,-2.870056328996185
æː->eː,storsjo,87.0,251.0,3,-5.948604298086745,-8.886764005470821,-8.764328563961818,3.120980897012526
æː->eː,strom,132.0,211.0,3,0.2214762966740534,3.992274937153347,2.1068756169137006,1.2510777583192016
æː->eː,tjallmo,128.0,416.0,3,-0.45164381946006743,4.223810465448862,2.4527675813780894,3.763905356562354
æː->eː,torhamn,135.0,521.0,3,5.873266739754085,-4.32588006206623,0.7736933388439271,-10.199146801820316
æː->eː,torp,145.0,265.0,2,-4.887980964946144,4.231244916978445,-0.32836802398384934,9.119225881924587
æː->eː,torsas,144.0,504.0,3,-13.326162862459002,-9.051246799950624,-11.188704831204815,4.274916062508378
æː->eː,torso,95.0,414.0,3,0.9687127210432795,6.402715062789688,3.112105678389008,7.397238036917923
æː->eː,v_vingaker,139.0,402.0,3,3.6162406480237075,10.84564113419954,7.230940891111624,7.229400486175834
æː->eː,vackelsang,116.0,500.0,3,-6.278691240181458,-3.709260635892053,-5.191897606020277,2.9652739402564414
æː->eː,vaxtorp,78.0,504.0,3,-12.586250173967306,-16.57386877068175,-14.580059472324523,-3.987618596714441
æː->eː,vemdalen,102.0,266.0,3,4.1389907948655855,2.30897512183427,3.2239829583499278,-6.53341507449429
æː->eː,viby,116.0,402.0,2,-2.1459146656517114,10.25841966983829,4.056252502093289,12.404334335489999
æː->eː,vilhelmina,152.0,178.0,1,-5.010412701584171,-4.252112368991396,-4.6312625352877825,0.7583003325927749
æː->eː,villberga,166.0,379.0,3,12.0452392131844,7.3790399410648755,12.24197440340053,-2.704606030391524
ɑː->æː,ankarsrum,149.0,456.0,3,9.477062702978538,10.033890486253927,12.663315575572652,11.025002585617365
ɑː->æː,anundsjo,182.0,230.0,3,-0.9108257944092866,14.290331047494726,7.154054823653413,12.36962349767014
ɑː->æː,are,89.0,227.0,3,7.663738325781657,2.542223766357845,4.965632267796773,-1.0801482901501274
ɑː->æː,arjeplog,171.0,122.0,3,4.244089874453136,0.5826182004123234,2.4133540374327302,-3.6614716740408184
ɑː->æː,arstad,70.0,485.0,3,-19.852543960004034,-3.1723011847479192,-11.512422572375977,16.68024277525611
ɑː->æː,arsunda,156.0,343.0,3,-3.4136131784569064,-5.386365304978079,-4.845147821899051,-1.0824349661580541
ɑː->æː,asby,125.0,446.0,3,-9.071629965198621,3.8727773592436163,-3.8715940422312167,15.488742802949666
ɑː->æː,aspas,112.0,229.0,2,-5.618745986266866,0.07100280318379282,-2.7738715915415364,5.689748789450661
ɑː->æː,bara,79.0,539.0,3,-1.208454268514829,-7.743392954098012,-4.191604889623805,-6.534938685583185
ɑː->æː,bengtsf,62.0,401.0,3,-11.364546228793259,8.818167117224961,-1.2731895557841493,20.057080027729057
ɑː->æː,berg,112.0,252.0,3,-0.8213526334602295,9.860772769132264,2.7450811340401784,7.45464754473916
ɑː->æː,bjurholm,197.0,211.0,3,-1.0358732652808553,0.8629968338353795,0.13626622659149162,2.240057671636791
ɑː->æː,boda,163.0,475.0,1,10.45315471880253,8.644781905257894,9.54896831203021,-1.8083728135446364
ɑː->æː,borga,337.0,331.0,1,16.47432433582917,-4.907503434367531,5.78341045073082,-21.3818277701967
ɑː->æː,brando,237.0,337.0,3,4.908270029696037,-7.297618755911814,-3.819780314111266,-9.39616440223778
ɑː->æː,bredsattra,158.0,489.0,3,16.382297411935635,10.231182177380198,13.306739794657918,-6.151115234555441
ɑː->æː,broby,99.0,510.0,2,12.945128469124022,12.096212777256323,12.52067062319017,-0.8489156918676954
ɑː->æː,burseryd,84.0,478.0,2,-14.627814101994199,-9.192065224276694,-11.909939663135447,5.435748877717501
ɑː->æː,burtrask,222.0,177.0,3,28.97205653475283,0.8407285032104967,14.265059387043976,-29.413994295417705
ɑː->æː,dalby,82.0,336.0,2,1.5045867387107705,6.55586695332118,4.030226846015976,5.051280214610408
ɑː->æː,dragsfjard,272.0,350.0,3,15.055850917666248,-1.5414563982857887,6.757197259690231,-16.597307315952037
ɑː->æː,faro,208.0,445.0,3,0.2443221706268282,-9.154183691455705,-8.516419593756417,0.8735670641348392
ɑː->æː,floby,85.0,439.0,3,-14.522753693267058,2.059284582408638,-9.249598516446593,22.617766197710452
ɑː->æː,frandef,63.0,423.0,3,4.877420400912154,7.377167168963085,2.384814400736822,-4.985212000350671
ɑː->æː,frillesas,58.0,470.0,2,-9.120591197784611,0.5063252598206174,-4.307132968981996,9.626916457605223
ɑː->æː,grangarde,119.0,354.0,1,12.675648003531764,8.639608280665948,10.657628142098856,-4.036039722865823
ɑː->æː,graso,189.0,350.0,3,-5.691441872045459,-5.8064896801547565,-5.748965776100108,3.698267393142139
ɑː->æː,hammaro,90.0,391.0,3,2.157481675006412,0.15009067588428848,1.153786175445351,-2.00739099912213
ɑː->æː,hamneda,93.0,496.0,3,4.34304899145273,2.677687500873718,3.234394423711121,1.3105230884127081
ɑː->æː,haraker,149.0,373.0,3,-5.92796650620282,-22.259329768400907,-14.093648137301862,-16.331363262198085
ɑː->æː,houtskar,245.0,347.0,1,13.894890241091609,3.627128840924341,8.761009541007976,-10.267761400167267
ɑː->æː,jamshog,108.0,514.0,3,34.80379068851756,7.578167101459157,17.43292855045204,-22.73319156468465
ɑː->æː,jarnboas,117.0,378.0,3,-5.5367619282514156,-4.014532860307062,-4.775647394279239,3.2172849834680903
ɑː->æː,jarsnas,113.0,452.0,3,-4.312477486955511,-3.889796935042245,-4.101137210998878,2.9084636467986655
ɑː->æː,karna,53.0,448.0,3,5.4273969334095895,11.405787481594944,8.643970210083879,3.1385714067123445
ɑː->æː,karsta,186.0,377.0,3,-9.749594317392253,-11.442033126304029,-16.009255439908095,-12.519322245031688
ɑː->æː,korsberga,100.0,432.0,3,1.2137697397730425,4.472457104245898,1.7243646685834488,7.50861115286574
ɑː->æː,kramfors,173.0,248.0,3,-0.06907672610827957,1.3263142107328374,0.6286187423122791,1.3953909368411175
ɑː->æː,kyrkslatt,310.0,347.0,3,16.295965572049187,-1.1160285663081735,7.589968502870508,-21.047189623920616
ɑː->æː,lanna,161.0,393.0,2,2.023449870026376,-6.562496263717156,-2.26952319684539,-8.585946133743533
ɑː->æː,leksand,120.0,335.0,2,7.952659338324908,19.2463530011265,13.599506169725705,11.293693662801598
ɑː->æː,loderup,98.0,543.0,3,10.303361267523567,-1.8129832577399365,4.201925884624799,-12.202870765797535
ɑː->æː,malung,96.0,337.0,3,11.908526531251129,-2.1545212239432763,5.88782559189288,-2.707585672680011
ɑː->æː,n_rorum,84.0,522.0,2,6.264523902573385,-1.2071295754590725,2.528697163557156,-7.47165347803246
ɑː->æː,narpes,237.0,258.0,3,1.9957349620145592,-18.402572209029397,-8.38263550440563,-30.817924378986778
ɑː->æː,nora,160.0,357.0,3,6.779670673332191,-15.973582397145442,-2.925874261630922,-19.41108986992623
ɑː->æː,nysatra,228.0,188.0,3,14.709980079972961,2.9234534681704454,8.816716774071702,-11.786526611802515
ɑː->æː,ockelbo,156.0,328.0,3,1.776359083347282,-2.9216684991393627,-0.5726547078960408,-4.698027582486645
ɑː->æː,orust,49.0,436.0,3,-10.796029774837994,-14.771428580552737,-13.046351455644595,7.5692909248090885
ɑː->æː,ossjo,74.0,515.0,3,-16.10964883772397,-11.57263367529776,-16.736224893369045,1.7481727305302073
ɑː->æː,ostad,63.0,445.0,2,4.647167661404683,3.3925920011533863,4.0198798312790345,-1.254575660251298
ɑː->æː,ovanaker,140.0,310.0,3,-15.657029780276064,-0.42103063208825803,-8.039030206182161,10.068475340453297
ɑː->æː,oxaback,71.0,468.0,3,-3.0752741622036983,-4.716898595355651,-3.8960863787796747,3.0907053533834983
ɑː->æː,pitea,233.0,141.0,3,-0.17635571446033943,6.215370507500898,3.019507396520279,6.391726221961235
ɑː->æː,ragunda,145.0,241.0,3,5.489237244748437,14.460693474012857,8.668067076610068,11.585252794805577
ɑː->æː,rimforsa,134.0,437.0,3,5.030685090436842,2.5280794967723836,1.2644106215153128,2.5273377505141355
ɑː->æː,s_finnskoga,74.0,333.0,3,-12.943685889660852,3.6728090169921073,-4.635438436334373,16.61649490665296
ɑː->æː,s_mellosa,129.0,395.0,3,-18.493074121956102,-17.179239638173964,-17.836156880065033,3.3682306412908574
ɑː->æː,saltvik,221.0,350.0,3,-7.482237337663958,-8.434254490411174,-9.558028344608998,-0.8660427108478643
ɑː->æː,segerstad,153.0,510.0,3,1.064885302517007,-13.77270772607889,-6.35391121178094,1.3153866666829543
ɑː->æː,skee,42.0,404.0,3,-24.37828964747435,-16.39265192786366,-20.385470787669004,7.985637719610679
ɑː->æː,skinnskatteberg,135.0,371.0,2,22.87439997064812,-16.30598300261824,3.284208484014939,-39.18038297326636
ɑː->æː,skog,157.0,317.0,3,-0.7489125227605781,11.159021268666006,8.57782984762463,9.25696576454991
ɑː->æː,skuttunge,171.0,364.0,2,-7.404705488213784,-16.905551183465498,-12.155128335839642,-9.500845695251716
ɑː->æː,sorsele,166.0,143.0,4,-2.8547986727973425,-4.840169028896445,-3.8474838508468934,1.5922697009751197
ɑː->æː,sorunda,181.0,406.0,2,-17.57325570448348,-17.537282426822305,-17.55526906565289,0.03597327766117786
ɑː->æː,sproge,190.0,475.0,1,5.659393292288616,2.69603554876092,4.177714420524768,-2.9633577435276948
ɑː->æː,st_anna,157.0,436.0,4,-4.472439008086445,0.1017924124896128,-1.324019467126743,6.1507938740304695
ɑː->æː,stenberga,128.0,474.0,3,-6.539268575101095,-4.467247839399868,-6.36541471093239,7.176291493017018
ɑː->æː,storsjo,87.0,251.0,3,-0.8539393121589341,-1.9117067506869219,-1.382823031422928,-1.632920874973415
ɑː->æː,strom,132.0,211.0,3,-3.551533254790735,2.143402355856455,-0.7040654494671404,5.6949356106471924
ɑː->æː,tjallmo,128.0,416.0,3,-4.3582808795323436,9.673335807614645,3.4441222063313943,12.458427202566497
ɑː->æː,torhamn,135.0,521.0,3,4.820636618153165,2.3605879497087336,3.861289802374557,4.956151703879996
ɑː->æː,torp,145.0,265.0,2,-1.0861099551897624,12.95229707473251,5.933093559771374,14.038407029922276
ɑː->æː,torsas,144.0,504.0,3,11.538527770677105,-0.720415312619639,7.830122667972989,-1.9625112940382508
ɑː->æː,torso,95.0,414.0,3,-14.238886053095287,2.8983802636336646,-5.670252894730811,13.739671949457296
ɑː->æː,v_vingaker,139.0,402.0,3,-19.838024466743978,-9.884220979423375,-14.861122723083676,0.5382773487056554
ɑː->æː,vackelsang,116.0,500.0,3,8.526316174385794,21.436925347920685,14.328717722087534,14.10765761483843
ɑː->æː,vaxtorp,78.0,504.0,3,0.6725912799219667,6.898242194570788,5.85198740398499,8.859339909426325
ɑː->æː,vemdalen,102.0,266.0,3,-9.640375609178777,-0.7232180694426763,-6.802118700176186,1.0616674934018206
ɑː->æː,viby,116.0,402.0,2,1.110288577065416,6.169849942101488,3.6400692595834516,5.059561365036064
ɑː->æː,vilhelmina,152.0,178.0,1,10.876643054157176,10.940832913653425,10.908737983905302,0.06418985949624556
ɑː->æː,villberga,166.0,379.0,3,-15.147610702814518,-17.394531734276946,-16.271071218545735,-7.2277215715365415
ʉ̟ː->øː,ankarsrum,149.0,456.0,3,8.159966008322481,14.989382880247573,11.574674444285028,5.598243150519938
ʉ̟ː->øː,anundsjo,182.0,230.0,3,4.699769124594433,-1.861876128559844,1.3839475545244126,-6.561645253154275
ʉ̟ː->øː,are,89.0,227.0,3,-14.230754862654845,4.2521934298083375,-4.989280716423254,18.48294829246319
ʉ̟ː->øː,arjeplog,171.0,122.0,3,-10.797372104242797,-8.07760108636495,-9.437486595303872,2.71977101787785
ʉ̟ː->øː,arstad,70.0,485.0,3,8.20655585886539,-9.408232713527328,-3.2698930566724216,-10.771214476402378
ʉ̟ː->øː,arsunda,156.0,343.0,3,-14.148007010366593,5.9593254924981,-4.81278000796154,18.26767462588671
ʉ̟ː->øː,asby,125.0,446.0,3,20.45079359422492,13.11618952384763,16.985830049815934,-7.739281051936601
ʉ̟ː->øː,aspas,112.0,229.0,2,-7.319200871795576,-1.9761683384868092,-4.647684605141192,5.343032533308767
ʉ̟ː->øː,bara,79.0,539.0,3,7.146732334059864,4.2326788664295005,3.3860836902938494,-1.0836153677456757
ʉ̟ː->øː,bengtsf,62.0,401.0,3,-6.634894595823256,-11.47989684943282,-9.057395722628037,-6.855080422901803
ʉ̟ː->øː,berg,112.0,252.0,3,3.895982283939616,4.192816574495163,3.312862954257491,-4.8378070253647
ʉ̟ː->øː,bjurholm,197.0,211.0,3,-9.275986679257876,-3.63092830523023,-5.482825196439844,-4.28749773239538
ʉ̟ː->øː,boda,163.0,475.0,1,12.424846920672715,5.350180640598435,8.887513780635576,-7.074666280074279
ʉ̟ː->øː,borga,337.0,331.0,1,-13.68190356997131,-8.619443593917637,-11.150673581944472,5.0624599760536775
ʉ̟ː->øː,brando,237.0,337.0,3,-9.15925700520477,7.412706067027731,-0.8732754690885202,16.571963072232503
ʉ̟ː->øː,bredsattra,158.0,489.0,3,1.0049071949229411,4.230130763620635,3.009255045033147,2.193056093579049
ʉ̟ː->øː,broby,99.0,510.0,2,4.065167167128912,-15.268769188617549,-5.601801010744319,-19.33393635574646
ʉ̟ː->øː,burseryd,84.0,478.0,2,-3.8160323355516352,-15.303220972385756,-9.559626653968696,-11.487188636834116
ʉ̟ː->øː,burtrask,222.0,177.0,3,2.8592982203382933,1.80371027131423,2.331504245826262,1.4749484480360096
ʉ̟ː->øː,dalby,82.0,336.0,2,2.851783516001613,-1.9487718159131369,0.4515058500442386,-4.800555331914749
ʉ̟ː->øː,dragsfjard,272.0,350.0,3,-9.563847600032222,-12.871472890757548,-10.000894681001068,-10.14675464012873
ʉ̟ː->øː,faro,208.0,445.0,3,12.493951873170312,4.149186276520926,8.32156907484562,-8.344765596649385
ʉ̟ː->øː,floby,85.0,439.0,3,-3.247201381150381,-9.403763759153977,-6.048405209325487,-8.591642331934846
ʉ̟ː->øː,frandef,63.0,423.0,3,10.743888044833074,-1.246782806799276,4.748552619016899,-4.896357799673371
ʉ̟ː->øː,frillesas,58.0,470.0,2,16.206567562775938,1.4344451054108576,8.820506334093398,-14.772122457365079
ʉ̟ː->øː,grangarde,119.0,354.0,1,5.7073059438148785,12.112607289693083,8.90995661675398,6.4053013458782075
ʉ̟ː->øː,graso,189.0,350.0,3,-5.686758371128945,2.730989040477108,-3.048358146693503,13.2617779224794
ʉ̟ː->øː,hammaro,90.0,391.0,3,12.431653784461554,4.160945654905257,9.60518579829166,-0.6234292223793609
ʉ̟ː->øː,hamneda,93.0,496.0,3,2.8327674626615975,1.1919340285314628,0.804599623110353,-5.6234197708366835
ʉ̟ː->øː,haraker,149.0,373.0,3,-7.875820716424652,-3.461459792535487,-6.138050991524138,-1.1363188186463518
ʉ̟ː->øː,houtskar,245.0,347.0,1,4.201042820564297,-5.999833077289779,-0.8993951283627412,-10.200875897854074
ʉ̟ː->øː,jamshog,108.0,514.0,3,-1.2165403531600933,-14.951962346930047,-8.08425135004507,-13.73542199376995
ʉ̟ː->øː,jarnboas,117.0,378.0,3,2.4807514507304265,0.41518171852631536,-2.4259618193802464,-11.460810009910325
ʉ̟ː->øː,jarsnas,113.0,452.0,3,1.4156739769842936,-2.3295956322960647,3.277550135721303,-15.854547030325516
ʉ̟ː->øː,karna,53.0,448.0,3,14.074762322810018,11.145675162290011,13.599941284111594,-4.075951432930911
ʉ̟ː->øː,karsta,186.0,377.0,3,-2.791806540946537,-9.846676385310717,-8.165389570893637,-9.724402188319122
ʉ̟ː->øː,korsberga,100.0,432.0,3,2.5357314963837974,-0.7091107020109972,0.9133103971863995,-3.2448421983947924
ʉ̟ː->øː,kramfors,173.0,248.0,3,3.2423090255426423,2.29214951628077,2.7672292709117055,-0.9501595092618729
ʉ̟ː->øː,kyrkslatt,310.0,347.0,3,-14.633508181427429,-5.312868344176254,-9.038649759868594,11.189716843117676
ʉ̟ː->øː,lanna,161.0,393.0,2,8.105503383725678,10.970985942420665,9.538244663073174,2.8654825586949926
ʉ̟ː->øː,leksand,120.0,335.0,2,8.547323090654357,14.610167257028877,11.578745173841618,6.062844166374523
ʉ̟ː->øː,loderup,98.0,543.0,3,21.997081351106893,23.117069900092943,22.619055170733123,1.2439476392524682
ʉ̟ː->øː,malung,96.0,337.0,3,-19.39670985202585,-14.094810304127714,-17.948916096965746,1.0258085562369992
ʉ̟ː->øː,n_rorum,84.0,522.0,2,0.38320543148128383,-2.9755089562320234,-1.2961517623753696,-3.358714387713303
ʉ̟ː->øː,narpes,237.0,258.0,3,17.12360702932452,-15.011095186222304,1.4448619454997795,-30.378710355989934
ʉ̟ː->øː,nora,160.0,357.0,3,-15.93967676938168,-0.6760673632993763,-6.472183468281633,8.479566873779735
ʉ̟ː->øː,nysatra,228.0,188.0,3,-5.0719770351702795,0.7491942800607235,-4.674224555785847,-4.4107456646627305
ʉ̟ː->øː,ockelbo,156.0,328.0,3,-7.404141759427766,7.754532173722366,-1.1723424756422993,10.437868311266424
ʉ̟ː->øː,orust,49.0,436.0,3,-18.44934413173512,-12.13767917516657,-14.357298944979421,8.184090373511399
ʉ̟ː->øː,ossjo,74.0,515.0,3,-25.040979431534197,-24.299023939590196,-24.670001685562198,0.7419554919440046
ʉ̟ː->øː,ostad,63.0,445.0,2,2.5285925680491923,6.6436508197107385,4.586121693879966,4.11505825166155
ʉ̟ː->øː,ovanaker,140.0,310.0,3,-2.3782692128176386,6.486217095740152,2.0539739414612566,7.686490265241677
ʉ̟ː->øː,oxaback,71.0,468.0,3,2.434339763521865,-1.3706747509365635,0.5318325062926508,-8.715127262484772
ʉ̟ː->øː,pitea,233.0,141.0,3,12.030284474730651,6.760529482913421,7.652214979529947,-2.00570438313202
ʉ̟ː->øː,ragunda,145.0,241.0,3,21.457007248336886,11.501978964256107,17.005120250931604,-0.6742518132462578
ʉ̟ː->øː,rimforsa,134.0,437.0,3,10.062218431430054,12.670737125747518,11.319844511673141,-2.6345600566003995
ʉ̟ː->øː,s_finnskoga,74.0,333.0,3,-7.702793977388605,-7.453523330156202,-15.875862130043984,14.400495985859852
ʉ̟ː->øː,s_mellosa,129.0,395.0,3,-8.237407565252212,2.622387157644796,-2.807510203803708,10.85979472289701
ʉ̟ː->øː,saltvik,221.0,350.0,3,-13.98833760375396,-2.0096682586383956,-8.26233447320227,11.978669345115566
