method,grouping,village,speaker,pair,first_vowel,second_vowel,geo_x,geo_y,anchor_pair_length,first_endpoint,second_endpoint,midpoint,observed_separation,separation_change
pca,speaker,dragsfjard,ym_3,uː->oː,uː,oː,272.0,350.0,7.573081840041759,3.2632023441522553,-20.326131412231984,-8.531464534039864,-16.01625191634248,-23.58933375638424
pca,speaker,dragsfjard,ym_3,oː->ɑː,oː,ɑː,272.0,350.0,27.262853415824775,-22.542187200383726,12.583070132323554,-4.979558534030087,62.38811074853205,35.12525733270728
pca,speaker,dragsfjard,ym_3,ɑː->æː,ɑː,æː,272.0,350.0,47.12769533944659,18.928195542684733,-18.99819732495902,-0.03500089113714218,9.201302471802837,-37.926392867643756
pca,speaker,dragsfjard,ym_3,æː->eː,æː,eː,272.0,350.0,24.183879714413216,36.82144570865969,12.037446211416222,24.429445960037956,-0.6001197828302499,-24.783999497243467
pca,speaker,dragsfjard,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,272.0,350.0,10.203868683987409,5.948536229088206,19.596076923082638,12.772306576085423,23.85140937798184,13.647540693994433
pca,speaker,dragsfjard,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,272.0,350.0,23.65566518158654,-17.43311846363529,-27.579873103764026,-22.506495783699656,13.508910541457809,-10.14675464012873
pca,speaker,faro,ym_1,uː->oː,uː,oː,208.0,445.0,7.573081840041759,15.219314334524046,1.138539700263728,8.178927017393885,-6.507692794218559,-14.080774634260319
pca,speaker,faro,ym_1,oː->ɑː,oː,ɑː,208.0,445.0,27.262853415824775,7.517428392003884,2.2844037569491564,4.9009160744765214,22.02982878077005,-5.233024635054726
pca,speaker,faro,ym_1,ɑː->æː,ɑː,æː,208.0,445.0,47.12769533944659,0.2443221706268282,7.852796579692093,4.048559375159461,54.73616974851185,7.608474409065259
pca,speaker,faro,ym_1,æː->eː,æː,eː,208.0,445.0,24.183879714413216,3.6492639752073908,-23.414831414599934,-9.882783719696272,-2.880215675394112,-27.064095389807328
pca,speaker,faro,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,208.0,445.0,10.203868683987409,-7.119686938324161,9.827178028772396,1.3537455452241176,27.15073365108397,16.946864967096563
pca,speaker,faro,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,208.0,445.0,23.65566518158654,22.482930331365104,9.460515869030564,15.971723100197833,10.633250719252,-13.022414462334538
pca,speaker,faro,ym_2,uː->oː,uː,oː,208.0,445.0,7.573081840041759,17.399891008579,0.65986018113474,9.029875594856868,-9.1669489874025,-16.740030827444258
pca,speaker,faro,ym_2,oː->ɑː,oː,ɑː,208.0,445.0,27.262853415824775,-3.29468393976477,0.9738593147201365,-1.1604123125223156,31.531396670309682,4.268543254484907
pca,speaker,faro,ym_2,ɑː->æː,ɑː,æː,208.0,445.0,47.12769533944659,-10.027750755590548,-9.154183691455705,-9.590967223523126,48.00126240358143,0.8735670641348392
pca,speaker,faro,ym_2,æː->eː,æː,eː,208.0,445.0,24.183879714413216,27.553059916364234,1.9034034179591584,14.728231667161696,-1.4657767839918605,-25.649656498405076
pca,speaker,faro,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,208.0,445.0,10.203868683987409,-1.2412551185318323,13.355011141688673,6.056878011578421,24.80013494420791,14.596266260220503
pca,speaker,faro,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,208.0,445.0,23.65566518158654,-1.4041198156559465,0.00036067744820208087,-0.7018795691038715,25.06014567469069,1.4044804931041526
pca,speaker,faro,ym_3,uː->oː,uː,oː,208.0,445.0,7.573081840041759,21.965816112980164,-1.977897472622483,9.99395932017884,-16.37063174556089,-23.943713585602648
pca,speaker,faro,ym_3,oː->ɑː,oː,ɑː,208.0,445.0,27.262853415824775,-8.626260797820446,3.0119808860846002,-2.8071399558679215,38.90109509972982,11.638241683905047
pca,speaker,faro,ym_3,ɑː->æː,ɑː,æː,208.0,445.0,47.12769533944659,0.9137397088443645,-17.9465788963572,-8.516419593756417,28.267376734245026,-18.860318605201563
pca,speaker,faro,ym_3,æː->eː,æː,eː,208.0,445.0,24.183879714413216,31.621392411643303,-6.727835936791964,12.446778237425669,-14.16534863402205,-38.34922834843527
pca,speaker,faro,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,208.0,445.0,10.203868683987409,5.420051702969932,1.8612664025371977,3.640659052753566,6.645083383554673,-3.558785300432736
pca,speaker,faro,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,208.0,445.0,23.65566518158654,12.493951873170312,4.149186276520926,8.32156907484562,15.310899584937154,-8.344765596649385
pca,speaker,floby,ym_1,uː->oː,uː,oː,85.0,439.0,7.573081840041759,-6.282579410619964,-7.476784720736944,-6.8796820656784545,6.378876529924779,-1.1942053101169803
pca,speaker,floby,ym_1,oː->ɑː,oː,ɑː,85.0,439.0,27.262853415824775,-20.897422765735513,-12.621567749831712,-16.759495257783612,35.53870843172858,8.275855015903804
pca,speaker,floby,ym_1,ɑː->æː,ɑː,æː,85.0,439.0,47.12769533944659,-14.522753693267058,-8.616332367071685,-11.569543030169372,53.03411666564196,5.906421326195371
pca,speaker,floby,ym_1,æː->eː,æː,eː,85.0,439.0,24.183879714413216,14.657351392064822,12.10943398521141,13.383392688638114,21.6359623075598,-2.547917406853415
pca,speaker,floby,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,85.0,439.0,10.203868683987409,0.4028329840612361,-2.771058846488401,-1.1841129312135807,7.029976853437772,-3.1738918305496373
pca,speaker,floby,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,85.0,439.0,23.65566518158654,-6.882229051969021,-26.95353210593419,-16.917880578951607,3.5843621276213695,-20.07130305396517
pca,speaker,floby,ym_2,uː->oː,uː,oː,85.0,439.0,7.573081840041759,-5.854616877690268,-15.078967827362948,-10.466792352526609,-1.6512691096309218,-9.224350949672681
pca,speaker,floby,ym_2,oː->ɑː,oː,ɑː,85.0,439.0,27.262853415824775,-14.21875511665236,4.188657107356187,-5.015049004648087,45.670265639833325,18.40741222400855
pca,speaker,floby,ym_2,ɑː->æː,ɑː,æː,85.0,439.0,47.12769533944659,-0.682397783581156,24.86248813630485,12.090045176361846,72.67258125933259,25.544885919886
pca,speaker,floby,ym_2,æː->eː,æː,eː,85.0,439.0,24.183879714413216,-14.930240375764932,4.556580780919487,-5.186829797422723,43.67070087109764,19.48682115668442
pca,speaker,floby,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,85.0,439.0,10.203868683987409,-10.012494921464931,-8.401274135211336,-9.206884528338133,11.815089470241002,1.6112207862535932
pca,speaker,floby,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,85.0,439.0,23.65566518158654,-3.247201381150381,-8.849609037500597,-6.048405209325487,18.053257525236326,-5.602407656350213
pca,speaker,floby,ym_3,uː->oː,uː,oː,85.0,439.0,7.573081840041759,-4.192348811257246,-2.205327962525059,-3.1988383868911514,9.560102688773947,1.9870208487321879
pca,speaker,floby,ym_3,oː->ɑː,oː,ɑː,85.0,439.0,27.262853415824775,-7.091397061157066,-24.563439636793703,-15.827418348975385,9.790810840188138,-17.472042575636635
pca,speaker,floby,ym_3,ɑː->æː,ɑː,æː,85.0,439.0,47.12769533944659,-20.558481615301822,2.059284582408638,-9.249598516446593,69.74546153715704,22.617766197710452
pca,speaker,floby,ym_3,æː->eː,æː,eː,85.0,439.0,24.183879714413216,4.723883608316433,2.1654945019544547,3.4446890551354437,21.625490608051237,-2.558389106361979
pca,speaker,floby,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,85.0,439.0,10.203868683987409,1.6836177480173553,-1.0923920059155936,0.2956128710508808,7.42785893005446,-2.776009753932949
pca,speaker,floby,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,85.0,439.0,23.65566518158654,-0.8121214272191289,-9.403763759153977,-5.107942593186553,15.064022849651693,-8.591642331934846
pca,speaker,frandef,ym_1,uː->oː,uː,oː,63.0,423.0,7.573081840041759,4.720087490625598,-4.553576278953003,0.08325560583629806,-1.7005819295368436,-9.273663769578603
pca,speaker,frandef,ym_1,oː->ɑː,oː,ɑː,63.0,423.0,27.262853415824775,-11.40828789405119,5.217148669069258,-3.0955696124909666,43.88828997894523,16.625436563120456
pca,speaker,frandef,ym_1,ɑː->æː,ɑː,æː,63.0,423.0,47.12769533944659,4.877420400912154,-0.10779159943851137,2.384814400736822,42.14248333909592,-4.985212000350671
pca,speaker,frandef,ym_1,æː->eː,æː,eː,63.0,423.0,24.183879714413216,-1.9340425408922362,14.850098029599495,6.45802774435363,40.968020284904945,16.78414057049173
pca,speaker,frandef,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,63.0,423.0,10.203868683987409,5.056090807140369,-0.9257791993112785,2.0651558039145472,4.22199867753576,-5.981870006451649
pca,speaker,frandef,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,63.0,423.0,23.65566518158654,-6.895924807934095,-11.661429065278128,-9.27867693660611,18.890160924242508,-4.7655042573440305
pca,speaker,frandef,ym_2,uː->oː,uː,oː,63.0,423.0,7.573081840041759,5.903949126715964,7.085829546756357,6.494889336736161,8.754962260082152,1.1818804200403932
pca,speaker,frandef,ym_2,oː->ɑː,oː,ɑː,63.0,423.0,27.262853415824775,15.299010242697126,10.150660098664478,12.7248351706808,22.114503271792127,-5.148350144032648
pca,speaker,frandef,ym_2,ɑː->æː,ɑː,æː,63.0,423.0,47.12769533944659,12.819280057319276,7.377167168963085,10.098223613141181,41.6855824510904,-5.442112888356192
pca,speaker,frandef,ym_2,æː->eː,æː,eː,63.0,423.0,24.183879714413216,-10.690153306767439,-13.361991480882262,-12.02607239382485,21.51204154029839,-2.671838174114825
pca,speaker,frandef,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,63.0,423.0,10.203868683987409,-0.7654508185817246,-2.0824157406218493,-1.4239332796017872,8.886903761947286,-1.316964922040123
pca,speaker,frandef,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,63.0,423.0,23.65566518158654,16.244151431541727,11.347793631868353,13.795972531705042,18.759307381913167,-4.896357799673371
pca,speaker,frandef,ym_4,uː->oː,uː,oː,63.0,423.0,7.573081840041759,-2.3478015712164293,-5.329140767649212,-3.8384711694328195,4.591742643608976,-2.981339196432783
pca,speaker,frandef,ym_4,oː->ɑː,oː,ɑː,63.0,423.0,27.262853415824775,-9.526635323244115,-17.00918270601948,-13.2679090146318,19.780306033049413,-7.482547382775362
pca,speaker,frandef,ym_4,ɑː->æː,ɑː,æː,63.0,423.0,47.12769533944659,-7.977720925409742,10.405481080165087,1.213880077377673,65.5108973450214,18.383202005574816
pca,speaker,frandef,ym_4,æː->eː,æː,eː,63.0,423.0,24.183879714413216,4.7041933309367305,0.4986766288408668,2.6014349798887975,19.978363012317352,-4.2055167020958635
pca,speaker,frandef,ym_4,yː->ʉ̟ː,yː,ʉ̟ː,63.0,423.0,10.203868683987409,-16.37105330517112,-15.58405450486355,-15.977553905017333,10.990867484294979,0.7869988003075701
pca,speaker,frandef,ym_4,ʉ̟ː->øː,ʉ̟ː,øː,63.0,423.0,23.65566518158654,10.743888044833074,-1.246782806799276,4.748552619016899,11.66499432995419,-11.990670851632348
pca,speaker,frillesas,ym_2,uː->oː,uː,oː,58.0,470.0,7.573081840041759,8.382868418425696,10.873771821027155,9.628320119726425,10.063985242643218,2.490903402601459
pca,speaker,frillesas,ym_2,oː->ɑː,oː,ɑː,58.0,470.0,27.262853415824775,14.45634222421311,1.8408331951016823,8.148587709657393,14.64734438671335,-12.615509029111426
pca,speaker,frillesas,ym_2,ɑː->æː,ɑː,æː,58.0,470.0,47.12769533944659,2.645591812886186,8.171970971375872,5.408781392131028,52.65407449793627,5.526379158489682
pca,speaker,frillesas,ym_2,æː->eː,æː,eː,58.0,470.0,24.183879714413216,-15.27662306359298,-13.325768124275315,-14.301195593934148,26.13473465373088,1.950854939317665
pca,speaker,frillesas,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,58.0,470.0,10.203868683987409,2.738699001649284,-5.630481031014456,-1.4458910146825854,1.8346886513236695,-8.369180032663738
pca,speaker,frillesas,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,58.0,470.0,23.65566518158654,23.18984438302303,8.196787350984042,15.693315867003536,8.662608149547554,-14.993057032038985
pca,speaker,frillesas,ym_3,uː->oː,uː,oː,58.0,470.0,7.573081840041759,1.9405681897469444,-10.454003721604693,-4.256717765928873,-4.82149007130988,-12.394571911351639
pca,speaker,frillesas,ym_3,oː->ɑː,oː,ɑː,58.0,470.0,27.262853415824775,-9.80477679980609,-20.070468341098458,-14.937622570452271,16.99716187453241,-10.265691541292366
pca,speaker,frillesas,ym_3,ɑː->æː,ɑː,æː,58.0,470.0,47.12769533944659,-20.886774208455407,-7.159320451734637,-14.023047330095022,60.85514909616735,13.727453756720763
pca,speaker,frillesas,ym_3,æː->eː,æː,eː,58.0,470.0,24.183879714413216,-0.7065975247471153,-7.612504155220835,-4.159550839983974,17.277973083939493,-6.905906630473723
pca,speaker,frillesas,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,58.0,470.0,10.203868683987409,16.04180571262043,0.7170375710715193,8.379421641845974,-5.120899457561501,-15.32476814154891
pca,speaker,frillesas,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,58.0,470.0,23.65566518158654,9.22329074252885,-5.327897140162327,1.9476968011832618,9.104477298895366,-14.551187882691172
pca,speaker,grangarde,ym_1,uː->oː,uː,oː,119.0,354.0,7.573081840041759,1.5054887194249367,0.9322874677236135,1.2188880935742752,6.999880588340437,-0.5732012517013221
pca,speaker,grangarde,ym_1,oː->ɑː,oː,ɑː,119.0,354.0,27.262853415824775,13.434528483072938,8.712595731721136,11.073562107397038,22.540920664472974,-4.721932751351801
pca,speaker,grangarde,ym_1,ɑː->æː,ɑː,æː,119.0,354.0,47.12769533944659,12.675648003531764,8.639608280665948,10.657628142098856,43.091655616580766,-4.036039722865823
pca,speaker,grangarde,ym_1,æː->eː,æː,eː,119.0,354.0,24.183879714413216,-3.0466240074097124,-17.47390013663315,-10.260262072021431,9.756603585189774,-14.427276129223442
pca,speaker,grangarde,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,119.0,354.0,10.203868683987409,7.959665379332593,2.6558108064423744,5.307738092887484,4.90001411109719,-5.303854572890219
pca,speaker,grangarde,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,119.0,354.0,23.65566518158654,5.7073059438148785,12.112607289693083,8.90995661675398,30.060966527464746,6.4053013458782075
pca,speaker,graso,ym_1,uː->oː,uː,oː,189.0,350.0,7.573081840041759,-4.690123634297066,-9.304664677452548,-6.997394155874805,2.9585407968862785,-4.61454104315548
pca,speaker,graso,ym_1,oː->ɑː,oː,ɑː,189.0,350.0,27.262853415824775,-3.7780967751696535,0.8806689967880627,-1.448713889190795,31.921619187782497,4.658765771957722
pca,speaker,graso,ym_1,ɑː->æː,ɑː,æː,189.0,350.0,47.12769533944659,11.513642355979538,15.211909749121684,13.362776052550611,50.82596273258873,3.698267393142139
pca,speaker,graso,ym_1,æː->eː,æː,eː,189.0,350.0,24.183879714413216,13.694293939741605,3.745966627395532,8.720130283568569,14.235552402067142,-9.948327312346073
pca,speaker,graso,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,189.0,350.0,10.203868683987409,12.463963512845778,-4.08431389715434,4.18982480784572,-6.344408726012709,-16.548277410000118
pca,speaker,graso,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,189.0,350.0,23.65566518158654,-5.488269505657538,7.882436974065472,1.1970837342039669,37.026371661309554,13.370706479723015
pca,speaker,graso,ym_2,uː->oː,uː,oː,189.0,350.0,7.573081840041759,-4.644738372753628,-11.463588947619634,-8.054163660186632,0.7542312651757522,-6.818850574866007
pca,speaker,graso,ym_2,oː->ɑː,oː,ɑː,189.0,350.0,27.262853415824775,-16.363346602672014,-13.22741654525252,-14.795381573962267,30.398783473244276,3.1359300574195004
pca,speaker,graso,ym_2,ɑː->æː,ɑː,æː,189.0,350.0,47.12769533944659,-17.993210448633427,-9.286973204673512,-13.64009182665347,55.8339325834065,8.706237243959912
pca,speaker,graso,ym_2,æː->eː,æː,eː,189.0,350.0,24.183879714413216,20.065935327580924,6.995877001199419,13.53090616439017,11.113821388031711,-13.070058326381504
pca,speaker,graso,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,189.0,350.0,10.203868683987409,8.479496540887295,10.130182565721443,9.304839553304367,11.854554708821556,1.6506860248341475
pca,speaker,graso,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,189.0,350.0,23.65566518158654,-5.686758371128945,-0.4099579222580634,-3.048358146693503,28.932465630457422,5.276800448870883
pca,speaker,graso,ym_3,uː->oː,uː,oː,189.0,350.0,7.573081840041759,-13.32217609460397,-5.591723680821305,-9.456949887712637,15.303534253824422,7.730452413782663
pca,speaker,graso,ym_3,oː->ɑː,oː,ɑː,189.0,350.0,27.262853415824775,-22.854815530214555,-10.164342566673687,-16.509579048444117,39.95332637936565,12.690472963540874
pca,speaker,graso,ym_3,ɑː->æː,ɑː,æː,189.0,350.0,47.12769533944659,-5.691441872045459,-5.8064896801547565,-5.748965776100108,47.012647531337294,-0.1150478081092956
pca,speaker,graso,ym_3,æː->eː,æː,eː,189.0,350.0,24.183879714413216,3.340518529344358,5.976782091437281,4.6586503103908194,26.820143276506137,2.636263562092921
pca,speaker,graso,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,189.0,350.0,10.203868683987409,-4.865638642184884,8.387388553063266,1.7608749554391925,23.45689587923556,13.253027195248151
pca,speaker,graso,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,189.0,350.0,23.65566518158654,-10.530788882002293,2.730989040477108,-3.8998999207625915,36.91744310406594,13.2617779224794
pca,speaker,hammaro,ym_1,uː->oː,uː,oː,90.0,391.0,7.573081840041759,9.328419843079944,15.557146257237326,12.442783050158633,13.801808254199141,6.228726414157382
pca,speaker,hammaro,ym_1,oː->ɑː,oː,ɑː,90.0,391.0,27.262853415824775,17.13450200033362,8.361794119954249,12.748148060143933,18.490145535445407,-8.772707880379368
pca,speaker,hammaro,ym_1,ɑː->æː,ɑː,æː,90.0,391.0,47.12769533944659,2.157481675006412,0.15009067588428848,1.153786175445351,45.12030434032446,-2.00739099912213
pca,speaker,hammaro,ym_1,æː->eː,æː,eː,90.0,391.0,24.183879714413216,-4.869479386971649,0.6728881503965922,-2.0982956182875285,29.72624725178145,5.542367537368236
pca,speaker,hammaro,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,90.0,391.0,10.203868683987409,-1.9072746495549082,-3.148273012210462,-2.5277738308826843,8.962870321331856,-1.240998362655553
pca,speaker,hammaro,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,90.0,391.0,23.65566518158654,15.049425941678063,4.160945654905257,9.60518579829166,12.767184894813733,-10.888480286772806
pca,speaker,hammaro,ym_2,uː->oː,uː,oː,90.0,391.0,7.573081840041759,-9.223332427561152,-3.117178269291553,-6.170255348426352,13.67923599831136,6.1061541582696
pca,speaker,hammaro,ym_2,oː->ɑː,oː,ɑː,90.0,391.0,27.262853415824775,-5.013960557340954,-5.666271568287635,-5.340116062814291,26.610542404878096,-0.6523110109466792
pca,speaker,hammaro,ym_2,ɑː->æː,ɑː,æː,90.0,391.0,47.12769533944659,-8.721978030488746,-20.81426572491982,-14.768121877704282,35.035407645015525,-12.092287694431064
pca,speaker,hammaro,ym_2,æː->eː,æː,eː,90.0,391.0,24.183879714413216,-0.8449715437885187,-4.169756252311645,-2.50736389805008,20.85909500589009,-3.3247847085231257
pca,speaker,hammaro,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,90.0,391.0,10.203868683987409,15.679375472094456,10.597188834580084,13.13828215333727,5.121682046473036,-5.082186637514373
pca,speaker,hammaro,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,90.0,391.0,23.65566518158654,-2.557392582553199,-3.180821804932564,-2.869107193742881,23.032235959207178,-0.6234292223793609
pca,speaker,hammaro,ym_3,uː->oː,uː,oː,90.0,391.0,7.573081840041759,10.801415035437067,0.1631365822075215,5.482275808822295,-3.0651966131877866,-10.638278453229546
pca,speaker,hammaro,ym_3,oː->ɑː,oː,ɑː,90.0,391.0,27.262853415824775,2.5220776804207428,11.078112640534407,6.800095160477574,35.81888837593844,8.556034960113667
pca,speaker,hammaro,ym_3,ɑː->æː,ɑː,æː,90.0,391.0,47.12769533944659,6.48872121177649,13.002269939410523,9.745495575593505,53.64124406708062,6.513548727634031
pca,speaker,hammaro,ym_3,æː->eː,æː,eː,90.0,391.0,24.183879714413216,-12.119404772839978,-23.389394780523464,-17.75439977668172,12.91388970672973,-11.269990007683486
pca,speaker,hammaro,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,90.0,391.0,10.203868683987409,-3.4487647294094432,-5.223924981327961,-4.3363448553687025,8.428708432068888,-1.7751602519185212
pca,speaker,hammaro,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,90.0,391.0,23.65566518158654,12.431653784461554,17.66739232925516,15.049523056858359,28.891403726380148,5.235738544793609
pca,speaker,hamneda,ym_1,uː->oː,uː,oː,93.0,496.0,7.573081840041759,13.648278160748324,11.404800921675522,12.526539541211923,5.329604600968956,-2.243477239072803
pca,speaker,hamneda,ym_1,oː->ɑː,oː,ɑː,93.0,496.0,27.262853415824775,26.542534046375103,9.936507686618821,18.239520866496964,10.656827056068494,-16.60602635975628
pca,speaker,hamneda,ym_1,ɑː->æː,ɑː,æː,93.0,496.0,47.12769533944659,10.070602888834808,11.396816347152194,10.733709617993503,48.45390879776397,1.3262134583173832
pca,speaker,hamneda,ym_1,æː->eː,æː,eː,93.0,496.0,24.183879714413216,-1.6058138615854738,-15.372499340962944,-8.48915660127421,10.417194235035744,-13.766685479377472
pca,speaker,hamneda,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,93.0,496.0,10.203868683987409,-12.600232548890476,-9.33235787140139,-10.966295210145935,13.471743361476497,3.267874677489088
pca,speaker,hamneda,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,93.0,496.0,23.65566518158654,15.081260142871693,9.457840372035006,12.269550257453352,18.032245410749855,-5.6234197708366835
pca,speaker,hamneda,ym_2,uː->oː,uː,oː,93.0,496.0,7.573081840041759,-5.401712082095671,1.4487047937538873,-1.976503644170892,14.423498715891318,6.850416875849559
pca,speaker,hamneda,ym_2,oː->ɑː,oː,ɑː,93.0,496.0,27.262853415824775,-6.679356360135574,0.735705113358396,-2.971825623388589,34.67791488931875,7.415061473493974
pca,speaker,hamneda,ym_2,ɑː->æː,ɑː,æː,93.0,496.0,47.12769533944659,1.3671644124610103,2.677687500873718,2.022425956667364,48.4382184278593,1.3105230884127081
pca,speaker,hamneda,ym_2,æː->eː,æː,eː,93.0,496.0,24.183879714413216,7.996585808818987,5.488739344801794,6.742662576810391,21.67603325039602,-2.507846464017195
pca,speaker,hamneda,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,93.0,496.0,10.203868683987409,-4.830460050354838,-9.976998114240667,-7.403729082297752,5.057330620101579,-5.14653806388583
pca,speaker,hamneda,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,93.0,496.0,23.65566518158654,2.8327674626615975,-7.741635188743345,-2.4544338630408733,13.081262530181599,-10.57440265140494
pca,speaker,hamneda,ym_3,uː->oː,uː,oː,93.0,496.0,7.573081840041759,13.38673398179224,19.35236139326064,16.369547687526442,13.53870925151016,5.9656274114684
pca,speaker,hamneda,ym_3,oː->ɑː,oː,ɑː,93.0,496.0,27.262853415824775,25.902846740603056,13.008565308745913,19.455706024674484,14.368571983967637,-12.894281431857138
pca,speaker,hamneda,ym_3,ɑː->æː,ɑː,æː,93.0,496.0,47.12769533944659,4.34304899145273,2.125739855969513,3.234394423711121,44.91038620396338,-2.2173091354832124
pca,speaker,hamneda,ym_3,æː->eː,æː,eː,93.0,496.0,24.183879714413216,-1.2736599585114496,-1.3790457418930868,-1.3263528502022675,24.078493931031577,-0.10538578338163873
pca,speaker,hamneda,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,93.0,496.0,10.203868683987409,-8.949376192282925,-3.4492110791924824,-6.1992936357377015,15.704033797077852,5.500165113090443
pca,speaker,hamneda,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,93.0,496.0,23.65566518158654,0.41726521768924424,1.1919340285314628,0.804599623110353,24.430333992428757,0.7746688108422184
pca,speaker,haraker,ym_1,uː->oː,uː,oː,149.0,373.0,7.573081840041759,-4.1201141621369795,4.04965289253716,-0.03523063479990931,15.742848894715896,8.169767054674137
pca,speaker,haraker,ym_1,oː->ɑː,oː,ɑː,149.0,373.0,27.262853415824775,2.0289159986937726,4.969345069771753,3.499130534232764,30.20328248690276,2.940429071077986
pca,speaker,haraker,ym_1,ɑː->æː,ɑː,æː,149.0,373.0,47.12769533944659,6.386501515162925,-21.750509625961122,-7.6820040553991,18.99068419832254,-28.13701114112405
pca,speaker,haraker,ym_1,æː->eː,æː,eː,149.0,373.0,24.183879714413216,6.608882655557706,-2.129552925385785,2.23966486508596,15.445444133469724,-8.738435580943491
pca,speaker,haraker,ym_1,yː->ʉ̟ː,yː,ʉ̟ː,149.0,373.0,10.203868683987409,0.6703062584413798,5.241706627337876,2.956006442889628,14.775269052883903,4.571400368896494
pca,speaker,haraker,ym_1,ʉ̟ː->øː,ʉ̟ː,øː,149.0,373.0,23.65566518158654,8.04606983287706,6.909751014230707,7.477910423553884,22.519346362940187,-1.1363188186463518
pca,speaker,haraker,ym_2,uː->oː,uː,oː,149.0,373.0,7.573081840041759,-8.498849430674861,-4.752556560450012,-6.6257029955624365,11.319374710266608,3.746292870224849
pca,speaker,haraker,ym_2,oː->ɑː,oː,ɑː,149.0,373.0,27.262853415824775,-22.069233974268275,-24.429645599429268,-23.249439786848768,24.902441790663786,-2.360411625160989
pca,speaker,haraker,ym_2,ɑː->æː,ɑː,æː,149.0,373.0,47.12769533944659,-31.589880910862465,-31.435107220286973,-31.51249406557472,47.28246903002209,0.15477369057550305
pca,speaker,haraker,ym_2,æː->eː,æː,eː,149.0,373.0,24.183879714413216,-3.6307503575020825,-8.14885530849727,-5.889802832999676,19.665774763418028,-4.518104950995188
pca,speaker,haraker,ym_2,yː->ʉ̟ː,yː,ʉ̟ː,149.0,373.0,10.203868683987409,15.712293995303572,24.313743076101375,20.01301853570247,18.80531776478521,8.601449080797803
pca,speaker,haraker,ym_2,ʉ̟ː->øː,ʉ̟ː,øː,149.0,373.0,23.65566518158654,-7.875820716424652,-9.061518878133462,-8.468669797279057,22.469967019877732,-1.1856981617088067
pca,speaker,haraker,ym_3,uː->oː,uː,oː,149.0,373.0,7.573081840041759,-0.08802424189920868,1.8028338365602241,0.857404797330508,9.463939918501191,1.8908580784594324
pca,speaker,haraker,ym_3,oː->ɑː,oː,ɑː,149.0,373.0,27.262853415824775,1.9137512486402029,-11.317818584559301,-4.702033667959548,14.031283582625274,-13.2315698331995
pca,speaker,haraker,ym_3,ɑː->æː,ɑː,æː,149.0,373.0,47.12769533944659,-5.92796650620282,-22.259329768400907,-14.093648137301862,30.796332077248504,-16.331363262198085
pca,speaker,haraker,ym_3,æː->eː,æː,eː,149.0,373.0,24.183879714413216,1.0487786169568347,-0.2095809969435869,0.41959881000662347,22.925520100512795,-1.2583596139004207
pca,speaker,haraker,ym_3,yː->ʉ̟ː,yː,ʉ̟ː,149.0,373.0,10.203868683987409,5.683341472680261,10.512713362843577,8.09802741776192,15.033240574150723,4.829371890163314
pca,speaker,haraker,ym_3,ʉ̟ː->øː,ʉ̟ː,øː,149.0,373.0,23.65566518158654,-8.81464219051279,-3.461459792535487,-6.138050991524138,29.008847579563845,5.3531823979773066
