method,grouping,village,speaker,pair,first_vowel,second_vowel,display_x,display_y,geo_x,geo_y
pca,village,n_rorum,,uː->oː,uː,oː,-2.384747902019572,-0.5046605891002991,84.0,522.0
pca,village,n_rorum,,oː->ɑː,oː,ɑː,5.399410399896672,-15.831779394708294,84.0,522.0
pca,village,n_rorum,,ɑː->æː,ɑː,æː,-8.110213345969688,-17.67146631722523,84.0,522.0
pca,village,n_rorum,,æː->eː,æː,eː,-25.06218303364021,-3.1633743277340165,84.0,522.0
pca,village,n_rorum,,yː->ʉ̟ː,yː,ʉ̟ː,-6.065598163428796,11.991147176345224,84.0,522.0
pca,village,n_rorum,,ʉ̟ː->øː,ʉ̟ː,øː,0.6322631744143599,1.9074067013387488,84.0,522.0
pca,village,narpes,,uː->oː,uː,oː,38.834186231130246,-3.44633259348773,237.0,258.0
pca,village,narpes,,oː->ɑː,oː,ɑː,27.171971691992997,-14.164418613315279,237.0,258.0
pca,village,narpes,,ɑː->æː,ɑː,æː,6.371662183405349,-6.645024345546458,237.0,258.0
pca,village,narpes,,æː->eː,æː,eː,-10.76970698818778,-6.058666753220438,237.0,258.0
pca,village,narpes,,yː->ʉ̟ː,yː,ʉ̟ː,-11.978133083538275,5.345946863802476,237.0,258.0
pca,village,narpes,,ʉ̟ː->øː,ʉ̟ː,øː,-7.017860624870769,7.216452366647463,237.0,258.0
pca,village,nora,,uː->oː,uː,oː,29.58343342221626,5.280543534817169,160.0,357.0
pca,village,nora,,oː->ɑː,oː,ɑː,30.568661523071064,-9.455275844885774,160.0,357.0
pca,village,nora,,ɑː->æː,ɑː,æː,1.110004547987316,-13.657098523302825,160.0,357.0
pca,village,nora,,æː->eː,æː,eː,-9.52831705075812,1.2392549155602977,160.0,357.0
pca,village,nora,,yː->ʉ̟ː,yː,ʉ̟ː,10.897647831847156,21.886880337881415,160.0,357.0
pca,village,nora,,ʉ̟ː->øː,ʉ̟ː,øː,3.0921169234382226,7.014315430961202,160.0,357.0
pca,village,nysatra,,uː->oː,uː,oː,33.53171846034431,2.435743532447484,228.0,188.0
pca,village,nysatra,,oː->ɑː,oː,ɑː,14.198845358034852,-15.20474303525788,228.0,188.0
pca,village,nysatra,,ɑː->æː,ɑː,æː,-16.19600174630852,-22.44793731134665,228.0,188.0
pca,village,nysatra,,æː->eː,æː,eː,-25.275119308427012,-7.536531450804727,228.0,188.0
pca,village,nysatra,,yː->ʉ̟ː,yː,ʉ̟ː,-2.6427069532587812,21.001189895065302,228.0,188.0
pca,village,nysatra,,ʉ̟ː->øː,ʉ̟ː,øː,-7.892823006511579,7.942319877728041,228.0,188.0
pca,village,ockelbo,,uː->oː,uː,oː,39.84495804825078,3.5854441230881866,156.0,328.0
pca,village,ockelbo,,oː->ɑː,oː,ɑː,26.943743988028523,-13.588128739374206,156.0,328.0
pca,village,ockelbo,,ɑː->æː,ɑː,æː,-5.827277664972188,-18.973333140759802,156.0,328.0
pca,village,ockelbo,,æː->eː,æː,eː,-20.277230879518672,-2.786407701081393,156.0,328.0
pca,village,ockelbo,,yː->ʉ̟ː,yː,ʉ̟ː,7.866524880009033,20.457684019250824,156.0,328.0
pca,village,ockelbo,,ʉ̟ː->øː,ʉ̟ː,øː,-5.335336724215489,3.893376988592763,156.0,328.0
pca,village,orust,,uː->oː,uː,oː,50.24177758413996,1.5547407721590594,49.0,436.0
pca,village,orust,,oː->ɑː,oː,ɑː,41.63885760721848,-8.446060978130474,49.0,436.0
pca,village,orust,,ɑː->æː,ɑː,æː,9.810020306778512,-8.512967097308698,49.0,436.0
pca,village,orust,,æː->eː,æː,eː,-6.649473683098034,5.073522675019163,49.0,436.0
pca,village,orust,,yː->ʉ̟ː,yː,ʉ̟ː,15.260321463968861,20.750036147265792,49.0,436.0
pca,village,orust,,ʉ̟ː->øː,ʉ̟ː,øː,9.432672972187646,12.532203972074369,49.0,436.0
pca,village,ossjo,,uː->oː,uː,oː,31.694524045263485,0.8957135213078207,74.0,515.0
pca,village,ossjo,,oː->ɑː,oː,ɑː,36.26853209142283,-14.03949609878012,74.0,515.0
pca,village,ossjo,,ɑː->æː,ɑː,æː,10.26885105431737,-13.563120401318308,74.0,515.0
pca,village,ossjo,,æː->eː,æː,eː,-9.095967575603872,4.199164435749372,74.0,515.0
pca,village,ossjo,,yː->ʉ̟ː,yː,ʉ̟ː,23.857884687941958,23.81056157547532,74.0,515.0
pca,village,ossjo,,ʉ̟ː->øː,ʉ̟ː,øː,26.122158036483086,13.561761490339707,74.0,515.0
pca,village,ostad,,uː->oː,uː,oː,26.783660725906238,-4.939070937278925,63.0,445.0
pca,village,ostad,,oː->ɑː,oː,ɑː,21.26197590950453,-17.00066002329348,63.0,445.0
pca,village,ostad,,ɑː->æː,ɑː,æː,-9.431244933809008,-16.8927243797974,63.0,445.0
pca,village,ostad,,æː->eː,æː,eː,-26.08274069020481,0.6205955517112418,63.0,445.0
pca,village,ostad,,yː->ʉ̟ː,yː,ʉ̟ː,-12.405978465824935,13.206417721782284,63.0,445.0
pca,village,ostad,,ʉ̟ː->øː,ʉ̟ː,øː,-15.899167045541041,5.280403729397521,63.0,445.0
pca,village,ovanaker,,uː->oː,uː,oː,36.76285735497834,6.6133814316722574,140.0,310.0
pca,village,ovanaker,,oː->ɑː,oː,ɑː,34.53213970155824,-11.707462580727993,140.0,310.0
pca,village,ovanaker,,ɑː->æː,ɑː,æː,2.9965804637015765,-16.938262555769665,140.0,310.0
pca,village,ovanaker,,æː->eː,æː,eː,-21.69245818592301,1.8525415832311163,140.0,310.0
pca,village,ovanaker,,yː->ʉ̟ː,yː,ʉ̟ː,-8.413558234031125,18.570998365516733,140.0,310.0
pca,village,ovanaker,,ʉ̟ː->øː,ʉ̟ː,øː,-9.588942962426277,4.3308729582223,140.0,310.0
pca,village,oxaback,,uː->oː,uː,oː,37.7281086581542,-0.7125122025581452,71.0,468.0
pca,village,oxaback,,oː->ɑː,oː,ɑː,27.508363828716877,-15.381860778417408,71.0,468.0
pca,village,oxaback,,ɑː->æː,ɑː,æː,-1.9287799328194346,-18.617521441321305,71.0,468.0
pca,village,oxaback,,æː->eː,æː,eː,-18.817098304413317,-0.15309517058266042,71.0,468.0
pca,village,oxaback,,yː->ʉ̟ː,yː,ʉ̟ː,3.6284586530604375,14.844393639399435,71.0,468.0
pca,village,oxaback,,ʉ̟ː->øː,ʉ̟ː,øː,-8.886904132291148,6.116570981826647,71.0,468.0
pca,village,pitea,,uː->oː,uː,oː,26.204754895553755,2.7578360746734543,233.0,141.0
pca,village,pitea,,oː->ɑː,oː,ɑː,23.124588968974205,-13.6777070339757,233.0,141.0
pca,village,pitea,,ɑː->æː,ɑː,æː,-9.025518511786357,-18.983785394997923,233.0,141.0
pca,village,pitea,,æː->eː,æː,eː,-33.94779487438613,-3.2203188981196336,233.0,141.0
pca,village,pitea,,yː->ʉ̟ː,yː,ʉ̟ː,-21.613405287169194,17.726065828692196,233.0,141.0
pca,village,pitea,,ʉ̟ː->øː,ʉ̟ː,øː,-29.089213600888016,5.913899389880602,233.0,141.0
pca,village,ragunda,,uː->oː,uː,oː,22.55141494270024,0.14627607465695402,145.0,241.0
pca,village,ragunda,,oː->ɑː,oː,ɑː,18.757850763100343,-12.562215823447689,145.0,241.0
pca,village,ragunda,,ɑː->æː,ɑː,æː,-15.340504008550987,-19.364125500639936,145.0,241.0
pca,village,ragunda,,æː->eː,æː,eː,-32.9852971519356,-7.909916200743803,145.0,241.0
pca,village,ragunda,,yː->ʉ̟ː,yː,ʉ̟ː,-24.00056009856436,12.269340103681165,145.0,241.0
pca,village,ragunda,,ʉ̟ː->øː,ʉ̟ː,øː,-20.531060218520427,-5.033134103121279,145.0,241.0
pca,village,ref,,uː->oː,uː,oː,118.69555143507235,12.844045397336576,185.0,379.0
pca,village,ref,,oː->ɑː,oː,ɑː,85.7150423617353,-10.022393958510683,185.0,379.0
pca,village,ref,,ɑː->æː,ɑː,æː,37.81251581189209,-18.40290440137767,185.0,379.0
pca,village,ref,,æː->eː,æː,eː,1.4733750929857372,3.384832613811488,185.0,379.0
pca,village,ref,,yː->ʉ̟ː,yː,ʉ̟ː,40.621942820004996,33.63594377242078,185.0,379.0
pca,village,ref,,ʉ̟ː->øː,ʉ̟ː,øː,53.189739292695734,11.575015748877458,185.0,379.0
pca,village,rimforsa,,uː->oː,uː,oː,32.964455483847914,-7.0226140360790845,134.0,437.0
pca,village,rimforsa,,oː->ɑː,oː,ɑː,29.948361312651674,-12.680023893774637,134.0,437.0
pca,village,rimforsa,,ɑː->æː,ɑː,æː,-7.036740174912845,-18.13814556295955,134.0,437.0
pca,village,rimforsa,,æː->eː,æː,eː,-24.893330644356034,-0.2202446675643337,134.0,437.0
pca,village,rimforsa,,yː->ʉ̟ː,yː,ʉ̟ː,-14.079977356573634,13.130987914262722,134.0,437.0
pca,village,rimforsa,,ʉ̟ː->øː,ʉ̟ː,øː,-10.649737152706527,-6.100350309124676,134.0,437.0
pca,village,s_finnskoga,,uː->oː,uː,oː,50.43736858727673,8.43332041436406,74.0,333.0
pca,village,s_finnskoga,,oː->ɑː,oː,ɑː,43.20360836855268,-6.100356191041566,74.0,333.0
pca,village,s_finnskoga,,ɑː->æː,ɑː,æː,5.6417833013747085,-6.296043993331719,74.0,333.0
pca,village,s_finnskoga,,æː->eː,æː,eː,-20.8522564548895,10.415785874780358,74.0,333.0
pca,village,s_finnskoga,,yː->ʉ̟ː,yː,ʉ̟ː,1.1032961683400981,24.614546393791016,74.0,333.0
pca,village,s_finnskoga,,ʉ̟ː->øː,ʉ̟ː,øː,2.6931227518940006,10.474535667259154,74.0,333.0
pca,village,s_mellosa,,uː->oː,uː,oː,43.74365699295997,-0.70202003483565,129.0,395.0
pca,village,s_mellosa,,oː->ɑː,oː,ɑː,43.781138250646634,-10.568601392082059,129.0,395.0
pca,village,s_mellosa,,ɑː->æː,ɑː,æː,13.84842014784745,-15.517539302530551,129.0,395.0
pca,village,s_mellosa,,æː->eː,æː,eː,4.49944602343577,8.21916733965164,129.0,395.0
pca,village,s_mellosa,,yː->ʉ̟ː,yː,ʉ̟ː,9.282166857103643,15.349645477369279,129.0,395.0
pca,village,s_mellosa,,ʉ̟ː->øː,ʉ̟ː,øː,6.9518456819871375,-0.25081478949008673,129.0,395.0
pca,village,saltvik,,uː->oː,uː,oː,56.17488979601616,9.755225116317817,221.0,350.0
pca,village,saltvik,,oː->ɑː,oː,ɑː,37.58333162736467,-11.199189916869377,221.0,350.0
pca,village,saltvik,,ɑː->æː,ɑː,æː,4.088239368123581,-18.697519413867784,221.0,350.0
pca,village,saltvik,,æː->eː,æː,eː,-12.11538762379469,-5.363308921192384,221.0,350.0
pca,village,saltvik,,yː->ʉ̟ː,yː,ʉ̟ː,22.9638117462988,16.339859140988505,221.0,350.0
pca,village,saltvik,,ʉ̟ː->øː,ʉ̟ː,øː,23.72534225580276,-4.142569846080534,221.0,350.0
pca,village,segerstad,,uː->oː,uː,oː,41.91352187052333,-6.312922770884508,153.0,510.0
pca,village,segerstad,,oː->ɑː,oː,ɑː,31.343325799496487,-15.804800849047513,153.0,510.0
pca,village,segerstad,,ɑː->æː,ɑː,æː,1.1206025506828308,-17.963204857528595,153.0,510.0
pca,village,segerstad,,æː->eː,æː,eː,-10.31129129001377,-2.2779132811070335,153.0,510.0
pca,village,segerstad,,yː->ʉ̟ː,yː,ʉ̟ː,5.089708941081321,17.792227615361014,153.0,510.0
pca,village,segerstad,,ʉ̟ː->øː,ʉ̟ː,øː,-1.5446996725207756,8.887742804693065,153.0,510.0
pca,village,skee,,uː->oː,uː,oː,66.12041253343453,21.040286119300276,42.0,404.0
pca,village,skee,,oː->ɑː,oː,ɑː,54.790444910320204,4.262885877343572,42.0,404.0
pca,village,skee,,ɑː->æː,ɑː,æː,22.16222329473443,2.9195082465851527,42.0,404.0
pca,village,skee,,æː->eː,æː,eː,9.306765725886638,23.013537639669472,42.0,404.0
pca,village,skee,,yː->ʉ̟ː,yː,ʉ̟ː,30.471083233867056,34.78183830324514,42.0,404.0
pca,village,skee,,ʉ̟ː->øː,ʉ̟ː,øː,26.374125009714263,23.7254369495085,42.0,404.0
pca,village,skinnskatteberg,,uː->oː,uː,oː,29.755676332625107,4.167799770758922,135.0,371.0
pca,village,skinnskatteberg,,oː->ɑː,oː,ɑː,19.792807301935444,-7.328760077717169,135.0,371.0
pca,village,skinnskatteberg,,ɑː->æː,ɑː,æː,-6.80542942359693,-10.832310783431874,135.0,371.0
pca,village,skinnskatteberg,,æː->eː,æː,eː,-5.518295038046914,-0.9736293723984328,135.0,371.0
pca,village,skinnskatteberg,,yː->ʉ̟ː,yː,ʉ̟ː,3.840106111549316,19.84478853753175,135.0,371.0
pca,village,skinnskatteberg,,ʉ̟ː->øː,ʉ̟ː,øː,8.656343336821445,7.7421505788881175,135.0,371.0
pca,village,skog,,uː->oː,uː,oː,34.362941421679835,0.39559433948405864,157.0,317.0
pca,village,skog,,oː->ɑː,oː,ɑː,25.461058442803605,-14.725130363987295,157.0,317.0
pca,village,skog,,ɑː->æː,ɑː,æː,-10.650504853011178,-16.82654947176772,157.0,317.0
pca,village,skog,,æː->eː,æː,eː,-25.23408349188213,1.5000775719547366,157.0,317.0
pca,village,skog,,yː->ʉ̟ː,yː,ʉ̟ː,-14.839537762640695,18.448131955257534,157.0,317.0
pca,village,skog,,ʉ̟ː->øː,ʉ̟ː,øː,-14.751833381025467,4.657099115241704,157.0,317.0
pca,village,skuttunge,,uː->oː,uː,oː,58.01405429120304,5.621836475765552,171.0,364.0
pca,village,skuttunge,,oː->ɑː,oː,ɑː,41.63578918578209,-9.183158610246657,171.0,364.0
pca,village,skuttunge,,ɑː->æː,ɑː,æː,10.118584865351679,-8.297086020773701,171.0,364.0
pca,village,skuttunge,,æː->eː,æː,eː,-4.0419508926113545,5.421118871661235,171.0,364.0
pca,village,skuttunge,,yː->ʉ̟ː,yː,ʉ̟ː,16.75875988423623,31.10791780843926,171.0,364.0
pca,village,skuttunge,,ʉ̟ː->øː,ʉ̟ː,øː,11.10209241813122,10.759916167846615,171.0,364.0
pca,village,sorsele,,uː->oː,uː,oː,32.01538472096024,-3.3979774313804247,166.0,143.0
pca,village,sorsele,,oː->ɑː,oː,ɑː,21.831578874146487,-19.41814561778225,166.0,143.0
pca,village,sorsele,,ɑː->æː,ɑː,æː,-4.271426617483222,-25.957310329451385,166.0,143.0
pca,village,sorsele,,æː->eː,æː,eː,-24.864366935338566,-9.401132079775364,166.0,143.0
pca,village,sorsele,,yː->ʉ̟ː,yː,ʉ̟ː,-5.175988837729316,19.19343805574426,166.0,143.0
pca,village,sorsele,,ʉ̟ː->øː,ʉ̟ː,øː,-12.685037506867861,5.964523895252523,166.0,143.0
pca,village,sorunda,,uː->oː,uː,oː,46.5936628394787,5.306057370415374,181.0,406.0
pca,village,sorunda,,oː->ɑː,oː,ɑː,42.689828523961374,-8.608548747138423,181.0,406.0
pca,village,sorunda,,ɑː->æː,ɑː,æː,14.015307335575532,-14.013677835851757,181.0,406.0
pca,village,sorunda,,æː->eː,æː,eː,0.7361730121256604,8.43294762612543,181.0,406.0
pca,village,sorunda,,yː->ʉ̟ː,yː,ʉ̟ː,14.746532074623229,23.496084250283378,181.0,406.0
pca,village,sorunda,,ʉ̟ː->øː,ʉ̟ː,øː,3.5082992930141916,4.164182936168706,181.0,406.0
pca,village,sproge,,uː->oː,uː,oː,34.577647607850224,-3.0703583355071733,190.0,475.0
pca,village,sproge,,oː->ɑː,oː,ɑː,21.76480343830039,-13.307082899977132,190.0,475.0
pca,village,sproge,,ɑː->æː,ɑː,æː,-6.757293145058746,-7.624447044886415,190.0,475.0
pca,village,sproge,,æː->eː,æː,eː,-24.488918014975237,11.216817024462895,190.0,475.0
pca,village,sproge,,yː->ʉ̟ː,yː,ʉ̟ː,-1.7037763813637534,18.857844969328834,190.0,475.0
pca,village,sproge,,ʉ̟ː->øː,ʉ̟ː,øː,-3.725526051950765,7.316869854242832,190.0,475.0
pca,village,st_anna,,uː->oː,uː,oː,37.510152264694725,-3.957454659723262,157.0,436.0
pca,village,st_anna,,oː->ɑː,oː,ɑː,31.79248436451541,-13.472168222102436,157.0,436.0
pca,village,st_anna,,ɑː->æː,ɑː,æː,-4.268487612856708,-20.1736550467137,157.0,436.0
pca,village,st_anna,,æː->eː,æː,eː,-19.246746756835265,2.517012787110847,157.0,436.0
pca,village,st_anna,,yː->ʉ̟ː,yː,ʉ̟ː,-11.421256431003062,11.672220374829235,157.0,436.0
pca,village,st_anna,,ʉ̟ː->øː,ʉ̟ː,øː,-8.566875075137261,-7.137059777672464,157.0,436.0
pca,village,stenberga,,uː->oː,uː,oː,33.68356237459105,-2.694237870304976,128.0,474.0
pca,village,stenberga,,oː->ɑː,oː,ɑː,31.06968859382311,-15.365710981969118,128.0,474.0
pca,village,stenberga,,ɑː->æː,ɑː,æː,0.8506296308370924,-15.92943123051841,128.0,474.0
pca,village,stenberga,,æː->eː,æː,eː,-18.395129429939907,2.148737552876909,128.0,474.0
pca,village,stenberga,,yː->ʉ̟ː,yː,ʉ̟ː,3.00950356095724,15.466298394820134,128.0,474.0
pca,village,stenberga,,ʉ̟ː->øː,ʉ̟ː,øː,-6.948401541707733,5.8828743288638625,128.0,474.0
pca,village,storsjo,,uː->oː,uː,oː,29.323441009395573,3.305757035151373,87.0,251.0
pca,village,storsjo,,oː->ɑː,oː,ɑː,19.458858316274085,-11.875146513767373,87.0,251.0
pca,village,storsjo,,ɑː->æː,ɑː,æː,-5.098109714758051,-18.371926374149126,87.0,251.0
pca,village,storsjo,,æː->eː,æː,eː,-26.668247429904874,-3.974514365517818,87.0,251.0
pca,village,storsjo,,yː->ʉ̟ː,yː,ʉ̟ː,-18.734534013162552,17.33103977363608,87.0,251.0
pca,village,storsjo,,ʉ̟ː->øː,ʉ̟ː,øː,-10.012082850195238,-0.3318160670776944,87.0,251.0
pca,village,strom,,uː->oː,uː,oː,32.49300480571017,3.4857217699281824,132.0,211.0
pca,village,strom,,oː->ɑː,oː,ɑː,26.28394164727369,-10.498391506806508,132.0,211.0
pca,village,strom,,ɑː->æː,ɑː,æː,-3.6903764468811726,-14.946236487382002,132.0,211.0
pca,village,strom,,æː->eː,æː,eː,-22.77826885576456,2.915581437881107,132.0,211.0
pca,village,strom,,yː->ʉ̟ː,yː,ʉ̟ː,-0.8041004984126889,24.078048361921024,132.0,211.0
pca,village,strom,,ʉ̟ː->øː,ʉ̟ː,øː,6.752905480942766,6.515781252732873,132.0,211.0
pca,village,tjallmo,,uː->oː,uː,oː,38.83242538261157,5.064529755673027,128.0,416.0
pca,village,tjallmo,,oː->ɑː,oː,ɑː,35.90710863188892,-5.655822366199746,128.0,416.0
pca,village,tjallmo,,ɑː->æː,ɑː,æː,-3.2428781284342527,-13.637879457110746,128.0,416.0
pca,village,tjallmo,,æː->eː,æː,eː,-28.596777724572934,4.007377565884003,128.0,416.0
pca,village,tjallmo,,yː->ʉ̟ː,yː,ʉ̟ː,-18.194327338212247,18.339349164724535,128.0,416.0
pca,village,tjallmo,,ʉ̟ː->øː,ʉ̟ː,øː,-14.162140414082574,-2.714177109980496,128.0,416.0
pca,village,torhamn,,uː->oː,uː,oː,26.95573349869104,-2.379441101831614,135.0,521.0
pca,village,torhamn,,oː->ɑː,oː,ɑː,18.61824308099527,-16.233314496015836,135.0,521.0
pca,village,torhamn,,ɑː->æː,ɑː,æː,-8.75836847001171,-12.252914719171113,135.0,521.0
pca,village,torhamn,,æː->eː,æː,eː,-24.7901679915312,5.8246078955829,135.0,521.0
pca,village,torhamn,,yː->ʉ̟ː,yː,ʉ̟ː,-0.8868294560166881,20.555000593538814,135.0,521.0
pca,village,torhamn,,ʉ̟ː->øː,ʉ̟ː,øː,-6.343775929521802,9.78031932545767,135.0,521.0
pca,village,torp,,uː->oː,uː,oː,34.344467255153674,4.8533523314751505,145.0,265.0
pca,village,torp,,oː->ɑː,oː,ɑː,24.96977538053862,-15.213336857601922,145.0,265.0
pca,village,torp,,ɑː->æː,ɑː,æː,-11.802623803617765,-18.101994139668584,145.0,265.0
pca,village,torp,,æː->eː,æː,eː,-29.016190177162816,4.743197997827938,145.0,265.0
pca,village,torp,,yː->ʉ̟ː,yː,ʉ̟ː,-16.036567119305495,17.03763168909294,145.0,265.0
pca,village,torp,,ʉ̟ː->øː,ʉ̟ː,øː,-20.50015004186929,1.7763392094976282,145.0,265.0
pca,village,torsas,,uː->oː,uː,oː,17.95922434295333,-2.8508812313248315,144.0,504.0
pca,village,torsas,,oː->ɑː,oː,ɑː,15.624171465221337,-15.473036966199828,144.0,504.0
pca,village,torsas,,ɑː->æː,ɑː,æː,-11.850493565025307,-17.659615363039762,144.0,504.0
pca,village,torsas,,æː->eː,æː,eː,-28.748988731939516,0.20489146858686968,144.0,504.0
pca,village,torsas,,yː->ʉ̟ː,yː,ʉ̟ː,-11.78180681857739,21.07080805533232,144.0,504.0
pca,village,torsas,,ʉ̟ː->øː,ʉ̟ː,øː,-15.376476683725187,11.690920350995317,144.0,504.0
pca,village,torso,,uː->oː,uː,oː,39.1435035559235,13.409285592413495,95.0,414.0
pca,village,torso,,oː->ɑː,oː,ɑː,35.26323207503506,-1.8370918821644402,95.0,414.0
pca,village,torso,,ɑː->æː,ɑː,æː,2.0294982911509596,-11.076344373703119,95.0,414.0
pca,village,torso,,æː->eː,æː,eː,-22.329033223482,6.5333221159902255,95.0,414.0
pca,village,torso,,yː->ʉ̟ː,yː,ʉ̟ː,-5.676181616504783,20.664970430121727,95.0,414.0
pca,village,torso,,ʉ̟ː->øː,ʉ̟ː,øː,-9.415942916817189,8.404370354825653,95.0,414.0
pca,village,v_vingaker,,uː->oː,uː,oː,45.722129075638534,11.58634630946987,139.0,402.0
pca,village,v_vingaker,,oː->ɑː,oː,ɑː,43.86079928153718,-4.509815714056827,139.0,402.0
pca,village,v_vingaker,,ɑː->æː,ɑː,æː,9.844284280178442,-11.501041355343993,139.0,402.0
pca,village,v_vingaker,,æː->eː,æː,eː,-13.170219751614285,7.32428733322883,139.0,402.0
pca,village,v_vingaker,,yː->ʉ̟ː,yː,ʉ̟ː,0.3235478565526413,22.767010985822093,139.0,402.0
pca,village,v_vingaker,,ʉ̟ː->øː,ʉ̟ː,øː,5.099006330450252,4.142706674024232,139.0,402.0
pca,village,vackelsang,,uː->oː,uː,oː,15.416701185113277,-6.2703685109668665,116.0,500.0
pca,village,vackelsang,,oː->ɑː,oː,ɑː,17.290036628843474,-12.588853449778707,116.0,500.0
pca,village,vackelsang,,ɑː->æː,ɑː,æː,-19.131836972348687,-11.737798727472551,116.0,500.0
pca,village,vackelsang,,æː->eː,æː,eː,-41.17553495460909,5.005711713494007,116.0,500.0
pca,village,vackelsang,,yː->ʉ̟ː,yː,ʉ̟ː,-16.5111741641655,10.223167497245676,116.0,500.0
pca,village,vackelsang,,ʉ̟ː->øː,ʉ̟ː,øː,-22.660338276149098,8.213484796408943,116.0,500.0
pca,village,vaxtorp,,uː->oː,uː,oː,3.314774470902497,-11.502888421632903,78.0,504.0
pca,village,vaxtorp,,oː->ɑː,oː,ɑː,9.94166190775575,-20.70247801134311,78.0,504.0
pca,village,vaxtorp,,ɑː->æː,ɑː,æː,-11.155133155376348,-21.53639917313426,78.0,504.0
pca,village,vaxtorp,,æː->eː,æː,eː,-33.64355599253395,-8.986282769315512,78.0,504.0
pca,village,vaxtorp,,yː->ʉ̟ː,yː,ʉ̟ː,-25.795512893610905,12.154300998181995,78.0,504.0
pca,village,vaxtorp,,ʉ̟ː->øː,ʉ̟ː,øː,-28.27986222826863,0.6774045382168499,78.0,504.0
pca,village,vemdalen,,uː->oː,uː,oː,35.074507115069196,8.755237013754602,102.0,266.0
pca,village,vemdalen,,oː->ɑː,oː,ɑː,31.189516851391296,-4.897720214696732,102.0,266.0
pca,village,vemdalen,,ɑː->æː,ɑː,æː,2.4257869467699287,-10.401576998643407,102.0,266.0
pca,village,vemdalen,,æː->eː,æː,eː,-19.367098181587917,3.45710988879799,102.0,266.0
pca,village,vemdalen,,yː->ʉ̟ː,yː,ʉ̟ː,9.787869576816206,19.637226177053723,102.0,266.0
pca,village,vemdalen,,ʉ̟ː->øː,ʉ̟ː,øː,14.391365577515362,7.262670658461812,102.0,266.0
pca,village,viby,,uː->oː,uː,oː,27.687697193998755,-0.2233985995011567,116.0,402.0
pca,village,viby,,oː->ɑː,oː,ɑː,23.95396820560422,-9.082487184345235,116.0,402.0
pca,village,viby,,ɑː->æː,ɑː,æː,-8.735489792076207,-15.91815925636065,116.0,402.0
pca,village,viby,,æː->eː,æː,eː,-23.751375445304358,6.838392078956141,116.0,402.0
pca,village,viby,,yː->ʉ̟ː,yː,ʉ̟ː,-13.886851547949146,11.91223996593757,116.0,402.0
pca,village,viby,,ʉ̟ː->øː,ʉ̟ː,øː,-19.077070910706862,-5.30107335289007,116.0,402.0
pca,village,vilhelmina,,uː->oː,uː,oː,19.625317076476357,5.888610957526089,152.0,178.0
pca,village,vilhelmina,,oː->ɑː,oː,ɑː,12.437216868923532,-11.67746054607512,152.0,178.0
pca,village,vilhelmina,,ɑː->æː,ɑː,æː,-16.366363836629592,-16.01231448232273,152.0,178.0
pca,village,vilhelmina,,æː->eː,æː,eː,-35.44548886357838,3.386793586847613,152.0,178.0
pca,village,vilhelmina,,yː->ʉ̟ː,yː,ʉ̟ː,-14.451574015256273,20.972094595479557,152.0,178.0
pca,village,vilhelmina,,ʉ̟ː->øː,ʉ̟ː,øː,-23.616564420131375,12.792111293240135,152.0,178.0
pca,village,villberga,,uː->oː,uː,oː,56.91971864749485,8.677399126757344,166.0,379.0
pca,village,villberga,,oː->ɑː,oː,ɑː,46.41802087138728,-7.984669937544535,166.0,379.0
pca,village,villberga,,ɑː->æː,ɑː,æː,13.19064941535372,-12.321188253709934,166.0,379.0
pca,village,villberga,,æː->eː,æː,eː,-2.616145636824981,3.08946830713535,166.0,379.0
pca,village,villberga,,yː->ʉ̟ː,yː,ʉ̟ː,22.457714122287232,20.682033117543423,166.0,379.0
pca,village,villberga,,ʉ̟ː->øː,ʉ̟ː,øː,12.636576446664996,5.972778132565134,166.0,379.0
