method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
pca,village,burtrask,,midpoints,6,8,,222.0,177.0,-0.11310162267491404,-3.7785641545382394,4.5937098447164715,4.5937098447164715,25.107041224350965,13.836770805658558,1.814515942844368,1
pca,village,dalby,,vowels,8,8,,82.0,336.0,0.9748765666741221,3.8310719310901735,172.02866948010478,-7.9713305198952185,24.39878070388193,14.697661022865839,1.6600451368366438,1
pca,village,dalby,,midpoints,6,8,,82.0,336.0,1.6171423260850224,1.0914270333054512,169.22076706711056,-10.779232932889443,22.247285713395428,12.002225348307418,1.8535967345866233,1
pca,village,dragsfjard,,vowels,8,8,,272.0,350.0,7.436311450233332,7.899055565217491,173.38576161788518,-6.61423838211482,24.617626407353082,14.61114869571108,1.6848522262030827,1
pca,village,dragsfjard,,midpoints,6,8,,272.0,350.0,8.246365500107165,5.1960633748145195,174.3804492896927,-5.619550710307294,21.475051829440755,11.486983034209985,1.869511930633551,1
pca,village,faro,,vowels,8,8,,208.0,445.0,3.355973976726153,-1.4675555970041727,151.99125620927194,-28.00874379072806,22.90319568127711,11.815097260744253,1.9384686537768205,1
pca,village,faro,,midpoints,6,8,,208.0,445.0,5.480681056040865,-1.963798914443039,156.29421832797328,-23.705781672026717,21.88749463360807,5.857376508984624,3.736740262476702,1
pca,village,floby,,vowels,8,8,,85.0,439.0,7.4568438528111045,9.488404047716735,167.45604696010972,-12.543953039890283,29.508402590060566,14.679400999617654,2.0101911917815416,1
pca,village,floby,,midpoints,6,8,,85.0,439.0,8.96522197117548,6.623993646124487,167.48356230469508,-12.516437695304916,27.029755898500696,13.581008242395658,1.9902613573359198,1
pca,village,frandef,,vowels,8,8,,63.0,423.0,-3.907698687890158,2.8849733005616884,169.1774598915959,-10.822540108404098,28.665698281258024,14.744019212271164,1.9442255105989088,1
pca,village,frandef,,midpoints,6,8,,63.0,423.0,-2.0899872718482695,0.40236173119079793,168.47284495752075,-11.52715504247925,27.345262742287566,12.327638650600598,2.218207680913434,1
pca,village,frillesas,,vowels,8,8,,58.0,470.0,1.6078566347847867,-5.055800783951489,174.82020754399795,-5.179792456002048,25.083266695291698,10.609240265114558,2.3642849128198957,1
pca,village,frillesas,,midpoints,6,8,,58.0,470.0,2.4454153855011125,-6.423628924635438,176.39296168113137,-3.607038318868632,23.310156955520434,8.211907932471853,2.838579919210551,1
pca,village,grangarde,,vowels,8,8,,119.0,354.0,-7.133066263661325,-2.671683936068734,2.8579673506251027,2.8579673506251027,24.551820002197267,10.919696563151836,2.248397641839847,1
pca,village,grangarde,,midpoints,6,8,,119.0,354.0,-6.08545308004808,-4.085455920263381,179.73918923388723,-0.260810766112769,20.93826694530791,9.596043182732526,2.1819688122063683,1
pca,village,graso,,vowels,8,8,,189.0,350.0,13.497527964243073,6.239515229762357,179.78680610322522,-0.21319389677478284,25.073003215802824,14.751878140818588,1.6996482059071234,1
pca,village,graso,,midpoints,6,8,,189.0,350.0,14.22101844014954,5.248615059516262,175.89495587417497,-4.105044125825032,22.91936717415258,10.358087885049308,2.2127025208227877,1
pca,village,hammaro,,vowels,8,8,,90.0,391.0,1.7684272843547912,-5.83959558767568,165.19742003608732,-14.802579963912677,22.397190355234414,14.422229418139928,1.5529631172739338,1
pca,village,hammaro,,midpoints,6,8,,90.0,391.0,1.40548495511978,-7.231234092667349,168.69660821774323,-11.303391782256767,20.690699012853845,11.540360787663328,1.7928988004406456,1
pca,village,hamneda,,vowels,8,8,,93.0,496.0,-6.114132129173716,-1.2961819719362966,141.9215481693113,-38.07845183068869,23.271205071552686,10.99381852790282,2.116753611357991,1
pca,village,hamneda,,midpoints,6,8,,93.0,496.0,-4.9930726372164616,-3.5246433601403315,139.6181881737628,-40.3818118262372,21.968584803648344,9.065776309647397,2.423243642165575,1
pca,village,haraker,,vowels,8,8,,149.0,373.0,12.05867852616528,-0.9330172617331449,178.7077960827516,-1.2922039172484006,20.110017751402147,14.862528610061101,1.3530683963016084,1
pca,village,haraker,,midpoints,6,8,,149.0,373.0,14.018510991041836,-3.708292329843715,178.86224684395552,-1.1377531560444822,17.492120532254578,12.075592226025716,1.4485517732666544,1
pca,village,houtskar,,vowels,8,8,,245.0,347.0,0.9304423314718622,-3.436449621791873,178.478780635286,-1.5212193647139998,26.588294396372188,14.301930309407583,1.859070336742085,1
pca,village,houtskar,,midpoints,6,8,,245.0,347.0,1.396538270201529,-6.676811574506534,178.93332336345642,-1.0666766365435763,22.923985899651043,12.406390185410245,1.847756322109662,1
pca,village,jamshog,,vowels,8,8,,108.0,514.0,-5.290442104419887,-0.6795557570692397,38.69493101238339,38.69493101238339,14.911720565909476,14.111901581553562,1.0566769106015734,0
pca,village,jamshog,,midpoints,6,8,,108.0,514.0,-7.216314072237428,-3.1290840672264473,19.066699703029087,19.066699703029087,14.107825358313457,12.333519705560283,1.1438604465806521,0
pca,village,jarnboas,,vowels,8,8,,117.0,378.0,11.278882360385271,-1.19025577106294,175.5925450701606,-4.407454929839389,26.377362985263378,13.537458440473872,1.9484723148919267,1
pca,village,jarnboas,,midpoints,6,8,,117.0,378.0,12.992331198956071,-2.754884559159583,176.1159504759116,-3.8840495240883968,24.413592985887444,9.70815059189648,2.5147521924789453,1
pca,village,jarsnas,,vowels,8,8,,113.0,452.0,6.1686567921675035,0.33014961622309735,168.58452214476847,-11.41547785523153,25.334060298897725,13.376173061646845,1.8939692378485606,1
pca,village,jarsnas,,midpoints,6,8,,113.0,452.0,7.353114394720531,-1.9906858099624964,170.50080545929657,-9.499194540703428,24.022735884090803,10.046311473940525,2.3911995906561536,1
pca,village,karna,,vowels,8,8,,53.0,448.0,-4.6488315094439585,-4.424332652442125,160.7637153275737,-19.236284672426308,24.25318988149581,13.080693608757569,1.8541210892103013,1
pca,village,karna,,midpoints,6,8,,53.0,448.0,-4.707629159734321,-6.030867263061876,158.42022588833584,-21.579774111664165,22.994910070954294,10.939589252577974,2.1019902612463643,1
pca,village,karsta,,vowels,8,8,,186.0,377.0,16.735114429285005,8.970732313662806,174.03598011924038,-5.964019880759622,26.86074659352693,15.743744425802216,1.706121864472419,1
pca,village,karsta,,midpoints,6,8,,186.0,377.0,17.296033614637306,6.448841511324602,171.02558556952712,-8.974414430472876,25.288432417227202,12.636893458988895,2.001158947750643,1
pca,village,korsberga,,vowels,8,8,,100.0,432.0,-0.39241624332253844,3.199035261091887,171.84050296515557,-8.159497034844435,25.71423910695693,15.271710175819697,1.6837825502785735,1
pca,village,korsberga,,midpoints,6,8,,100.0,432.0,0.6433714159990839,0.19703880224144102,169.5044144904844,-10.495585509515593,23.10214384342798,12.860557673984795,1.796356303440912,1
pca,village,kramfors,,vowels,8,8,,173.0,248.0,-0.9894537331328137,3.1223784826631724,166.94570295790135,-13.054297042098653,26.462561017519235,14.260584686503273,1.8556434816143512,1
pca,village,kramfors,,midpoints,6,8,,173.0,248.0,-0.28213262827687186,0.5576333075629085,163.23027098898248,-16.769729011017517,23.67022357340155,12.02507379938036,1.968405680356095,1
pca,village,kyrkslatt,,vowels,8,8,,310.0,347.0,7.048052039277767,8.840505643853435,10.02873229031124,10.02873229031124,30.25513515406064,18.45684066609698,1.6392369475040072,1
pca,village,kyrkslatt,,midpoints,6,8,,310.0,347.0,7.57287382421553,5.373836108387162,8.382120329252217,8.382120329252217,22.76723140420491,14.282660944618668,1.5940469001179367,1
pca,village,lanna,,vowels,8,8,,161.0,393.0,2.919529445170527,-2.8964740936534303,23.527730463961348,23.527730463961348,22.302149274398648,17.714645539910826,1.2589667246884644,1
pca,village,lanna,,midpoints,6,8,,161.0,393.0,3.6239775978613173,-5.3344056578597545,12.501635112683687,12.501635112683687,20.75647691787417,13.266781792426926,1.5645449848072865,1
pca,village,leksand,,vowels,8,8,,120.0,335.0,-14.430320523216267,0.17591843614865177,165.07342462736028,-14.926575372639718,27.37269042305549,15.351496439462066,1.7830633339882183,1
pca,village,leksand,,midpoints,6,8,,120.0,335.0,-12.838831302344554,-2.1321422020673264,162.53199950586875,-17.468000494131246,24.654139903316338,12.65898847477372,1.947560024440028,1
pca,village,loderup,,vowels,8,8,,98.0,543.0,-18.815401702513764,-13.531624081478942,148.8773138200247,-31.12268617997529,15.381824892102895,10.805943746340121,1.423459648983698,1
