region_marker,geographic_position,first_x,first_y,second_x,second_y,pair_length,directed_angle_from_horizontal_deg,pair,first_vowel,second_vowel
North,238.70508838783996,-26.06226511210248,-6.624234657349604,-14.488378641505903,10.491693446980392,20.66179670084022,55.93322206360847,æː->eː,æː,eː
Centre,114.57844242616318,-24.41141342547052,-7.527265017652377,-10.949992520802656,15.94876643061935,27.06166856150729,60.16955491498373,æː->eː,æː,eː
South,42.96691590981119,-28.468287225849892,-10.729227359608755,-19.734521159336275,8.807322451040193,21.399893649468268,65.91308764468627,æː->eː,æː,eː
