village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
ostad,63.0,445.0,90.57950065298506,Centre,30.924304571702255,-7.453184819415581,11.599647247306809,-26.54813522717138
ovanaker,140.0,310.0,236.74990844521912,North,35.03399240642391,-0.7687291150372786,34.030286996692574,-22.64619604641871
oxaback,71.0,468.0,69.28443627964162,South,35.374755445439845,-5.724304673860077,19.64197221199391,-25.03941688297474
pitea,233.0,141.0,419.15398879796567,North,28.87967830962692,-3.174462192385372,17.36949962832149,-24.180951875566027
ragunda,145.0,241.0,305.5896736367263,North,25.634429909099552,-2.37078469510504,11.881271617101135,-22.753646951790337
rimforsa,134.0,437.0,110.59203999318285,Centre,42.81430691748906,-1.5376397694416304,17.082415707814285,-23.822408018107645
s_finnskoga,74.0,333.0,202.8121429239692,North,48.76962936554044,5.084795861957424,37.637587371564926,-17.285508244040557
s_mellosa,129.0,395.0,151.12029911541478,Centre,51.43472672913339,4.345444536824795,36.127549772159874,-25.48264732098891
sarna,87.0,296.0,241.489166095073,North,56.91198019004551,-1.9961540142209788,19.99467030505199,-22.65936561955946
segerstad,153.0,510.0,41.911420243744836,South,45.80616730286763,-9.271479233495747,16.880484296125346,-22.33812246459928
skee,42.0,404.0,127.38890525392424,Centre,61.829798794362645,16.1562519730372,47.75109102627776,-7.630480218350057
skinnskatteberg,135.0,371.0,175.79252338443186,North,38.49796686365302,-6.335540018888201,-7.4450536558816385,-12.82658544039887
skog,157.0,317.0,232.75723014860148,North,33.42413041512093,-3.733872768943862,17.497986470486282,-25.71638795903073
skuttunge,171.0,364.0,188.8401092599555,North,57.187776958648556,2.0458609127897223,26.083801412915612,-20.412178133283035
sorsele,166.0,143.0,405.736623807046,North,25.619900235791704,-7.709818210804495,18.04325751250127,-31.126473024760006
sorunda,181.0,406.0,149.16608670177132,Centre,49.35951551310206,5.475637166640566,36.02014153482069,-22.692734660917413
st_anna,157.0,436.0,115.50682570414243,Centre,41.98377227069123,-1.9099585504965844,21.601196458339583,-25.03437789370829
stenberga,128.0,474.0,73.11094801174586,South,36.89447316953925,-5.57684141144993,25.244904018106965,-25.154580552488305
storsjo,87.0,251.0,285.8275543303726,North,21.438574208174984,-3.256642135036437,17.479142424373187,-20.49365089249831
strom,132.0,211.0,332.92758406040195,North,30.49491085425597,0.6852987443795693,22.07297244029141,-21.682081757992584
tjallmo,128.0,416.0,130.2582039594654,Centre,41.91233106704021,7.435818176850363,29.901886196737628,-18.747462909249855
torhamn,135.0,521.0,27.997895933433075,South,25.678976631398914,-6.864918122837198,11.557509530591625,-25.601710869194477
torp,145.0,265.0,281.9425332445665,North,30.851972875622195,1.245212391327188,8.849781537173937,-26.85500357568813
torsas,144.0,504.0,46.285579526498864,South,23.960640345438655,-7.6782756923765465,7.287702585004018,-23.26779824002311
torso,95.0,414.0,126.59083766943033,Centre,36.562441760278844,11.372537556170446,33.964022389791275,-15.046721320499326
v_vingaker,139.0,402.0,145.93168962913032,Centre,47.55772792626,7.87814408139211,40.163870636814366,-16.897775509505763
vackelsang,116.0,500.0,45.44304483319151,South,24.193921942403264,-6.705735253292027,10.386151315283687,-18.471971646265388
vaxtorp,78.0,504.0,35.00965688106874,South,4.654165376846944,-16.704550820186107,15.229158438664555,-24.700405202500114
vemdalen,102.0,266.0,273.610801277416,North,31.80958886669427,5.205818189509598,30.569444836088323,-15.001258618903062
viby,116.0,402.0,142.0022014345107,Centre,31.616440886881456,5.142208546472028,16.29149552432698,-23.307182915162496
vilhelmina,152.0,178.0,368.85934835581264,North,19.41263351286105,-1.215301728701313,6.15300205549614,-23.140237883261115
villberga,166.0,379.0,173.2064099508079,North,58.009459377755086,2.337950086086507,34.82658236501947,-18.307289961175577
vindeln,212.0,194.0,363.3454268629456,North,7.677194814481805,-13.169112178763658,-14.874152947018946,-33.76679844182418
