region_marker,geographic_position,first_x,first_y,second_x,second_y,pair_length,directed_angle_from_horizontal_deg,pair,first_vowel,second_vowel
North,257.8014954588672,32.93780829060074,-0.9963299843275308,17.772846310534348,-21.823054076655623,25.762928953727652,-126.06020419254965,oː->ɑː,oː,ɑː
Centre,114.57844242616318,43.29724576111187,0.8733389923158619,23.0442006510442,-22.65631389432674,31.045618067552212,-130.7200790914983,oː->ɑː,oː,ɑː
South,42.96691590981119,23.508189384198925,-8.51485154610301,15.328212772621265,-22.90877621286704,16.55587764748325,-119.6092961666065,oː->ɑː,oː,ɑː
