village,speaker,vowel,n_speakers,n_tokens,geo_x,geo_y,display_x,display_y
nora,,øː,3,33,160.0,357.0,-10.9822998544,-5.214608538525001
nora,,ɑː,3,16,160.0,357.0,-8.36400954654,-5.55116370809
nora,,ʉ̟ː,3,12,160.0,357.0,-12.0080075889,-3.64379814745
nysatra,,eː,3,18,228.0,188.0,-12.37667726505,-5.0914516129
nysatra,,oː,3,15,228.0,188.0,-7.08803506209,-4.691010682
nysatra,,uː,3,15,228.0,188.0,-7.38478245236,-3.82376068376
nysatra,,yː,3,13,228.0,188.0,-13.070447461,-4.15469473684
nysatra,,æː,3,28,228.0,188.0,-11.5463369424,-6.4729597369850005
nysatra,,øː,3,43,228.0,188.0,-11.3452724853,-5.15108966626
nysatra,,ɑː,3,13,228.0,188.0,-8.52743243243,-5.877119850790001
nysatra,,ʉ̟ː,3,15,228.0,188.0,-11.7198448324,-3.94782830429
ockelbo,,eː,3,14,156.0,328.0,-12.90648418585,-4.67325657895
ockelbo,,oː,3,15,156.0,328.0,-7.16483084758,-4.3669057548
ockelbo,,uː,3,16,156.0,328.0,-7.021067606075,-4.03292125318
ockelbo,,yː,3,15,156.0,328.0,-12.768146053,-3.76603256213
ockelbo,,æː,3,30,156.0,328.0,-11.599784692850001,-6.341412787145
ockelbo,,øː,3,41,156.0,328.0,-11.1016060081,-5.33635711439
ockelbo,,ɑː,3,15,156.0,328.0,-8.64657718121,-5.61637436099
ockelbo,,ʉ̟ː,3,15,156.0,328.0,-11.7560641238,-3.79493367565
orust,,eː,3,13,49.0,436.0,-13.7088038278,-4.43068229316
orust,,oː,3,14,49.0,436.0,-6.93969819654,-4.53916425321
orust,,uː,3,15,49.0,436.0,-7.39827371614,-4.0563627290349995
orust,,yː,3,12,49.0,436.0,-11.6387071608,-4.10801687764
orust,,æː,3,25,49.0,436.0,-12.7542261689,-5.23991233032
orust,,øː,3,41,49.0,436.0,-11.6223709902,-4.875668075489999
orust,,ɑː,3,17,49.0,436.0,-7.72505649718,-5.30657834311
orust,,ʉ̟ː,3,12,49.0,436.0,-12.0007608696,-3.9142678128800004
ossjo,,eː,3,15,74.0,515.0,-13.17539093325,-4.60194719472
ossjo,,oː,3,16,74.0,515.0,-9.18022779043,-4.58404624277
ossjo,,uː,3,16,74.0,515.0,-11.3601817149,-3.708002707955
ossjo,,yː,3,14,74.0,515.0,-13.00190534415,-3.871637716075
ossjo,,æː,3,33,74.0,515.0,-12.20914487145,-6.16223583461
ossjo,,øː,3,45,74.0,515.0,-10.90396455745,-4.54812204802
ossjo,,ɑː,3,21,74.0,515.0,-8.51542934415,-5.20194143602
ossjo,,ʉ̟ː,3,15,74.0,515.0,-11.084048583,-3.45306689835
ostad,,eː,2,8,63.0,445.0,-12.982326203875001,-4.63120530282
ostad,,oː,2,10,63.0,445.0,-7.443970726825,-4.39428571429
ostad,,uː,2,9,63.0,445.0,-7.81123904651,-4.2475870903375
ostad,,yː,2,8,63.0,445.0,-11.414641155175,-4.06529558267
ostad,,æː,2,17,63.0,445.0,-12.26710575245,-5.860383320312501
ostad,,øː,2,25,63.0,445.0,-10.849124891575,-4.999946204925
ostad,,ɑː,2,11,63.0,445.0,-8.159912675792501,-5.5734928257
ostad,,ʉ̟ː,2,9,63.0,445.0,-11.79540462065,-3.78137189311
ovanaker,,eː,3,15,140.0,310.0,-12.7053164557,-4.31193979933
ovanaker,,oː,3,15,140.0,310.0,-6.76008915305,-4.57508467575
ovanaker,,uː,3,15,140.0,310.0,-6.06160831089,-3.81415989739
ovanaker,,yː,3,15,140.0,310.0,-12.2373490112,-3.64968130922
ovanaker,,æː,3,30,140.0,310.0,-11.7660795172,-5.76941750028
ovanaker,,øː,3,43,140.0,310.0,-10.910709419349999,-5.14259050684
ovanaker,,ɑː,3,15,140.0,310.0,-7.59308677098,-5.4112152502
ovanaker,,ʉ̟ː,3,15,140.0,310.0,-11.4569816643,-3.7756745182
oxaback,,eː,3,14,71.0,468.0,-13.1431,-4.63766062603
oxaback,,oː,3,13,71.0,468.0,-6.971567240755,-4.56611570248
oxaback,,uː,3,14,71.0,468.0,-7.13,-4.08929054054
oxaback,,yː,3,15,71.0,468.0,-13.11841192655,-4.07053254438
oxaback,,æː,3,27,71.0,468.0,-11.916823971300001,-5.83737753596
oxaback,,øː,3,40,71.0,468.0,-11.3728794326,-4.68656668783
oxaback,,ɑː,3,13,71.0,468.0,-7.93877612502,-5.43187410238
oxaback,,ʉ̟ː,3,13,71.0,468.0,-10.8156612715,-3.924050438345
pitea,,eː,3,15,233.0,141.0,-12.7577148739,-4.70390609537
pitea,,oː,3,15,233.0,141.0,-7.13,-4.60194719472
pitea,,uː,3,15,233.0,141.0,-7.571647350725,-4.26590829913
pitea,,yː,3,16,233.0,141.0,-12.7941268585,-3.82374427916
pitea,,æː,3,30,233.0,141.0,-11.7640706744,-6.476871352645
pitea,,øː,3,47,233.0,141.0,-11.634616294299999,-4.98410560537
pitea,,ɑː,3,16,233.0,141.0,-8.07223839224,-5.92848954299
pitea,,ʉ̟ː,3,16,233.0,141.0,-11.8000881786,-3.91931914894
ragunda,,eː,3,15,145.0,241.0,-12.8475869121,-4.95386363636
ragunda,,oː,3,15,145.0,241.0,-7.43222381636,-4.7881390593
ragunda,,uː,3,14,145.0,241.0,-8.759281232300001,-4.302102285369999
ragunda,,yː,3,15,145.0,241.0,-13.1266583229,-4.29355648536
ragunda,,æː,3,28,145.0,241.0,-11.5525336323,-5.89691233514
ragunda,,øː,3,44,145.0,241.0,-10.4524096386,-5.51840379297
ragunda,,ɑː,3,15,145.0,241.0,-7.82929775281,-5.36969359331
ragunda,,ʉ̟ː,3,15,145.0,241.0,-11.2276940705,-4.20117647059
ref,,eː,1,1,185.0,379.0,-14.0510961136,-4.35776387151
ref,,oː,1,1,185.0,379.0,-6.76733754177,-4.50312474099
ref,,uː,1,1,185.0,379.0,-6.01482452757,-3.64968130922
ref,,yː,1,1,185.0,379.0,-13.1266583229,-3.33344978166
ref,,æː,1,1,185.0,379.0,-10.146257292,-6.86825267824
ref,,øː,1,1,185.0,379.0,-9.91512924323,-5.41949980151
ref,,ɑː,1,1,185.0,379.0,-8.11629450398,-5.97567233385
ref,,ʉ̟ː,1,1,185.0,379.0,-9.858875,-2.83171798304
rimforsa,,eː,3,13,134.0,437.0,-12.7750912362,-4.51214581607
rimforsa,,oː,3,13,134.0,437.0,-7.1749769865449995,-4.284214543345
rimforsa,,uː,3,15,134.0,437.0,-7.88742037102,-4.56611570248
rimforsa,,yː,3,13,134.0,437.0,-12.2463439437,-4.316529866235
rimforsa,,æː,3,31,134.0,437.0,-11.5772579743,-6.11198743189
rimforsa,,øː,3,44,134.0,437.0,-10.0716101172,-5.62449685535
rimforsa,,ɑː,3,15,134.0,437.0,-8.11629450398,-5.41949980151
rimforsa,,ʉ̟ː,3,17,134.0,437.0,-11.624312119399999,-4.39884144166
s_finnskoga,,eː,3,26,74.0,333.0,-12.5492298391,-4.39428571429
s_finnskoga,,oː,3,14,74.0,333.0,-7.112429182335,-4.533882870815
s_finnskoga,,uː,3,13,74.0,333.0,-5.927973623554999,-3.65452706711
s_finnskoga,,yː,3,12,74.0,333.0,-13.148019364949999,-3.926500784835
s_finnskoga,,æː,3,12,74.0,333.0,-13.047161084799999,-6.01019154222
s_finnskoga,,øː,3,39,74.0,333.0,-11.3389707137,-5.14258708665
s_finnskoga,,ɑː,3,13,74.0,333.0,-7.54254050233,-5.660962054555
s_finnskoga,,ʉ̟ː,3,12,74.0,333.0,-11.59352960565,-4.06500337779
s_mellosa,,eː,3,20,129.0,395.0,-13.9877763239,-4.0611376765900005
s_mellosa,,oː,3,10,129.0,395.0,-6.72739856014,-4.06114164905
s_mellosa,,uː,3,10,129.0,395.0,-8.53342789598,-4.28435328589
s_mellosa,,yː,3,12,129.0,395.0,-12.43888184545,-3.99514628639
s_mellosa,,æː,3,10,129.0,395.0,-12.3231341301,-5.94424148607
s_mellosa,,øː,3,33,129.0,395.0,-10.8155005506,-5.61637436099
s_mellosa,,ɑː,3,10,129.0,395.0,-8.22240549828,-5.5019849743
s_mellosa,,ʉ̟ː,3,10,129.0,395.0,-11.6672080089,-4.14537489469
saltvik,,eː,3,21,221.0,350.0,-12.310147300699999,-4.9538320227699995
saltvik,,oː,3,9,221.0,350.0,-6.84671597633,-4.40339716903
saltvik,,uː,3,10,221.0,350.0,-6.1929969419,-3.67888172043
saltvik,,yː,3,10,221.0,350.0,-12.922701174,-4.07053254438
saltvik,,æː,3,10,221.0,350.0,-11.3982101388,-6.57711286089
saltvik,,øː,3,30,221.0,350.0,-9.65627333122,-5.24413130504
saltvik,,ɑː,3,10,221.0,350.0,-8.19754989677,-5.71342465753
saltvik,,ʉ̟ː,3,10,221.0,350.0,-8.687262040535,-3.7467238422
segerstad,,eː,3,12,153.0,510.0,-13.177477581849999,-4.62874330449
segerstad,,oː,3,13,153.0,510.0,-7.28201334922,-4.43068607069
segerstad,,uː,3,13,153.0,510.0,-7.40062681593,-4.177137906435
segerstad,,yː,3,13,153.0,510.0,-13.113422415350001,-3.58074019836
segerstad,,æː,3,26,153.0,510.0,-11.59164192135,-5.55933753943
segerstad,,øː,3,42,153.0,510.0,-11.494518852,-4.71758719737
segerstad,,ɑː,3,12,153.0,510.0,-8.27808153477,-5.21883767535
segerstad,,ʉ̟ː,3,13,153.0,510.0,-11.60585986285,-4.032347021815
skee,,eː,3,13,42.0,404.0,-12.697187753849999,-4.371358635455
skee,,oː,3,13,42.0,404.0,-6.43574018127,-3.56162559447
skee,,uː,3,19,42.0,404.0,-6.12365170694,-3.4332173913
skee,,yː,3,13,42.0,404.0,-11.65693968135,-3.707990213265
skee,,æː,3,27,42.0,404.0,-12.1808317682,-5.31964898285
skee,,øː,3,38,42.0,404.0,-11.2578048455,-4.68657398054
skee,,ɑː,3,14,42.0,404.0,-7.62625488108,-5.08290439693
skee,,ʉ̟ː,3,13,42.0,404.0,-11.236035198949999,-3.5959412765499996
skinnskatteberg,,eː,2,19,135.0,371.0,-11.387222167125,-4.67017630667
skinnskatteberg,,oː,2,9,135.0,371.0,-7.423713238165,-4.32942804535
skinnskatteberg,,uː,2,8,135.0,371.0,-8.98171731884,-3.5185948876
skinnskatteberg,,yː,2,9,135.0,371.0,-10.279121829705,-3.50867969809
skinnskatteberg,,æː,2,9,135.0,371.0,-10.27595612355,-5.7021790394825
skinnskatteberg,,øː,2,28,135.0,371.0,-10.519446107275,-5.0013737989125
skinnskatteberg,,ɑː,2,10,135.0,371.0,-8.565565258615,-5.366384259745001
skinnskatteberg,,ʉ̟ː,2,9,135.0,371.0,-11.1453780938,-3.745710126545
skog,,eː,3,15,157.0,317.0,-12.9294918699,-4.65547325103
skog,,oː,3,14,157.0,317.0,-7.26856729378,-4.63766062603
skog,,uː,3,15,157.0,317.0,-6.65071348524,-4.15469473684
skog,,yː,3,15,157.0,317.0,-13.070447461,-4.28435328589
skog,,æː,3,30,157.0,317.0,-11.685464426,-6.02650390156
skog,,øː,3,44,157.0,317.0,-11.279257779,-5.21883767535
skog,,ɑː,3,15,157.0,317.0,-7.86808689559,-5.43604918683
skog,,ʉ̟ː,3,15,157.0,317.0,-11.6712705032,-4.25669740151
skuttunge,,eː,2,16,171.0,364.0,-12.149232599125,-4.824973657927499
skuttunge,,oː,2,8,171.0,364.0,-7.0507541857775,-3.9062500440525003
skuttunge,,uː,2,7,171.0,364.0,-7.405961742865,-3.10253282056
skuttunge,,yː,2,6,171.0,364.0,-12.89134554045,-3.512370545095
skuttunge,,æː,2,7,171.0,364.0,-12.37150979855,-5.54659020547
skuttunge,,øː,2,26,171.0,364.0,-10.881349729450001,-5.082900947695
skuttunge,,ɑː,2,8,171.0,364.0,-8.610117947407499,-5.3048311182
skuttunge,,ʉ̟ː,2,8,171.0,364.0,-11.4859953781,-3.77688330361
sorsele,,eː,4,10,166.0,143.0,-12.657414307100002,-4.89310187038
sorsele,,oː,4,8,166.0,143.0,-10.249114750579999,-4.914525718915
sorsele,,uː,4,10,166.0,143.0,-7.27321836457,-4.01637353051
sorsele,,yː,4,9,166.0,143.0,-13.046781793325,-4.01144853949
sorsele,,æː,4,20,166.0,143.0,-11.4446668139,-6.5935919286225
sorsele,,øː,4,27,166.0,143.0,-11.665136521425,-5.25885557338
sorsele,,ɑː,4,9,166.0,143.0,-8.254406423685001,-6.1852435929350005
sorsele,,ʉ̟ː,4,9,166.0,143.0,-12.00798590685,-3.8860213280525002
sorunda,,eː,2,15,181.0,406.0,-13.5564385297,-4.3611604838449995
sorunda,,oː,2,8,181.0,406.0,-7.1709976151175,-4.0158641101875
sorunda,,uː,2,8,181.0,406.0,-8.0569872708575,-3.879233911745
sorunda,,yː,2,8,181.0,406.0,-12.518290840475,-3.6980571638725
sorunda,,æː,2,8,181.0,406.0,-11.86185119615,-6.5510187614625
sorunda,,øː,2,23,181.0,406.0,-10.952781279924999,-5.759170059625
sorunda,,ɑː,2,8,181.0,406.0,-8.192447845370001,-5.76850234477
sorunda,,ʉ̟ː,2,7,181.0,406.0,-11.413273554775,-4.0947738735425006
sproge,,eː,1,3,190.0,475.0,-12.3601059603,-4.57508467575
sproge,,oː,1,7,190.0,475.0,-7.24101449275,-4.13604719764
sproge,,uː,1,4,190.0,475.0,-7.627656703745,-4.42614170423
sproge,,yː,1,3,190.0,475.0,-12.56,-3.61062985332
sproge,,æː,1,8,190.0,475.0,-12.30821034085,-4.55710590284
sproge,,øː,1,9,190.0,475.0,-11.0399767981,-4.52115942029
sproge,,ɑː,1,4,190.0,475.0,-8.631552147245,-5.612303524095
sproge,,ʉ̟ː,1,4,190.0,475.0,-10.407810202,-3.756345096715
st_anna,,eː,4,15,157.0,436.0,-13.43540922355,-4.142667192939999
st_anna,,oː,4,17,157.0,436.0,-6.89435933026,-4.3160913184075
st_anna,,uː,4,17,157.0,436.0,-7.7449137024675,-4.34859907623
st_anna,,yː,4,14,157.0,436.0,-12.84066321005,-4.145373167355
st_anna,,æː,4,32,157.0,436.0,-11.7075421637,-5.942221506285
st_anna,,øː,4,33,157.0,436.0,-10.063393531185,-5.6203014831499996
st_anna,,ɑː,4,16,157.0,436.0,-8.099793652662498,-5.433395554425
st_anna,,ʉ̟ː,4,15,157.0,436.0,-11.823837365974999,-4.3272935720375
stenberga,,eː,3,14,128.0,474.0,-14.1694676193,-4.51214581607
stenberga,,oː,3,20,128.0,474.0,-7.3915744069,-4.28435328589
stenberga,,uː,3,13,128.0,474.0,-7.90028681357,-4.09865766146
stenberga,,yː,3,14,128.0,474.0,-12.3785185185,-4.08929054054
stenberga,,æː,3,29,128.0,474.0,-12.8988948307,-5.47714824264
stenberga,,øː,3,42,128.0,474.0,-11.2706883748,-4.70873563218
stenberga,,ɑː,3,14,128.0,474.0,-8.09114572516,-5.737544957
stenberga,,ʉ̟ː,3,14,128.0,474.0,-11.343216530500001,-3.79493367565
storsjo,,eː,3,16,87.0,251.0,-13.624026975,-4.78812467872
storsjo,,oː,3,15,87.0,251.0,-7.1995352215,-4.91918699187
storsjo,,uː,3,13,87.0,251.0,-7.41869346734,-4.3118783679099995
storsjo,,yː,3,14,87.0,251.0,-13.535008489,-3.85251387111
storsjo,,æː,3,29,87.0,251.0,-11.77899863695,-6.3112949165500005
storsjo,,øː,3,38,87.0,251.0,-9.345521327985,-4.65547325103
storsjo,,ɑː,3,14,87.0,251.0,-7.90028681357,-5.4772264899
storsjo,,ʉ̟ː,3,14,87.0,251.0,-11.6059983245,-4.01805600295
strom,,eː,3,17,132.0,211.0,-13.3595180723,-4.43976724855
strom,,oː,3,16,132.0,211.0,-6.9681293642,-4.592985636845
strom,,uː,3,16,132.0,211.0,-6.29992395437,-3.8853308211249997
strom,,yː,3,15,132.0,211.0,-13.52108122605,-3.69695558586
strom,,æː,3,34,132.0,211.0,-11.8020496856,-6.034325273795
strom,,øː,3,49,132.0,211.0,-9.38102294914,-4.78374219741
strom,,ɑː,3,16,132.0,211.0,-7.97073170732,-5.52660347551
strom,,ʉ̟ː,3,17,132.0,211.0,-11.8864938922,-3.571426424275
tjallmo,,eː,3,11,128.0,416.0,-13.8485829193,-4.18708747406
tjallmo,,oː,3,11,128.0,416.0,-6.62133931912,-3.98572761986
tjallmo,,uː,3,12,128.0,416.0,-7.080858992095,-4.02798643481
tjallmo,,yː,3,11,128.0,416.0,-12.9683592126,-4.070528576955
tjallmo,,æː,3,20,128.0,416.0,-11.908989202099999,-5.59195567732
tjallmo,,øː,3,26,128.0,416.0,-10.225126795,-5.4690562503599995
tjallmo,,ɑː,3,10,128.0,416.0,-7.868077853865,-5.510194383635
tjallmo,,ʉ̟ː,3,11,128.0,416.0,-11.35297896315,-4.275003461635
torhamn,,eː,3,12,135.0,521.0,-13.5241573813,-4.561516207005001
torhamn,,oː,3,12,135.0,521.0,-7.32343434343,-4.51214581607
torhamn,,uː,3,11,135.0,521.0,-7.147324113575,-4.13121414945
torhamn,,yː,3,13,135.0,521.0,-13.0471619239,-4.0517428088
torhamn,,æː,3,23,135.0,521.0,-12.8852510834,-5.57512265817
torhamn,,øː,3,33,135.0,521.0,-11.5813706294,-5.2103895556849995
torhamn,,ɑː,3,12,135.0,521.0,-8.11315416762,-5.56750492708
torhamn,,ʉ̟ː,3,11,135.0,521.0,-12.4032845537,-3.9002725724
torp,,eː,2,10,145.0,265.0,-12.7904195863,-3.88522506847
torp,,oː,2,10,145.0,265.0,-7.199472328465,-4.425453743515
torp,,uː,2,11,145.0,265.0,-7.0366201522025005,-3.8592816381599997
torp,,yː,2,9,145.0,265.0,-12.574418518875,-3.9156723381275
torp,,æː,2,19,145.0,265.0,-12.327065255575,-5.6683641609999995
torp,,øː,2,28,145.0,265.0,-11.412771902475,-5.4283740423525
torp,,ɑː,2,11,145.0,265.0,-8.393843475845001,-5.5563805749425
torp,,ʉ̟ː,2,9,145.0,265.0,-11.842290504825002,-3.80917196072
torsas,,eː,3,12,144.0,504.0,-12.6877599586,-4.58404624277
torsas,,oː,3,12,144.0,504.0,-7.695497606929999,-4.38060334167
torsas,,uː,3,12,144.0,504.0,-8.09743944637,-3.826999430405
torsas,,yː,3,11,144.0,504.0,-12.38888652895,-3.76603256213
torsas,,æː,3,25,144.0,504.0,-11.279257779,-6.14681992337
torsas,,øː,3,36,144.0,504.0,-11.4965983852,-5.04435556862
torsas,,ɑː,3,11,144.0,504.0,-8.379242139045001,-5.25254901961
torsas,,ʉ̟ː,3,13,144.0,504.0,-11.875504386,-4.00462908012
torso,,eː,3,14,95.0,414.0,-13.4946958637,-3.95731520816
torso,,oː,3,14,95.0,414.0,-6.55492492492,-4.01406779661
torso,,uː,3,14,95.0,414.0,-6.8251314328,-3.81415989739
torso,,yː,3,13,95.0,414.0,-13.3210270186,-3.635051738995
torso,,æː,3,28,95.0,414.0,-12.102715269499999,-5.76538800008
torso,,øː,3,45,95.0,414.0,-11.4192106059,-4.628610977415001
torso,,ɑː,3,14,95.0,414.0,-7.552786509465,-4.96251521298
torso,,ʉ̟ː,3,14,95.0,414.0,-11.691099364500001,-3.9430808188100004
v_vingaker,,eː,3,24,139.0,402.0,-13.0919049038,-4.47148355888
v_vingaker,,oː,3,12,139.0,402.0,-6.889675690944999,-4.191755255005
v_vingaker,,uː,3,13,139.0,402.0,-6.55492492492,-3.87164179104
v_vingaker,,yː,3,13,139.0,402.0,-13.32600315455,-3.99518235793
v_vingaker,,æː,3,12,139.0,402.0,-11.760023046299999,-5.904766806115
v_vingaker,,øː,3,37,139.0,402.0,-10.756324586649999,-5.12557165862
v_vingaker,,ɑː,3,13,139.0,402.0,-7.70532197057,-5.306999315015
v_vingaker,,ʉ̟ː,3,12,139.0,402.0,-11.69758778585,-3.96169229992
vackelsang,,eː,3,13,116.0,500.0,-12.555726541150001,-4.32111993314
vackelsang,,oː,3,12,116.0,500.0,-7.415302373705,-4.480125671210001
vackelsang,,uː,3,14,116.0,500.0,-9.23016223232,-4.475982810874999
vackelsang,,yː,3,16,116.0,500.0,-11.9852230686,-4.325660178435
vackelsang,,æː,3,27,116.0,500.0,-12.2635689517,-5.95581978531
vackelsang,,øː,3,39,116.0,500.0,-11.4192533937,-4.3257061654
vackelsang,,ɑː,3,13,116.0,500.0,-7.948281808685,-5.42777777778
vackelsang,,ʉ̟ː,3,13,116.0,500.0,-11.055430652550001,-4.2563840493
vaxtorp,,eː,3,13,78.0,504.0,-12.5885982282,-5.035388346565
vaxtorp,,oː,3,12,78.0,504.0,-7.479367383515,-4.91048606698
vaxtorp,,uː,3,13,78.0,504.0,-8.88589208871,-4.55713931377
vaxtorp,,yː,3,13,78.0,504.0,-12.8407161125,-4.21044939101
vaxtorp,,æː,3,21,78.0,504.0,-11.9579503952,-6.29992395437
vaxtorp,,øː,3,44,78.0,504.0,-11.2061044177,-5.15108966626
vaxtorp,,ɑː,3,11,78.0,504.0,-7.99621433542,-5.506084807875
vaxtorp,,ʉ̟ː,3,10,78.0,504.0,-12.2765524872,-4.10801687764
vemdalen,,eː,3,14,102.0,266.0,-13.260705849850002,-4.6364710951550006
vemdalen,,oː,3,15,102.0,266.0,-6.90404129794,-4.3669057548
vemdalen,,uː,3,15,102.0,266.0,-6.07715494041,-4.33029239766
vemdalen,,yː,3,15,102.0,266.0,-12.8886646279,-4.16400673401
vemdalen,,æː,3,29,102.0,266.0,-12.1694736842,-5.904812756715
vemdalen,,øː,3,42,102.0,266.0,-9.47552286537,-5.0228802589
vemdalen,,ɑː,3,14,102.0,266.0,-7.59308677098,-5.19348314607
vemdalen,,ʉ̟ː,3,15,102.0,266.0,-10.6964887307,-3.7756745182
viby,,eː,2,15,116.0,402.0,-13.657673962725001,-3.9066386748274997
viby,,oː,2,7,116.0,402.0,-6.74621124399,-4.140229460815
viby,,uː,2,5,116.0,402.0,-8.071762873295,-4.1049570845575
viby,,yː,2,7,116.0,402.0,-12.033413795274999,-3.9262942746125002
viby,,æː,2,7,116.0,402.0,-12.2852834163,-6.228880908055
viby,,øː,2,19,116.0,402.0,-10.888995291699999,-5.966807789904999
viby,,ɑː,2,7,116.0,402.0,-7.8820638481100005,-5.7977033090425
viby,,ʉ̟ː,2,6,116.0,402.0,-11.518589109,-4.404424457415001
vilhelmina,,eː,1,6,152.0,178.0,-13.11295865955,-4.3348671452000005
vilhelmina,,oː,1,5,152.0,178.0,-6.88974169742,-4.27514237856
vilhelmina,,uː,1,5,152.0,178.0,-9.99626898048,-3.82376068376
vilhelmina,,yː,1,5,152.0,178.0,-13.0237941473,-3.67888172043
vilhelmina,,æː,1,11,152.0,178.0,-11.9266539197,-6.03044315992
vilhelmina,,øː,1,16,152.0,178.0,-11.64685138555,-4.5616275081249995
vilhelmina,,ɑː,1,5,152.0,178.0,-7.93237430168,-5.58382040173
vilhelmina,,ʉ̟ː,1,5,152.0,178.0,-11.8952203668,-3.64968130922
villberga,,eː,3,23,166.0,379.0,-13.2209867589,-4.779215750615
villberga,,oː,3,12,166.0,379.0,-6.738268398444999,-4.565878405885
villberga,,uː,3,12,166.0,379.0,-6.2160061092,-3.1261674576400003
villberga,,yː,3,14,166.0,379.0,-13.3090213027,-4.112526852445001
villberga,,æː,3,17,166.0,379.0,-11.8359000184,-5.84141269947
villberga,,øː,3,40,166.0,379.0,-10.838436427049999,-5.36136942675
villberga,,ɑː,3,14,166.0,379.0,-8.150639355165,-5.644736200105
villberga,,ʉ̟ː,3,17,166.0,379.0,-11.2363126253,-4.03292125318
