village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
bengtsf,ʉ̟ː,3,62.0,401.0,5.15888161933699,14.989953915363026,133.76174405913517,Centre
berg,eː,3,112.0,252.0,-22.597622076018375,0.14458369404864618,289.11343963427134,North
berg,oː,3,112.0,252.0,29.01600536659472,-4.7587462640727685,289.11343963427134,North
berg,uː,3,112.0,252.0,35.57449094215052,13.346300048233049,289.11343963427134,North
berg,yː,3,112.0,252.0,-9.119798730106313,27.727230342326294,289.11343963427134,North
berg,æː,3,112.0,252.0,-40.362608114000324,-16.139646400907637,289.11343963427134,North
berg,øː,3,112.0,252.0,-15.568941239467904,-8.399424761429616,289.11343963427134,North
berg,ɑː,3,112.0,252.0,17.66114221039085,-25.431083929776236,289.11343963427134,North
berg,ʉ̟ː,3,112.0,252.0,-15.489400405052184,10.807531680648893,289.11343963427134,North
bjurholm,eː,3,197.0,211.0,-21.146049677944525,11.112574921625505,344.0326593930225,North
bjurholm,oː,3,197.0,211.0,25.02937508843414,-5.4833207857155895,344.0326593930225,North
bjurholm,uː,3,197.0,211.0,23.189764112519384,1.0932472870448082,344.0326593930225,North
bjurholm,yː,3,197.0,211.0,-2.328753742544385,23.173367543838562,344.0326593930225,North
bjurholm,æː,3,197.0,211.0,-28.00780888638467,-10.769122519484158,344.0326593930225,North
bjurholm,øː,3,197.0,211.0,-11.667849661019904,0.6292489784826294,344.0326593930225,North
bjurholm,ɑː,3,197.0,211.0,17.457402845183793,-26.828653943894462,344.0326593930225,North
bjurholm,ʉ̟ː,3,197.0,211.0,3.6416216710339997,23.37216703005833,344.0326593930225,North
boda,eː,3,163.0,475.0,-22.867187482378217,9.504199577490759,78.10530644374003,Centre
boda,oː,3,163.0,475.0,38.78541418544366,-5.7486069819922,78.10530644374003,Centre
boda,uː,1,163.0,475.0,25.34531570693409,-3.0429093740554753,78.10530644374003,Centre
boda,yː,3,163.0,475.0,-9.889376923810762,20.54745338190601,78.10530644374003,Centre
boda,æː,3,163.0,475.0,-28.047799572781106,-17.007164982425078,78.10530644374003,Centre
boda,øː,3,163.0,475.0,-23.144360200842087,-1.2352254611007187,78.10530644374003,Centre
boda,ɑː,3,163.0,475.0,7.980989189847343,-29.86192708991854,78.10530644374003,Centre
boda,ʉ̟ː,3,163.0,475.0,-8.374053169497872,5.290426345729,78.10530644374003,Centre
bredsattra,eː,3,158.0,489.0,-26.965212745302843,8.241764886427658,63.4569046509324,South
bredsattra,oː,3,158.0,489.0,24.96945550602137,-6.031315495854132,63.4569046509324,South
bredsattra,uː,3,158.0,489.0,22.03310248899902,-3.0363657912238877,63.4569046509324,South
bredsattra,yː,3,158.0,489.0,-14.036440031992008,20.766007866188804,63.4569046509324,South
bredsattra,æː,3,158.0,489.0,-41.00438639829569,-16.791216166625507,63.4569046509324,South
bredsattra,øː,3,158.0,489.0,-25.79782787919857,-0.15951276953550475,63.4569046509324,South
bredsattra,ɑː,3,158.0,489.0,-1.482230142609252,-26.866999143624312,63.4569046509324,South
bredsattra,ʉ̟ː,3,158.0,489.0,-4.99514385211817,16.096009755194558,63.4569046509324,South
broby,eː,3,99.0,510.0,-11.72620312172441,11.06435596566789,32.68566535202928,South
broby,oː,2,99.0,510.0,28.70870388311971,-5.757506277396631,32.68566535202928,South
broby,uː,3,99.0,510.0,-17.333232480097944,10.336221487383312,32.68566535202928,South
broby,yː,3,99.0,510.0,-22.698484630353875,9.942907608438063,32.68566535202928,South
broby,æː,3,99.0,510.0,-32.70228559579837,-5.620387692906915,32.68566535202928,South
broby,øː,3,99.0,510.0,-4.467567714190244,2.9400349793813736,32.68566535202928,South
broby,ɑː,3,99.0,510.0,13.323028185263139,-26.24454307526346,32.68566535202928,South
broby,ʉ̟ː,3,99.0,510.0,-7.830778085957923,3.032469326489605,32.68566535202928,South
burseryd,eː,2,84.0,478.0,-10.047521073951476,19.36442193187741,61.65247618276582,South
burseryd,oː,2,84.0,478.0,38.32031824029826,-5.63852963725275,61.65247618276582,South
burseryd,uː,2,84.0,478.0,36.74575106701318,3.1037164051927935,61.65247618276582,South
burseryd,yː,2,84.0,478.0,-1.0630344449639333,26.028841442855352,61.65247618276582,South
burseryd,æː,2,84.0,478.0,-19.45801292054148,-14.281354165196579,61.65247618276582,South
burseryd,øː,2,84.0,478.0,-0.23094009128092674,5.013387285492521,61.65247618276582,South
burseryd,ɑː,2,84.0,478.0,32.48270180799597,-24.184365300939465,61.65247618276582,South
burseryd,ʉ̟ː,2,84.0,478.0,1.6852784179195344,18.15780994600709,61.65247618276582,South
