pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
ɑː->æː,ɑː,first,first_x,74,0.1394570659044384,3.7813316169481728,0.01418130214668538,5.405664423722761,0.006559982947417902
ɑː->æː,ɑː,first,first_y,74,0.042215656531192636,1.0284486194045885,0.38540072187608615,1.4339011639764245,0.2452917248523232
ɑː->æː,æː,second,second_x,74,0.08548266017013528,2.181036178429262,0.09792688899565555,2.7818726886742513,0.06877961535654192
ɑː->æː,æː,second,second_y,74,0.11784858505731699,3.117152306764401,0.03150871237600769,4.453073202856695,0.015120014649485865
