village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
sorsele,166.0,143.0,405.736623807046,North,167.95556930206686,50.22994375040939,ɑː->æː,ɑː,æː
sorunda,181.0,406.0,149.16608670177132,Centre,159.04796442978437,47.57306834553191,ɑː->æː,ɑː,æː
st_anna,157.0,436.0,115.50682570414243,Centre,168.9631526677606,53.914316920305815,ɑː->æː,ɑː,æː
stenberga,128.0,474.0,73.11094801174586,South,158.86367145286434,54.36260028152604,ɑː->æː,ɑː,æː
storsjo,87.0,251.0,285.8275543303726,North,167.6503150862005,46.2241082072194,ɑː->æː,ɑː,æː
strom,132.0,211.0,332.92758406040195,North,166.74301435154376,52.937410602804235,ɑː->æː,ɑː,æː
tjallmo,128.0,416.0,130.2582039594654,Centre,169.4171921341852,66.51277395494294,ɑː->æː,ɑː,æː
torhamn,135.0,521.0,27.997895933433075,South,154.2803821931906,53.55867094482347,ɑː->æː,ɑː,æː
torp,145.0,265.0,281.9425332445665,North,160.64244493316738,61.260297608336074,ɑː->æː,ɑː,æː
torsas,144.0,504.0,46.285579526498864,South,173.548359530541,45.16880253550265,ɑː->æː,ɑː,æː
torso,95.0,414.0,126.59083766943033,Centre,170.30242443178088,62.452243371134855,ɑː->æː,ɑː,æː
v_vingaker,139.0,402.0,145.93168962913032,Centre,174.02698941878708,47.68012626608158,ɑː->æː,ɑː,æː
vackelsang,116.0,500.0,45.44304483319151,South,167.3549115538585,61.30876294246771,ɑː->æː,ɑː,æː
vaxtorp,78.0,504.0,35.00965688106874,South,169.2801623494774,56.32837599673994,ɑː->æː,ɑː,æː
vemdalen,102.0,266.0,273.610801277416,North,169.05751157686072,48.46270141984893,ɑː->æː,ɑː,æː
viby,116.0,402.0,142.0022014345107,Centre,163.52250732026164,52.19470440762901,ɑː->æː,ɑː,æː
vilhelmina,152.0,178.0,368.85934835581264,North,162.62236832303415,47.19275041676863,ɑː->æː,ɑː,æː
villberga,166.0,379.0,173.2064099508079,North,164.5346133695165,39.97080073913202,ɑː->æː,ɑː,æː
