village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
ankarsrum,149.0,456.0,94.43409687486621,Centre,-16.893441077711778,11.287031744956664,-22.118075018711103,-19.136580411795627
anundsjo,182.0,230.0,322.74929689041943,North,-12.295127371867402,17.82208417978942,-25.510244945021338,9.088005069385797
are,89.0,227.0,309.8163893481515,North,4.679689482765047,27.751054519791296,-10.986433476012163,-11.325778076654995
arjeplog,171.0,122.0,427.2821082142336,North,9.212595454156865,21.692386546158644,-13.91960518486879,6.313038718231336
arstad,70.0,485.0,52.36353118905221,South,-2.8092021623296537,0.5938683067374321,8.739276910008554,-8.800995116322047
arsunda,156.0,343.0,206.96864741095214,North,9.948831219936745,21.653532084080908,-14.48478810806196,-11.684043477153839
asby,125.0,446.0,100.186736530837,Centre,-14.725142267877004,2.443460868986887,-10.801902484988986,-13.34786283500722
aspas,112.0,229.0,311.77528251009113,North,2.109805152278547,22.021186358395163,-13.13803533959128,-2.645380523487264
bara,79.0,539.0,0.6950911219785691,South,-0.0309647136704726,5.4001209755136,-6.5442254586385324,-11.216513885937578
bengtsf,62.0,401.0,133.76174405913517,Centre,5.15888161933699,14.989953915363026,-9.460758169615255,3.336354614340817
berg,112.0,252.0,289.11343963427134,North,-15.489400405052184,10.807531680648893,-15.568941239467904,-8.399424761429616
bjurholm,197.0,211.0,344.0326593930225,North,3.6416216710339997,23.37216703005833,-11.667849661019904,0.6292489784826294
boda,163.0,475.0,78.10530644374003,Centre,-8.374053169497872,5.290426345729,-23.144360200842087,-5.041277715988592
bredsattra,158.0,489.0,63.4569046509324,South,-4.99514385211817,16.096009755194558,-25.79782787919857,-0.15951276953550475
broby,99.0,510.0,32.68566535202928,South,-6.776596236055129,14.145406516758147,1.3138333223218202,4.009896695978363
burseryd,84.0,478.0,61.65247618276582,South,1.6852784179195344,18.15780994600709,-0.23094009128092674,5.013387285492521
burtrask,222.0,177.0,381.8039577688209,North,1.9967313619561704,10.94553864510688,-18.757446971041222,-6.627311488306269
dalby,82.0,336.0,201.22302887742558,North,-2.7837890647600063,13.086397789158333,-15.83948666455167,-0.9937846781060209
floby,85.0,439.0,100.24992663283506,Centre,-0.4135134719188587,21.36825556486572,-12.519171119935182,16.48512450963028
frandef,63.0,423.0,112.25604601246488,Centre,-13.056577039058324,15.09171972130465,-23.23324110036217,3.405552052089522
frillesas,58.0,470.0,65.09282618043753,South,-13.353997581177424,3.938315350660551,-0.20851377673823457,-14.723589388379828
grangarde,119.0,354.0,189.80902415725896,North,-1.6807373698089672,9.034005767880672,-31.231449006750886,-7.968976783605069
graso,189.0,350.0,205.70952611928726,North,12.65152171523756,18.086534304660624,-4.555156467297565,-13.542019332487868
hammaro,90.0,391.0,148.3984439812024,Centre,-13.135954757851373,8.250611841896841,0.6799516319817578,-18.51718367542328
hamneda,93.0,496.0,45.45474670393189,South,-10.608690937498132,16.276534591544408,-21.533782202805284,-1.1452773794961049
haraker,149.0,373.0,176.21379073108554,North,15.143722974544,7.524717803274685,-4.116764515763898,-8.522994924437375
jamshog,108.0,514.0,30.28210110195524,South,2.0381950052356856,10.043665525413752,8.459873780883811,-2.38288073742428
jarnboas,117.0,378.0,165.82018913948008,North,12.721371110251908,5.996003968119133,-9.026156546826202,-6.712055021516427
jarsnas,113.0,452.0,92.22478367908248,Centre,-2.164365352607588,6.525492959459266,-4.437658789951955,-7.6520673825746135
karna,53.0,448.0,85.9151349758696,Centre,-17.625559260636763,14.580095385987281,-16.07939329904898,-11.613286595330068
