village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
malung,yː,3,96.0,337.0,-13.0638028169,-3.40337831955,202.62959374041924,North
malung,æː,3,96.0,337.0,-13.507251388850001,-4.58398706595,202.62959374041924,North
malung,øː,3,96.0,337.0,-11.739934383000001,-4.45790697674,202.62959374041924,North
malung,ɑː,3,96.0,337.0,-8.02796804446,-5.64882606989,202.62959374041924,North
malung,ʉ̟ː,3,96.0,337.0,-11.039648626950001,-3.4132250791,202.62959374041924,North
n_rorum,eː,3,84.0,522.0,-12.59377792795,-5.34470119522,18.299385463806168,South
n_rorum,oː,2,84.0,522.0,-10.14474155752,-4.88366622991,18.299385463806168,South
n_rorum,uː,3,84.0,522.0,-10.4333172497,-4.3165068439350005,18.299385463806168,South
n_rorum,yː,3,84.0,522.0,-12.39663434425,-4.735254065705,18.299385463806168,South
n_rorum,æː,3,84.0,522.0,-11.735804131,-5.85729967458,18.299385463806168,South
n_rorum,øː,3,84.0,522.0,-11.1147474747,-5.3112849162,18.299385463806168,South
n_rorum,ɑː,3,84.0,522.0,-8.78745672437,-5.42777777778,18.299385463806168,South
n_rorum,ʉ̟ː,3,84.0,522.0,-11.4360451977,-4.43068607069,18.299385463806168,South
nora,eː,3,160.0,357.0,-11.61828125,-4.85819869707,193.85787143343043,North
nora,oː,3,160.0,357.0,-6.96761811243,-3.98571156766,193.85787143343043,North
nora,uː,3,160.0,357.0,-8.435511988984999,-3.57144338807,193.85787143343043,North
nora,yː,3,160.0,357.0,-10.7425665287,-3.33344978166,193.85787143343043,North
nora,æː,3,160.0,357.0,-11.7036893204,-5.71342465753,193.85787143343043,North
nora,øː,3,160.0,357.0,-10.9822998544,-5.214608538525001,193.85787143343043,North
nora,ɑː,3,160.0,357.0,-8.36400954654,-5.55116370809,193.85787143343043,North
nora,ʉ̟ː,3,160.0,357.0,-12.0080075889,-3.64379814745,193.85787143343043,North
nysatra,eː,3,228.0,188.0,-12.37667726505,-5.0914516129,371.9907689659383,North
nysatra,oː,3,228.0,188.0,-7.08803506209,-4.691010682,371.9907689659383,North
nysatra,uː,3,228.0,188.0,-7.38478245236,-3.82376068376,371.9907689659383,North
nysatra,yː,3,228.0,188.0,-13.070447461,-4.15469473684,371.9907689659383,North
nysatra,æː,3,228.0,188.0,-11.5463369424,-6.4729597369850005,371.9907689659383,North
nysatra,øː,3,228.0,188.0,-11.3452724853,-5.15108966626,371.9907689659383,North
nysatra,ɑː,3,228.0,188.0,-8.52743243243,-5.877119850790001,371.9907689659383,North
nysatra,ʉ̟ː,3,228.0,188.0,-11.7198448324,-3.94782830429,371.9907689659383,North
ockelbo,eː,3,156.0,328.0,-12.90648418585,-4.67325657895,221.748110156052,North
ockelbo,oː,3,156.0,328.0,-7.16483084758,-4.3669057548,221.748110156052,North
ockelbo,uː,3,156.0,328.0,-7.021067606075,-4.03292125318,221.748110156052,North
ockelbo,yː,3,156.0,328.0,-12.768146053,-3.76603256213,221.748110156052,North
ockelbo,æː,3,156.0,328.0,-11.599784692850001,-6.341412787145,221.748110156052,North
ockelbo,øː,3,156.0,328.0,-11.1016060081,-5.33635711439,221.748110156052,North
ockelbo,ɑː,3,156.0,328.0,-8.64657718121,-5.61637436099,221.748110156052,North
ockelbo,ʉ̟ː,3,156.0,328.0,-11.7560641238,-3.79493367565,221.748110156052,North
orsa,eː,2,113.0,319.0,-13.094976636599998,-4.2796243746750005,223.2693533523014,North
orsa,uː,4,113.0,319.0,-7.184761988875,-4.2004794271525,223.2693533523014,North
orsa,æː,3,113.0,319.0,-11.9148824494,-4.90180634662,223.2693533523014,North
orsa,ɑː,1,113.0,319.0,-8.287326985035,-5.50198172562,223.2693533523014,North
orust,eː,3,49.0,436.0,-13.7088038278,-4.43068229316,97.05531592071132,Centre
orust,oː,3,49.0,436.0,-6.93969819654,-4.53916425321,97.05531592071132,Centre
orust,uː,3,49.0,436.0,-7.39827371614,-4.0563627290349995,97.05531592071132,Centre
orust,yː,3,49.0,436.0,-11.6387071608,-4.10801687764,97.05531592071132,Centre
orust,æː,3,49.0,436.0,-12.7542261689,-5.23991233032,97.05531592071132,Centre
orust,øː,3,49.0,436.0,-11.6223709902,-4.875668075489999,97.05531592071132,Centre
orust,ɑː,3,49.0,436.0,-7.72505649718,-5.30657834311,97.05531592071132,Centre
orust,ʉ̟ː,3,49.0,436.0,-12.0007608696,-3.9142678128800004,97.05531592071132,Centre
ossjo,eː,3,74.0,515.0,-13.17539093325,-4.60194719472,23.48799495009064,South
ossjo,oː,3,74.0,515.0,-9.18022779043,-4.58404624277,23.48799495009064,South
ossjo,uː,3,74.0,515.0,-11.3601817149,-3.708002707955,23.48799495009064,South
ossjo,yː,3,74.0,515.0,-13.00190534415,-3.871637716075,23.48799495009064,South
ossjo,æː,3,74.0,515.0,-12.20914487145,-6.16223583461,23.48799495009064,South
ossjo,øː,3,74.0,515.0,-10.90396455745,-4.54812204802,23.48799495009064,South
ossjo,ɑː,3,74.0,515.0,-8.51542934415,-5.20194143602,23.48799495009064,South
ossjo,ʉ̟ː,3,74.0,515.0,-11.084048583,-3.45306689835,23.48799495009064,South
ostad,eː,3,63.0,445.0,-12.93605987355,-4.45247010602,90.57950065298506,Centre
ostad,oː,3,63.0,445.0,-7.62625488108,-4.39428571429,90.57950065298506,Centre
ostad,uː,3,63.0,445.0,-7.57978647687,-3.9560099274650002,90.57950065298506,Centre
ostad,yː,3,63.0,445.0,-12.0433151295,-3.985691502385,90.57950065298506,Centre
ostad,æː,3,63.0,445.0,-12.4734839727,-5.76160874658,90.57950065298506,Centre
ostad,øː,3,63.0,445.0,-11.2363126253,-4.83182491286,90.57950065298506,Centre
ostad,ɑː,2,63.0,445.0,-8.159912675792501,-5.5734928257,90.57950065298506,Centre
ostad,ʉ̟ː,3,63.0,445.0,-11.70769121445,-3.59594973102,90.57950065298506,Centre
ovanaker,eː,3,140.0,310.0,-12.7053164557,-4.31193979933,236.74990844521912,North
ovanaker,oː,3,140.0,310.0,-6.76008915305,-4.57508467575,236.74990844521912,North
ovanaker,uː,3,140.0,310.0,-6.06160831089,-3.81415989739,236.74990844521912,North
ovanaker,yː,3,140.0,310.0,-12.2373490112,-3.64968130922,236.74990844521912,North
ovanaker,æː,3,140.0,310.0,-11.7660795172,-5.76941750028,236.74990844521912,North
ovanaker,øː,3,140.0,310.0,-10.910709419349999,-5.14259050684,236.74990844521912,North
ovanaker,ɑː,3,140.0,310.0,-7.59308677098,-5.4112152502,236.74990844521912,North
ovanaker,ʉ̟ː,3,140.0,310.0,-11.4569816643,-3.7756745182,236.74990844521912,North
oxaback,eː,3,71.0,468.0,-13.1431,-4.63766062603,69.28443627964162,South
oxaback,oː,3,71.0,468.0,-6.971567240755,-4.56611570248,69.28443627964162,South
oxaback,uː,3,71.0,468.0,-7.13,-4.08929054054,69.28443627964162,South
oxaback,yː,3,71.0,468.0,-13.11841192655,-4.07053254438,69.28443627964162,South
oxaback,æː,3,71.0,468.0,-11.916823971300001,-5.83737753596,69.28443627964162,South
oxaback,øː,3,71.0,468.0,-11.3728794326,-4.68656668783,69.28443627964162,South
oxaback,ɑː,3,71.0,468.0,-7.93877612502,-5.43187410238,69.28443627964162,South
oxaback,ʉ̟ː,3,71.0,468.0,-10.8156612715,-3.924050438345,69.28443627964162,South
pitea,eː,3,233.0,141.0,-12.7577148739,-4.70390609537,419.15398879796567,North
pitea,oː,3,233.0,141.0,-7.13,-4.60194719472,419.15398879796567,North
pitea,uː,3,233.0,141.0,-7.571647350725,-4.26590829913,419.15398879796567,North
pitea,yː,3,233.0,141.0,-12.7941268585,-3.82374427916,419.15398879796567,North
pitea,æː,3,233.0,141.0,-11.7640706744,-6.476871352645,419.15398879796567,North
pitea,øː,3,233.0,141.0,-11.634616294299999,-4.98410560537,419.15398879796567,North
pitea,ɑː,3,233.0,141.0,-8.07223839224,-5.92848954299,419.15398879796567,North
pitea,ʉ̟ː,3,233.0,141.0,-11.8000881786,-3.91931914894,419.15398879796567,North
ragunda,eː,3,145.0,241.0,-12.8475869121,-4.95386363636,305.5896736367263,North
ragunda,oː,3,145.0,241.0,-7.43222381636,-4.7881390593,305.5896736367263,North
ragunda,uː,3,145.0,241.0,-8.759281232300001,-4.302102285369999,305.5896736367263,North
ragunda,yː,3,145.0,241.0,-13.1266583229,-4.29355648536,305.5896736367263,North
ragunda,æː,3,145.0,241.0,-11.5525336323,-5.89691233514,305.5896736367263,North
ragunda,øː,3,145.0,241.0,-10.4524096386,-5.51840379297,305.5896736367263,North
ragunda,ɑː,3,145.0,241.0,-7.82929775281,-5.36969359331,305.5896736367263,North
ragunda,ʉ̟ː,3,145.0,241.0,-11.2276940705,-4.20117647059,305.5896736367263,North
rimforsa,eː,3,134.0,437.0,-12.7750912362,-4.51214581607,110.59203999318285,Centre
rimforsa,oː,3,134.0,437.0,-7.1749769865449995,-4.284214543345,110.59203999318285,Centre
rimforsa,uː,3,134.0,437.0,-7.88742037102,-4.56611570248,110.59203999318285,Centre
rimforsa,yː,3,134.0,437.0,-12.2463439437,-4.316529866235,110.59203999318285,Centre
rimforsa,æː,3,134.0,437.0,-11.5772579743,-6.11198743189,110.59203999318285,Centre
rimforsa,øː,3,134.0,437.0,-10.0716101172,-5.62449685535,110.59203999318285,Centre
rimforsa,ɑː,3,134.0,437.0,-8.11629450398,-5.41949980151,110.59203999318285,Centre
rimforsa,ʉ̟ː,3,134.0,437.0,-11.624312119399999,-4.39884144166,110.59203999318285,Centre
s_finnskoga,eː,3,74.0,333.0,-12.5492298391,-4.39428571429,202.8121429239692,North
s_finnskoga,oː,3,74.0,333.0,-7.112429182335,-4.533882870815,202.8121429239692,North
s_finnskoga,uː,3,74.0,333.0,-5.927973623554999,-3.65452706711,202.8121429239692,North
s_finnskoga,yː,3,74.0,333.0,-13.148019364949999,-3.926500784835,202.8121429239692,North
s_finnskoga,æː,3,74.0,333.0,-13.047161084799999,-6.01019154222,202.8121429239692,North
s_finnskoga,øː,3,74.0,333.0,-11.3389707137,-5.14258708665,202.8121429239692,North
s_finnskoga,ɑː,3,74.0,333.0,-7.54254050233,-5.660962054555,202.8121429239692,North
s_finnskoga,ʉ̟ː,3,74.0,333.0,-11.59352960565,-4.06500337779,202.8121429239692,North
s_mellosa,eː,3,129.0,395.0,-13.9877763239,-4.0611376765900005,151.12029911541478,Centre
s_mellosa,oː,3,129.0,395.0,-6.72739856014,-4.06114164905,151.12029911541478,Centre
s_mellosa,uː,3,129.0,395.0,-8.53342789598,-4.28435328589,151.12029911541478,Centre
s_mellosa,yː,3,129.0,395.0,-12.43888184545,-3.99514628639,151.12029911541478,Centre
s_mellosa,æː,3,129.0,395.0,-12.3231341301,-5.94424148607,151.12029911541478,Centre
s_mellosa,øː,3,129.0,395.0,-10.8155005506,-5.61637436099,151.12029911541478,Centre
s_mellosa,ɑː,3,129.0,395.0,-8.22240549828,-5.5019849743,151.12029911541478,Centre
s_mellosa,ʉ̟ː,3,129.0,395.0,-11.6672080089,-4.14537489469,151.12029911541478,Centre
sarna,eː,1,87.0,296.0,-12.70704221815,-4.498535614975,241.489166095073,North
sarna,oː,1,87.0,296.0,-7.26168657257,-4.43976724855,241.489166095073,North
sarna,uː,2,87.0,296.0,-6.3251821625875,-3.31902082424,241.489166095073,North
sarna,æː,1,87.0,296.0,-11.8833583577,-6.29610667455,241.489166095073,North
sarna,øː,2,87.0,296.0,-10.9637725720275,-4.9911763706675,241.489166095073,North
sarna,ɑː,1,87.0,296.0,-8.131911725944999,-5.684863839589999,241.489166095073,North
sarna,ʉ̟ː,2,87.0,296.0,-11.408203119625,-3.4552160113325,241.489166095073,North
segerstad,eː,3,153.0,510.0,-13.177477581849999,-4.62874330449,41.911420243744836,South
segerstad,oː,3,153.0,510.0,-7.28201334922,-4.43068607069,41.911420243744836,South
segerstad,uː,3,153.0,510.0,-7.40062681593,-4.177137906435,41.911420243744836,South
segerstad,yː,3,153.0,510.0,-13.113422415350001,-3.58074019836,41.911420243744836,South
segerstad,æː,3,153.0,510.0,-11.59164192135,-5.55933753943,41.911420243744836,South
segerstad,øː,3,153.0,510.0,-11.494518852,-4.71758719737,41.911420243744836,South
segerstad,ɑː,3,153.0,510.0,-8.27808153477,-5.21883767535,41.911420243744836,South
segerstad,ʉ̟ː,3,153.0,510.0,-11.60585986285,-4.032347021815,41.911420243744836,South
skee,eː,3,42.0,404.0,-12.697187753849999,-4.371358635455,127.38890525392424,Centre
skee,oː,3,42.0,404.0,-6.43574018127,-3.56162559447,127.38890525392424,Centre
skee,uː,3,42.0,404.0,-6.12365170694,-3.4332173913,127.38890525392424,Centre
skee,yː,3,42.0,404.0,-11.65693968135,-3.707990213265,127.38890525392424,Centre
skee,æː,3,42.0,404.0,-12.1808317682,-5.31964898285,127.38890525392424,Centre
skee,øː,3,42.0,404.0,-11.2578048455,-4.68657398054,127.38890525392424,Centre
skee,ɑː,3,42.0,404.0,-7.62625488108,-5.08290439693,127.38890525392424,Centre
skee,ʉ̟ː,3,42.0,404.0,-11.236035198949999,-3.5959412765499996,127.38890525392424,Centre
skinnskatteberg,eː,3,135.0,371.0,-11.6468615984,-4.92786672085,175.79252338443186,North
skinnskatteberg,oː,3,135.0,371.0,-7.48986075793,-4.57508467575,175.79252338443186,North
skinnskatteberg,uː,2,135.0,371.0,-8.98171731884,-3.5185948876,175.79252338443186,North
skinnskatteberg,yː,3,135.0,371.0,-11.2455022968,-3.67389366069,175.79252338443186,North
skinnskatteberg,æː,3,135.0,371.0,-10.3661296184,-6.32268894797,175.79252338443186,North
skinnskatteberg,øː,3,135.0,371.0,-10.73566917735,-5.214608538525001,175.79252338443186,North
skinnskatteberg,ɑː,3,135.0,371.0,-8.68200937709,-5.76160874658,175.79252338443186,North
skinnskatteberg,ʉ̟ː,3,135.0,371.0,-11.3219584401,-4.02349851758,175.79252338443186,North
skog,eː,3,157.0,317.0,-12.9294918699,-4.65547325103,232.75723014860148,North
skog,oː,3,157.0,317.0,-7.26856729378,-4.63766062603,232.75723014860148,North
skog,uː,3,157.0,317.0,-6.65071348524,-4.15469473684,232.75723014860148,North
skog,yː,3,157.0,317.0,-13.070447461,-4.28435328589,232.75723014860148,North
skog,æː,3,157.0,317.0,-11.685464426,-6.02650390156,232.75723014860148,North
skog,øː,3,157.0,317.0,-11.279257779,-5.21883767535,232.75723014860148,North
skog,ɑː,3,157.0,317.0,-7.86808689559,-5.43604918683,232.75723014860148,North
skog,ʉ̟ː,3,157.0,317.0,-11.6712705032,-4.25669740151,232.75723014860148,North
skuttunge,eː,2,171.0,364.0,-12.149232599125,-4.824973657927499,188.8401092599555,North
skuttunge,oː,2,171.0,364.0,-7.0507541857775,-3.9062500440525003,188.8401092599555,North
skuttunge,uː,2,171.0,364.0,-7.405961742865,-3.10253282056,188.8401092599555,North
skuttunge,yː,2,171.0,364.0,-12.89134554045,-3.512370545095,188.8401092599555,North
skuttunge,æː,2,171.0,364.0,-12.37150979855,-5.54659020547,188.8401092599555,North
skuttunge,øː,2,171.0,364.0,-10.881349729450001,-5.082900947695,188.8401092599555,North
skuttunge,ɑː,2,171.0,364.0,-8.610117947407499,-5.3048311182,188.8401092599555,North
skuttunge,ʉ̟ː,2,171.0,364.0,-11.4859953781,-3.77688330361,188.8401092599555,North
sorsele,eː,5,166.0,143.0,-12.4261639863,-4.90180634662,405.736623807046,North
sorsele,oː,4,166.0,143.0,-10.249114750579999,-4.914525718915,405.736623807046,North
sorsele,uː,4,166.0,143.0,-7.27321836457,-4.01637353051,405.736623807046,North
sorsele,yː,6,166.0,143.0,-13.06069307065,-3.950069010775,405.736623807046,North
sorsele,æː,6,166.0,143.0,-11.5818917265,-6.5935919286225,405.736623807046,North
sorsele,øː,6,166.0,143.0,-11.731843508499999,-5.25885557338,405.736623807046,North
sorsele,ɑː,6,166.0,143.0,-8.692957768235,-6.2604054561175,405.736623807046,North
sorsele,ʉ̟ː,6,166.0,143.0,-12.042485883400001,-3.9055832213399997,405.736623807046,North
sorunda,eː,2,181.0,406.0,-13.5564385297,-4.3611604838449995,149.16608670177132,Centre
sorunda,oː,2,181.0,406.0,-7.1709976151175,-4.0158641101875,149.16608670177132,Centre
sorunda,uː,2,181.0,406.0,-8.0569872708575,-3.879233911745,149.16608670177132,Centre
sorunda,yː,3,181.0,406.0,-12.41639935015,-3.91852551399,149.16608670177132,Centre
sorunda,æː,2,181.0,406.0,-11.86185119615,-6.5510187614625,149.16608670177132,Centre
sorunda,øː,3,181.0,406.0,-10.9107107341,-5.79360623782,149.16608670177132,Centre
sorunda,ɑː,2,181.0,406.0,-8.192447845370001,-5.76850234477,149.16608670177132,Centre
sorunda,ʉ̟ː,2,181.0,406.0,-11.413273554775,-4.0947738735425006,149.16608670177132,Centre
st_anna,eː,4,157.0,436.0,-13.43540922355,-4.142667192939999,115.50682570414243,Centre
st_anna,oː,4,157.0,436.0,-6.89435933026,-4.3160913184075,115.50682570414243,Centre
st_anna,uː,4,157.0,436.0,-7.7449137024675,-4.34859907623,115.50682570414243,Centre
st_anna,yː,4,157.0,436.0,-12.84066321005,-4.145373167355,115.50682570414243,Centre
st_anna,æː,4,157.0,436.0,-11.7075421637,-5.942221506285,115.50682570414243,Centre
st_anna,øː,4,157.0,436.0,-10.063393531185,-5.6203014831499996,115.50682570414243,Centre
st_anna,ɑː,4,157.0,436.0,-8.099793652662498,-5.433395554425,115.50682570414243,Centre
st_anna,ʉ̟ː,4,157.0,436.0,-11.823837365974999,-4.3272935720375,115.50682570414243,Centre
stenberga,eː,3,128.0,474.0,-14.1694676193,-4.51214581607,73.11094801174586,South
stenberga,oː,3,128.0,474.0,-7.3915744069,-4.28435328589,73.11094801174586,South
stenberga,uː,3,128.0,474.0,-7.90028681357,-4.09865766146,73.11094801174586,South
stenberga,yː,3,128.0,474.0,-12.3785185185,-4.08929054054,73.11094801174586,South
stenberga,æː,3,128.0,474.0,-12.8988948307,-5.47714824264,73.11094801174586,South
stenberga,øː,3,128.0,474.0,-11.2706883748,-4.70873563218,73.11094801174586,South
stenberga,ɑː,3,128.0,474.0,-8.09114572516,-5.737544957,73.11094801174586,South
stenberga,ʉ̟ː,3,128.0,474.0,-11.343216530500001,-3.79493367565,73.11094801174586,South
storsjo,eː,3,87.0,251.0,-13.624026975,-4.78812467872,285.8275543303726,North
storsjo,oː,3,87.0,251.0,-7.1995352215,-4.91918699187,285.8275543303726,North
storsjo,uː,3,87.0,251.0,-7.41869346734,-4.3118783679099995,285.8275543303726,North
storsjo,yː,3,87.0,251.0,-13.535008489,-3.85251387111,285.8275543303726,North
storsjo,æː,3,87.0,251.0,-11.77899863695,-6.3112949165500005,285.8275543303726,North
storsjo,øː,3,87.0,251.0,-9.345521327985,-4.65547325103,285.8275543303726,North
storsjo,ɑː,3,87.0,251.0,-7.90028681357,-5.4772264899,285.8275543303726,North
storsjo,ʉ̟ː,3,87.0,251.0,-11.6059983245,-4.01805600295,285.8275543303726,North
strom,eː,3,132.0,211.0,-13.3595180723,-4.43976724855,332.92758406040195,North
strom,oː,3,132.0,211.0,-6.9681293642,-4.592985636845,332.92758406040195,North
strom,uː,3,132.0,211.0,-6.29992395437,-3.8853308211249997,332.92758406040195,North
strom,yː,3,132.0,211.0,-13.52108122605,-3.69695558586,332.92758406040195,North
strom,æː,3,132.0,211.0,-11.8020496856,-6.034325273795,332.92758406040195,North
strom,øː,3,132.0,211.0,-9.38102294914,-4.78374219741,332.92758406040195,North
strom,ɑː,3,132.0,211.0,-7.97073170732,-5.52660347551,332.92758406040195,North
strom,ʉ̟ː,3,132.0,211.0,-11.8864938922,-3.571426424275,332.92758406040195,North
tjallmo,eː,3,128.0,416.0,-13.8485829193,-4.18708747406,130.2582039594654,Centre
tjallmo,oː,3,128.0,416.0,-6.62133931912,-3.98572761986,130.2582039594654,Centre
tjallmo,uː,3,128.0,416.0,-7.080858992095,-4.02798643481,130.2582039594654,Centre
tjallmo,yː,3,128.0,416.0,-12.9683592126,-4.070528576955,130.2582039594654,Centre
tjallmo,æː,3,128.0,416.0,-11.908989202099999,-5.59195567732,130.2582039594654,Centre
tjallmo,øː,3,128.0,416.0,-10.225126795,-5.4690562503599995,130.2582039594654,Centre
tjallmo,ɑː,3,128.0,416.0,-7.868077853865,-5.510194383635,130.2582039594654,Centre
tjallmo,ʉ̟ː,3,128.0,416.0,-11.35297896315,-4.275003461635,130.2582039594654,Centre
torhamn,eː,3,135.0,521.0,-13.5241573813,-4.561516207005001,27.997895933433075,South
torhamn,oː,3,135.0,521.0,-7.32343434343,-4.51214581607,27.997895933433075,South
torhamn,uː,3,135.0,521.0,-7.147324113575,-4.13121414945,27.997895933433075,South
torhamn,yː,3,135.0,521.0,-13.0471619239,-4.0517428088,27.997895933433075,South
torhamn,æː,3,135.0,521.0,-12.8852510834,-5.57512265817,27.997895933433075,South
torhamn,øː,3,135.0,521.0,-11.5813706294,-5.2103895556849995,27.997895933433075,South
torhamn,ɑː,3,135.0,521.0,-8.11315416762,-5.56750492708,27.997895933433075,South
torhamn,ʉ̟ː,3,135.0,521.0,-12.4032845537,-3.9002725724,27.997895933433075,South
torp,eː,3,145.0,265.0,-12.851019678,-4.01406779661,281.9425332445665,North
torp,oː,3,145.0,265.0,-7.16483084758,-4.30275198662,281.9425332445665,North
torp,uː,3,145.0,265.0,-6.943240304405,-3.79493367565,281.9425332445665,North
torp,yː,2,145.0,265.0,-12.574418518875,-3.9156723381275,281.9425332445665,North
torp,æː,3,145.0,265.0,-12.40237609765,-5.749564316104999,281.9425332445665,North
torp,øː,3,145.0,265.0,-11.3643866465,-5.264792407385,281.9425332445665,North
torp,ɑː,3,145.0,265.0,-8.236296938190002,-5.41949980151,281.9425332445665,North
torp,ʉ̟ː,3,145.0,265.0,-11.650935412,-3.85251387111,281.9425332445665,North
torsas,eː,3,144.0,504.0,-12.6877599586,-4.58404624277,46.285579526498864,South
torsas,oː,3,144.0,504.0,-7.695497606929999,-4.38060334167,46.285579526498864,South
torsas,uː,3,144.0,504.0,-8.09743944637,-3.826999430405,46.285579526498864,South
torsas,yː,3,144.0,504.0,-12.38888652895,-3.76603256213,46.285579526498864,South
torsas,æː,3,144.0,504.0,-11.279257779,-6.14681992337,46.285579526498864,South
torsas,øː,3,144.0,504.0,-11.4965983852,-5.04435556862,46.285579526498864,South
torsas,ɑː,3,144.0,504.0,-8.379242139045001,-5.25254901961,46.285579526498864,South
torsas,ʉ̟ː,3,144.0,504.0,-11.875504386,-4.00462908012,46.285579526498864,South
torso,eː,3,95.0,414.0,-13.4946958637,-3.95731520816,126.59083766943033,Centre
torso,oː,3,95.0,414.0,-6.55492492492,-4.01406779661,126.59083766943033,Centre
torso,uː,3,95.0,414.0,-6.8251314328,-3.81415989739,126.59083766943033,Centre
torso,yː,3,95.0,414.0,-13.3210270186,-3.635051738995,126.59083766943033,Centre
torso,æː,3,95.0,414.0,-12.102715269499999,-5.76538800008,126.59083766943033,Centre
torso,øː,3,95.0,414.0,-11.4192106059,-4.628610977415001,126.59083766943033,Centre
torso,ɑː,3,95.0,414.0,-7.552786509465,-4.96251521298,126.59083766943033,Centre
torso,ʉ̟ː,3,95.0,414.0,-11.691099364500001,-3.9430808188100004,126.59083766943033,Centre
v_vingaker,eː,3,139.0,402.0,-13.0919049038,-4.47148355888,145.93168962913032,Centre
v_vingaker,oː,3,139.0,402.0,-6.889675690944999,-4.191755255005,145.93168962913032,Centre
v_vingaker,uː,3,139.0,402.0,-6.55492492492,-3.87164179104,145.93168962913032,Centre
v_vingaker,yː,3,139.0,402.0,-13.32600315455,-3.99518235793,145.93168962913032,Centre
v_vingaker,æː,3,139.0,402.0,-11.760023046299999,-5.904766806115,145.93168962913032,Centre
v_vingaker,øː,3,139.0,402.0,-10.756324586649999,-5.12557165862,145.93168962913032,Centre
v_vingaker,ɑː,3,139.0,402.0,-7.70532197057,-5.306999315015,145.93168962913032,Centre
v_vingaker,ʉ̟ː,3,139.0,402.0,-11.69758778585,-3.96169229992,145.93168962913032,Centre
vackelsang,eː,3,116.0,500.0,-12.555726541150001,-4.32111993314,45.44304483319151,South
vackelsang,oː,3,116.0,500.0,-7.415302373705,-4.480125671210001,45.44304483319151,South
vackelsang,uː,3,116.0,500.0,-9.23016223232,-4.475982810874999,45.44304483319151,South
vackelsang,yː,3,116.0,500.0,-11.9852230686,-4.325660178435,45.44304483319151,South
vackelsang,æː,3,116.0,500.0,-12.2635689517,-5.95581978531,45.44304483319151,South
vackelsang,øː,3,116.0,500.0,-11.4192533937,-4.3257061654,45.44304483319151,South
vackelsang,ɑː,3,116.0,500.0,-7.948281808685,-5.42777777778,45.44304483319151,South
vackelsang,ʉ̟ː,3,116.0,500.0,-11.055430652550001,-4.2563840493,45.44304483319151,South
vaxtorp,eː,3,78.0,504.0,-12.5885982282,-5.035388346565,35.00965688106874,South
vaxtorp,oː,3,78.0,504.0,-7.479367383515,-4.91048606698,35.00965688106874,South
vaxtorp,uː,3,78.0,504.0,-8.88589208871,-4.55713931377,35.00965688106874,South
vaxtorp,yː,3,78.0,504.0,-12.8407161125,-4.21044939101,35.00965688106874,South
vaxtorp,æː,3,78.0,504.0,-11.9579503952,-6.29992395437,35.00965688106874,South
vaxtorp,øː,3,78.0,504.0,-11.2061044177,-5.15108966626,35.00965688106874,South
vaxtorp,ɑː,3,78.0,504.0,-7.99621433542,-5.506084807875,35.00965688106874,South
vaxtorp,ʉ̟ː,3,78.0,504.0,-12.2765524872,-4.10801687764,35.00965688106874,South
vemdalen,eː,3,102.0,266.0,-13.260705849850002,-4.6364710951550006,273.610801277416,North
vemdalen,oː,3,102.0,266.0,-6.90404129794,-4.3669057548,273.610801277416,North
vemdalen,uː,3,102.0,266.0,-6.07715494041,-4.33029239766,273.610801277416,North
vemdalen,yː,3,102.0,266.0,-12.8886646279,-4.16400673401,273.610801277416,North
vemdalen,æː,3,102.0,266.0,-12.1694736842,-5.904812756715,273.610801277416,North
vemdalen,øː,3,102.0,266.0,-9.47552286537,-5.0228802589,273.610801277416,North
vemdalen,ɑː,3,102.0,266.0,-7.59308677098,-5.19348314607,273.610801277416,North
vemdalen,ʉ̟ː,3,102.0,266.0,-10.6964887307,-3.7756745182,273.610801277416,North
viby,eː,2,116.0,402.0,-13.657673962725001,-3.9066386748274997,142.0022014345107,Centre
viby,oː,2,116.0,402.0,-6.74621124399,-4.140229460815,142.0022014345107,Centre
viby,uː,3,116.0,402.0,-8.53342789598,-4.2147318111850005,142.0022014345107,Centre
viby,yː,2,116.0,402.0,-12.033413795274999,-3.9262942746125002,142.0022014345107,Centre
viby,æː,2,116.0,402.0,-12.2852834163,-6.228880908055,142.0022014345107,Centre
viby,øː,2,116.0,402.0,-10.888995291699999,-5.966807789904999,142.0022014345107,Centre
viby,ɑː,2,116.0,402.0,-7.8820638481100005,-5.7977033090425,142.0022014345107,Centre
viby,ʉ̟ː,2,116.0,402.0,-11.518589109,-4.404424457415001,142.0022014345107,Centre
vilhelmina,eː,3,152.0,178.0,-13.0438287154,-4.32102406668,368.85934835581264,North
vilhelmina,oː,3,152.0,178.0,-7.15082246385,-4.42159733777,368.85934835581264,North
vilhelmina,uː,3,152.0,178.0,-7.05995610827,-3.82376068376,368.85934835581264,North
vilhelmina,yː,1,152.0,178.0,-13.0237941473,-3.67888172043,368.85934835581264,North
vilhelmina,æː,3,152.0,178.0,-11.4903574444,-6.03044315992,368.85934835581264,North
vilhelmina,øː,3,152.0,178.0,-10.9867520373,-4.73526855269,368.85934835581264,North
vilhelmina,ɑː,3,152.0,178.0,-8.13511049724,-5.55933753943,368.85934835581264,North
vilhelmina,ʉ̟ː,3,152.0,178.0,-11.8952203668,-3.64968130922,368.85934835581264,North
