village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
rimforsa,134.0,437.0,110.59203999318285,Centre,-14.03123570763946,0.710352237959212,yː->ʉ̟ː,yː,ʉ̟ː
s_finnskoga,74.0,333.0,202.8121429239692,North,-4.718728251877359,1.621225387039584,yː->ʉ̟ː,yː,ʉ̟ː
s_mellosa,129.0,395.0,151.12029911541478,Centre,-10.34771827607954,0.6735594412674037,yː->ʉ̟ː,yː,ʉ̟ː
segerstad,153.0,510.0,41.911420243744836,South,-16.676161173592526,1.0850175959528954,yː->ʉ̟ː,yː,ʉ̟ː
skee,42.0,404.0,127.38890525392424,Centre,14.906980640127507,0.5738922360282381,yː->ʉ̟ː,yː,ʉ̟ː
skinnskatteberg,135.0,371.0,175.79252338443186,North,-62.31909943733565,1.2330637262447304,yː->ʉ̟ː,yː,ʉ̟ː
skog,157.0,317.0,232.75723014860148,North,0.8275398280356465,1.5043037601447915,yː->ʉ̟ː,yː,ʉ̟ː
skuttunge,171.0,364.0,188.8401092599555,North,-11.083143130909484,1.4382177939774388,yː->ʉ̟ː,yː,ʉ̟ː
sorsele,166.0,143.0,405.736623807046,North,1.9959472482000176,1.2740258526193675,yː->ʉ̟ː,yː,ʉ̟ː
sorunda,181.0,406.0,149.16608670177132,Centre,-19.990589655382287,1.1760654021352872,yː->ʉ̟ː,yː,ʉ̟ː
st_anna,157.0,436.0,115.50682570414243,Centre,-14.063624746846905,1.2551011964765466,yː->ʉ̟ː,yː,ʉ̟ː
stenberga,128.0,474.0,73.11094801174586,South,-15.789694131547343,0.6536923744430181,yː->ʉ̟ː,yː,ʉ̟ː
storsjo,87.0,251.0,285.8275543303726,North,-4.049475116268091,1.9338381008035752,yː->ʉ̟ː,yː,ʉ̟ː
strom,132.0,211.0,332.92758406040195,North,-7.016082804976939,1.7136813130639208,yː->ʉ̟ː,yː,ʉ̟ː
tjallmo,128.0,416.0,130.2582039594654,Centre,2.0408086882951078,1.1122019115476474,yː->ʉ̟ː,yː,ʉ̟ː
torhamn,135.0,521.0,27.997895933433075,South,23.147650610557953,0.7002511688699995,yː->ʉ̟ː,yː,ʉ̟ː
torp,145.0,265.0,281.9425332445665,North,8.081297287716119,0.7788717768060878,yː->ʉ̟ː,yː,ʉ̟ː
torsas,144.0,504.0,46.285579526498864,South,-25.200671769064336,0.6960395129870254,yː->ʉ̟ː,yː,ʉ̟ː
torso,95.0,414.0,126.59083766943033,Centre,-6.876339438845939,1.4299400616657272,yː->ʉ̟ː,yː,ʉ̟ː
v_vingaker,139.0,402.0,145.93168962913032,Centre,-6.4843867146940894,1.7362758098963305,yː->ʉ̟ː,yː,ʉ̟ː
vackelsang,116.0,500.0,45.44304483319151,South,4.599105838535685,0.9390338330523107,yː->ʉ̟ː,yː,ʉ̟ː
vaxtorp,78.0,504.0,35.00965688106874,South,6.107691237102564,0.5950361760309055,yː->ʉ̟ː,yː,ʉ̟ː
vemdalen,102.0,266.0,273.610801277416,North,9.581405296704169,2.104718307733811,yː->ʉ̟ː,yː,ʉ̟ː
viby,116.0,402.0,142.0022014345107,Centre,-36.76100127807005,0.7314871923134244,yː->ʉ̟ː,yː,ʉ̟ː
vilhelmina,152.0,178.0,368.85934835581264,North,1.4821247470617673,1.128951479048987,yː->ʉ̟ː,yː,ʉ̟ː
villberga,166.0,379.0,173.2064099508079,North,-2.0039186178632,1.9028168126235796,yː->ʉ̟ː,yː,ʉ̟ː
