pair,vowel,pair_member,response,n_villages,r2,overall_f,overall_p,nonlinearity_f,nonlinearity_p
yː->ʉ̟ː,yː,first,first_x,74,0.15109997633858052,4.153217123684604,0.009106414925816807,0.12668456512714155,0.8812130579943812
yː->ʉ̟ː,yː,first,first_y,74,0.18705185403851032,5.368784322321743,0.002195217180557586,2.7528439494249684,0.070655016163534
yː->ʉ̟ː,ʉ̟ː,second,second_x,74,0.1526862388211475,4.2046749020930365,0.008567290281067981,2.6923049232132517,0.07473726462933195
yː->ʉ̟ː,ʉ̟ː,second,second_y,74,0.1421974754394204,3.86795445173834,0.012787412561994593,0.8268930493056934,0.4416328783455453
