region_marker,geographic_position,first_x,first_y,second_x,second_y,pair_length,directed_angle_from_horizontal_deg,pair,first_vowel,second_vowel
North,255.41444457498878,-11.92701607633894,-5.945219072423701,-12.69878295801643,-4.728145742942978,1.4411424665824986,122.3794784809407,æː->eː,æː,eː
Centre,114.57844242616318,-11.998189353331762,-5.899030419325151,-13.199852789503424,-4.326355018414187,1.97921775721176,127.38303491614629,æː->eː,æː,eː
South,42.96691590981119,-11.866091101994567,-5.932121171726816,-12.96804573102975,-4.689327191558755,1.6609758823035454,131.5626094584133,æː->eː,æː,eː
