village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
frillesas,58.0,470.0,65.09282618043753,South,-11.9691641891,-6.284692360319999,-13.4159642085,-4.88417038027
grangarde,119.0,354.0,189.80902415725896,North,-12.7854956343,-6.43574018127,-13.5023999008,-5.57158540286
graso,189.0,350.0,205.70952611928726,North,-12.866382288250001,-5.473123407645,-12.8709892931,-4.51214581607
hammaro,90.0,391.0,148.3984439812024,Centre,-11.5731430171,-6.27706059008,-12.6224039279,-4.72643150123
hamneda,93.0,496.0,45.45474670393189,South,-12.2298395722,-5.75359375,-12.88695785565,-4.50306489954
haraker,149.0,373.0,176.21379073108554,North,-10.394941695149999,-6.5545886124349995,-11.959735722249999,-5.00538555889
jamshog,108.0,514.0,30.28210110195524,South,-12.1178199999,-5.65692307692,-13.3515378546,-4.54815550041
jarnboas,117.0,378.0,165.82018913948008,North,-11.1974512055,-5.54298342541,-13.2270614225,-4.084555503935
jarsnas,113.0,452.0,92.22478367908248,Centre,-11.7238781163,-5.88108695652,-12.63297855605,-4.1449821426549995
karna,53.0,448.0,85.9151349758696,Centre,-12.1124076571,-5.801577582729999,-12.90230055865,-4.853855389595
karsta,186.0,377.0,178.59395123967883,North,-12.3379464049,-5.09993688412,-13.1562237762,-4.10798135125
korsberga,100.0,432.0,109.7097189393582,Centre,-11.68951002985,-6.254002217769999,-13.4946958637,-4.07991550486
kramfors,173.0,248.0,303.4763157810137,North,-12.23167526275,-5.87664615522,-13.1660494135,-4.64657060519
lanna,161.0,393.0,158.55800815800026,Centre,-10.6840073153,-6.5085020510425,-12.413993656999999,-4.47600534465
leksand,120.0,335.0,208.70052428052836,North,-12.345013250225001,-6.15766791001,-13.207401543175,-4.6566663739225
loderup,98.0,543.0,0.0,South,-10.958666453149998,-6.375466121135,-12.0278708977,-6.06160831089
malung,96.0,337.0,202.62959374041924,North,-13.507251388850001,-4.58398706595,-13.2892459827,-4.23822147651
n_rorum,84.0,522.0,18.299385463806168,South,-11.838660121724999,-5.7651988569,-12.765499057500001,-4.867156710374999
nora,160.0,357.0,193.85787143343043,North,-11.7036893204,-5.71342465753,-11.61828125,-4.85819869707
nysatra,228.0,188.0,371.9907689659383,North,-11.5463369424,-6.4729597369850005,-12.37667726505,-5.0914516129
ockelbo,156.0,328.0,221.748110156052,North,-11.599784692850001,-6.341412787145,-12.90648418585,-4.67325657895
orust,49.0,436.0,97.05531592071132,Centre,-12.7542261689,-5.23991233032,-13.7088038278,-4.43068229316
ossjo,74.0,515.0,23.48799495009064,South,-12.20914487145,-6.16223583461,-13.17539093325,-4.60194719472
ostad,63.0,445.0,90.57950065298506,Centre,-12.26710575245,-5.860383320312501,-12.982326203875001,-4.63120530282
ovanaker,140.0,310.0,236.74990844521912,North,-11.7660795172,-5.76941750028,-12.7053164557,-4.31193979933
oxaback,71.0,468.0,69.28443627964162,South,-11.916823971300001,-5.83737753596,-13.1431,-4.63766062603
pitea,233.0,141.0,419.15398879796567,North,-11.7640706744,-6.476871352645,-12.7577148739,-4.70390609537
ragunda,145.0,241.0,305.5896736367263,North,-11.5525336323,-5.89691233514,-12.8475869121,-4.95386363636
rimforsa,134.0,437.0,110.59203999318285,Centre,-11.5772579743,-6.11198743189,-12.7750912362,-4.51214581607
