village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
ankarsrum,ym_1,yː,ʉ̟ː,149.0,456.0,-12.826953405,-3.93833333333,-11.5690257559,-4.01406779661,1.257927649099999,-0.07573446327999989,1.2602054115494665,-3.4453758896189424,94.43409687486621,Centre
ankarsrum,ym_2,yː,ʉ̟ː,149.0,456.0,-12.8852510834,-4.71758719737,-11.74189984785,-4.3072690554649995,1.14335123555,0.4103181419050008,1.2147481324991136,19.74170320664097,94.43409687486621,Centre
ankarsrum,ym_3,yː,ʉ̟ː,149.0,456.0,-12.1959474672,-4.54815550041,-11.313437767,-4.61981863149,0.8825097002,-0.07166313108000022,0.8854145782080184,-4.642448058955771,94.43409687486621,Centre
anundsjo,ym_1,yː,ʉ̟ː,182.0,230.0,-13.3308624938,-5.04006467259,-12.4005493925,-4.65547325103,0.9303131012999994,0.3845914215599997,1.0066742412458782,22.460200521746057,322.74929689041943,North
anundsjo,ym_2,yː,ʉ̟ː,182.0,230.0,-13.10354088645,-3.985691502385,-12.1429001883,-3.9002725724,0.9606406981499997,0.08541892998499989,0.9644308915323593,5.081302986253105,322.74929689041943,North
anundsjo,ym_3,yː,ʉ̟ː,182.0,230.0,-12.7820292833,-3.25300613497,-11.8478110409,-3.39341463415,0.9342182424000001,-0.14040849917999987,0.9447106811478979,-8.547305319015457,322.74929689041943,North
are,ym_1,yː,ʉ̟ː,89.0,227.0,-14.097571458800001,-3.38333358648,-12.28595644715,-3.5812484643299998,1.8116150116500016,-0.19791487784999973,1.8223938238783668,-6.23470998578035,309.8163893481515,North
are,ym_2,yː,ʉ̟ː,89.0,227.0,-12.2971367749,-3.11086419753,-11.5235832631,-3.4332173913,0.7735535117999994,-0.3223531937699997,0.8380313938939464,-22.622340797889173,309.8163893481515,North
are,ym_3,yː,ʉ̟ː,89.0,227.0,-13.1398149537,-3.71769858308,-12.1694736842,-3.67888172043,0.9703412695000004,0.03881686264999962,0.9711173606319997,2.2907993910715105,309.8163893481515,North
arjeplog,ym_1,yː,ʉ̟ː,171.0,122.0,-12.4952151102,-3.90979991486,-11.8969624446,-3.828548778755,0.5982526656000005,0.08125113610499968,0.6037449784601601,7.734251372494219,427.2821082142336,North
arjeplog,ym_2,yː,ʉ̟ː,171.0,122.0,-12.9768101266,-3.48277657267,-12.085161816,-3.29819197667,0.8916483106000008,0.1845845960000001,0.9105537781352174,11.695878318788923,427.2821082142336,North
arjeplog,ym_3,yː,ʉ̟ː,171.0,122.0,-12.8988948307,-3.72738197425,-13.2699480069,-3.90979991486,-0.3710531762000002,-0.18241794060999972,0.413469182194395,-153.82024902027158,427.2821082142336,North
arstad,ym_1,yː,ʉ̟ː,70.0,485.0,-12.8359870944,-4.43068229316,-11.27710870185,-4.221405326355,1.5588783925499996,0.20927696680500052,1.5728632145213302,7.6461521686986655,52.36353118905221,South
arstad,ym_2,yː,ʉ̟ː,70.0,485.0,-13.1889187843,-4.73526855269,-11.4965983852,-4.659898952555,1.6923203990999998,0.07536960013499971,1.693997907269809,2.5500539162628515,52.36353118905221,South
