village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
skog,157.0,317.0,232.75723014860148,North,-135.38543429906537,0.9609026176788591,oː->ɑː,oː,ɑː
skuttunge,171.0,364.0,188.8401092599555,North,-138.0097434688538,2.1061943274882644,oː->ɑː,oː,ɑː
sorsele,166.0,143.0,405.736623807046,North,-52.96727966406121,2.4489438118261986,oː->ɑː,oː,ɑː
sorunda,181.0,406.0,149.16608670177132,Centre,-120.47408588516872,2.030653758290233,oː->ɑː,oː,ɑː
st_anna,157.0,436.0,115.50682570414243,Centre,-138.5257067680186,1.7178741351799882,oː->ɑː,oː,ɑː
stenberga,128.0,474.0,73.11094801174586,South,-125.00959412638237,1.2741369879559035,oː->ɑː,oː,ɑː
storsjo,87.0,251.0,285.8275543303726,North,-136.96120148373808,1.1519346669263242,oː->ɑː,oː,ɑː
strom,132.0,211.0,332.92758406040195,North,-143.5124064333541,1.63887200957651,oː->ɑː,oː,ɑː
tjallmo,128.0,416.0,130.2582039594654,Centre,-150.66609592412846,1.919362387214768,oː->ɑː,oː,ɑː
torhamn,135.0,521.0,27.997895933433075,South,-125.59901537251089,1.138885004806962,oː->ɑː,oː,ɑː
torp,145.0,265.0,281.9425332445665,North,-136.17186786651897,1.6510397296634682,oː->ɑː,oː,ɑː
torsas,144.0,504.0,46.285579526498864,South,-131.45814968704354,1.1605427002404483,oː->ɑː,oː,ɑː
torso,95.0,414.0,126.59083766943033,Centre,-129.7368612824385,1.5609570482104353,oː->ɑː,oː,ɑː
v_vingaker,139.0,402.0,145.93168962913032,Centre,-126.18029078089968,1.3816830920488583,oː->ɑː,oː,ɑː
vackelsang,116.0,500.0,45.44304483319151,South,-117.9549699284916,0.8867033970622118,oː->ɑː,oː,ɑː
vaxtorp,78.0,504.0,35.00965688106874,South,-119.64232853084788,0.7800586343982249,oː->ɑː,oː,ɑː
vemdalen,102.0,266.0,273.610801277416,North,-137.9384725688741,1.2403529704335703,oː->ɑː,oː,ɑː
viby,116.0,402.0,142.0022014345107,Centre,-123.55236779252712,2.012531038850375,oː->ɑː,oː,ɑː
vilhelmina,152.0,178.0,368.85934835581264,North,-128.54456853639704,1.67323665863324,oː->ɑː,oː,ɑː
villberga,166.0,379.0,173.2064099508079,North,-137.33446454801185,1.523191690759207,oː->ɑː,oː,ɑː
