village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
malung,96.0,337.0,202.62959374041924,North,-7.908684922885,-3.58123575796,-7.15091372406,-4.26592375367
n_rorum,84.0,522.0,18.299385463806168,South,-11.04601336705,-4.451797829305,-10.14474155752,-4.88366622991
nora,160.0,357.0,193.85787143343043,North,-8.435511988984999,-3.57144338807,-6.96761811243,-3.98571156766
nysatra,228.0,188.0,371.9907689659383,North,-7.38478245236,-3.82376068376,-7.08803506209,-4.691010682
ockelbo,156.0,328.0,221.748110156052,North,-7.021067606075,-4.03292125318,-7.16483084758,-4.3669057548
orust,49.0,436.0,97.05531592071132,Centre,-7.39827371614,-4.0563627290349995,-6.93969819654,-4.53916425321
ossjo,74.0,515.0,23.48799495009064,South,-11.3601817149,-3.708002707955,-9.18022779043,-4.58404624277
ostad,63.0,445.0,90.57950065298506,Centre,-7.81123904651,-4.2475870903375,-7.443970726825,-4.39428571429
ovanaker,140.0,310.0,236.74990844521912,North,-6.06160831089,-3.81415989739,-6.76008915305,-4.57508467575
oxaback,71.0,468.0,69.28443627964162,South,-7.13,-4.08929054054,-6.971567240755,-4.56611570248
pitea,233.0,141.0,419.15398879796567,North,-7.571647350725,-4.26590829913,-7.13,-4.60194719472
ragunda,145.0,241.0,305.5896736367263,North,-8.759281232300001,-4.302102285369999,-7.43222381636,-4.7881390593
rimforsa,134.0,437.0,110.59203999318285,Centre,-7.88742037102,-4.56611570248,-7.1749769865449995,-4.284214543345
s_finnskoga,74.0,333.0,202.8121429239692,North,-5.927973623554999,-3.65452706711,-7.112429182335,-4.533882870815
s_mellosa,129.0,395.0,151.12029911541478,Centre,-8.53342789598,-4.28435328589,-6.72739856014,-4.06114164905
segerstad,153.0,510.0,41.911420243744836,South,-7.40062681593,-4.177137906435,-7.28201334922,-4.43068607069
skee,42.0,404.0,127.38890525392424,Centre,-6.12365170694,-3.4332173913,-6.43574018127,-3.56162559447
skinnskatteberg,135.0,371.0,175.79252338443186,North,-8.98171731884,-3.5185948876,-7.423713238165,-4.32942804535
skog,157.0,317.0,232.75723014860148,North,-6.65071348524,-4.15469473684,-7.26856729378,-4.63766062603
skuttunge,171.0,364.0,188.8401092599555,North,-7.405961742865,-3.10253282056,-7.0507541857775,-3.9062500440525003
sorsele,166.0,143.0,405.736623807046,North,-7.27321836457,-4.01637353051,-10.249114750579999,-4.914525718915
sorunda,181.0,406.0,149.16608670177132,Centre,-8.0569872708575,-3.879233911745,-7.1709976151175,-4.0158641101875
st_anna,157.0,436.0,115.50682570414243,Centre,-7.7449137024675,-4.34859907623,-6.89435933026,-4.3160913184075
stenberga,128.0,474.0,73.11094801174586,South,-7.90028681357,-4.09865766146,-7.3915744069,-4.28435328589
storsjo,87.0,251.0,285.8275543303726,North,-7.41869346734,-4.3118783679099995,-7.1995352215,-4.91918699187
strom,132.0,211.0,332.92758406040195,North,-6.29992395437,-3.8853308211249997,-6.9681293642,-4.592985636845
tjallmo,128.0,416.0,130.2582039594654,Centre,-7.080858992095,-4.02798643481,-6.62133931912,-3.98572761986
torhamn,135.0,521.0,27.997895933433075,South,-7.147324113575,-4.13121414945,-7.32343434343,-4.51214581607
torp,145.0,265.0,281.9425332445665,North,-7.0366201522025005,-3.8592816381599997,-7.199472328465,-4.425453743515
torsas,144.0,504.0,46.285579526498864,South,-8.09743944637,-3.826999430405,-7.695497606929999,-4.38060334167
torso,95.0,414.0,126.59083766943033,Centre,-6.8251314328,-3.81415989739,-6.55492492492,-4.01406779661
v_vingaker,139.0,402.0,145.93168962913032,Centre,-6.55492492492,-3.87164179104,-6.889675690944999,-4.191755255005
vackelsang,116.0,500.0,45.44304483319151,South,-9.23016223232,-4.475982810874999,-7.415302373705,-4.480125671210001
vaxtorp,78.0,504.0,35.00965688106874,South,-8.88589208871,-4.55713931377,-7.479367383515,-4.91048606698
vemdalen,102.0,266.0,273.610801277416,North,-6.07715494041,-4.33029239766,-6.90404129794,-4.3669057548
viby,116.0,402.0,142.0022014345107,Centre,-8.071762873295,-4.1049570845575,-6.74621124399,-4.140229460815
vilhelmina,152.0,178.0,368.85934835581264,North,-9.99626898048,-3.82376068376,-6.88974169742,-4.27514237856
villberga,166.0,379.0,173.2064099508079,North,-6.2160061092,-3.1261674576400003,-6.738268398444999,-4.565878405885
