village,geo_x,geo_y,geo_position,geographic_group,first_x,first_y,second_x,second_y
s_finnskoga,74.0,333.0,202.8121429239692,North,-7.112429182335,-4.533882870815,-7.54254050233,-5.660962054555
s_mellosa,129.0,395.0,151.12029911541478,Centre,-6.72739856014,-4.06114164905,-8.22240549828,-5.5019849743
segerstad,153.0,510.0,41.911420243744836,South,-7.28201334922,-4.43068607069,-8.27808153477,-5.21883767535
skee,42.0,404.0,127.38890525392424,Centre,-6.43574018127,-3.56162559447,-7.62625488108,-5.08290439693
skinnskatteberg,135.0,371.0,175.79252338443186,North,-7.423713238165,-4.32942804535,-8.565565258615,-5.366384259745001
skog,157.0,317.0,232.75723014860148,North,-7.26856729378,-4.63766062603,-7.86808689559,-5.43604918683
skuttunge,171.0,364.0,188.8401092599555,North,-7.0507541857775,-3.9062500440525003,-8.610117947407499,-5.3048311182
sorsele,166.0,143.0,405.736623807046,North,-10.249114750579999,-4.914525718915,-8.254406423685001,-6.1852435929350005
sorunda,181.0,406.0,149.16608670177132,Centre,-7.1709976151175,-4.0158641101875,-8.192447845370001,-5.76850234477
st_anna,157.0,436.0,115.50682570414243,Centre,-6.89435933026,-4.3160913184075,-8.099793652662498,-5.433395554425
stenberga,128.0,474.0,73.11094801174586,South,-7.3915744069,-4.28435328589,-8.09114572516,-5.737544957
storsjo,87.0,251.0,285.8275543303726,North,-7.1995352215,-4.91918699187,-7.90028681357,-5.4772264899
strom,132.0,211.0,332.92758406040195,North,-6.9681293642,-4.592985636845,-7.97073170732,-5.52660347551
tjallmo,128.0,416.0,130.2582039594654,Centre,-6.62133931912,-3.98572761986,-7.868077853865,-5.510194383635
torhamn,135.0,521.0,27.997895933433075,South,-7.32343434343,-4.51214581607,-8.11315416762,-5.56750492708
torp,145.0,265.0,281.9425332445665,North,-7.199472328465,-4.425453743515,-8.393843475845001,-5.5563805749425
torsas,144.0,504.0,46.285579526498864,South,-7.695497606929999,-4.38060334167,-8.379242139045001,-5.25254901961
torso,95.0,414.0,126.59083766943033,Centre,-6.55492492492,-4.01406779661,-7.552786509465,-4.96251521298
v_vingaker,139.0,402.0,145.93168962913032,Centre,-6.889675690944999,-4.191755255005,-7.70532197057,-5.306999315015
vackelsang,116.0,500.0,45.44304483319151,South,-7.415302373705,-4.480125671210001,-7.948281808685,-5.42777777778
vaxtorp,78.0,504.0,35.00965688106874,South,-7.479367383515,-4.91048606698,-7.99621433542,-5.506084807875
vemdalen,102.0,266.0,273.610801277416,North,-6.90404129794,-4.3669057548,-7.59308677098,-5.19348314607
viby,116.0,402.0,142.0022014345107,Centre,-6.74621124399,-4.140229460815,-7.8820638481100005,-5.7977033090425
vilhelmina,152.0,178.0,368.85934835581264,North,-6.88974169742,-4.27514237856,-7.93237430168,-5.58382040173
villberga,166.0,379.0,173.2064099508079,North,-6.738268398444999,-4.565878405885,-8.150639355165,-5.644736200105
