village,geo_x,geo_y,geographic_position,geographic_group,median_unwrapped_angle_deg,median_pair_distance,pair,first_vowel,second_vowel
storsjo,87.0,251.0,285.8275543303726,North,140.61094864641632,2.3872895900928675,æː->eː,æː,eː
strom,132.0,211.0,332.92758406040195,North,138.65347137929623,2.0741225017103213,æː->eː,æː,eː
tjallmo,128.0,416.0,130.2582039594654,Centre,125.71229094924368,2.3605833791584,æː->eː,æː,eː
torhamn,135.0,521.0,27.997895933433075,South,139.43297497023673,1.1356161173045936,æː->eː,æː,eː
torp,145.0,265.0,281.9425332445665,North,104.3230365874587,1.8609015727924656,æː->eː,æː,eː
torsas,144.0,504.0,46.285579526498864,South,132.96885111350778,1.961195597180289,æː->eː,æː,eː
torso,95.0,414.0,126.59083766943033,Centre,125.13717562591194,2.3760254270136727,æː->eː,æː,eː
v_vingaker,139.0,402.0,145.93168962913032,Centre,139.92686561204772,2.1435172255255286,æː->eː,æː,eː
vackelsang,116.0,500.0,45.44304483319151,South,110.5901230024362,1.7462499973693864,æː->eː,æː,eː
vaxtorp,78.0,504.0,35.00965688106874,South,117.33324579322601,1.3542217506921914,æː->eː,æː,eː
vemdalen,102.0,266.0,273.610801277416,North,125.98767218251925,1.7816713007199214,æː->eː,æː,eː
viby,116.0,402.0,142.0022014345107,Centre,121.19003141800594,2.7309959470658005,æː->eː,æː,eː
vilhelmina,152.0,178.0,368.85934835581264,North,124.978445386467,2.0693711502493533,æː->eː,æː,eː
villberga,166.0,379.0,173.2064099508079,North,140.51439488964564,1.5552894772782966,æː->eː,æː,eː
