village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
frillesas,ym_2,ʉ̟ː,øː,58.0,470.0,-10.856147113999999,-4.40792636868,-10.608148866850001,-5.29453339426,0.2479982471499973,-0.88660702558,0.9206384460782018,-74.37283909926963,65.09282618043753,South
frillesas,ym_3,ʉ̟ː,øː,58.0,470.0,-11.5069890357,-4.75292093404,-9.819479961345,-5.290344679035,1.6875090743550007,-0.5374237449950003,1.7710198072621668,-17.665200779583618,65.09282618043753,South
grangarde,ym_1,ʉ̟ː,øː,119.0,354.0,-12.0120880848,-5.08232145949,-11.762036340249999,-5.57566587864,0.25005174455000123,-0.4933444191499996,0.5530954626996587,-63.1218174101644,189.80902415725896,North
graso,ym_1,ʉ̟ː,øː,189.0,350.0,-12.0854435452,-3.942717562145,-11.0089741354,-5.64072270228,1.0764694097999996,-1.6980051401349998,2.0104745325818083,-57.626887563907076,205.70952611928726,North
graso,ym_2,ʉ̟ː,øː,189.0,350.0,-11.5194382022,-4.09865766146,-10.8066195524,-5.75359375,0.7128186497999991,-1.6549360885400004,1.8019222748650314,-66.69735503987167,205.70952611928726,North
graso,ym_3,ʉ̟ː,øː,189.0,350.0,-10.9733877075,-3.59105354059,-10.2935077578,-5.15958199357,0.6798799497000001,-1.5685284529799999,1.7095374385522846,-66.56563996552482,205.70952611928726,North
hammaro,ym_1,ʉ̟ː,øː,90.0,391.0,-11.7359645724,-4.34861435726,-10.2886368028,-5.42777777778,1.447327769600001,-1.0791634205200005,1.8053673755897277,-36.70912343092779,148.3984439812024,Centre
hammaro,ym_2,ʉ̟ː,øː,90.0,391.0,-11.351500926850001,-3.87605113719,-10.225126795,-5.27776179057,1.1263741318500013,-1.4017106533799994,1.798196719132762,-51.215648326619196,148.3984439812024,Centre
hammaro,ym_3,ʉ̟ː,øː,90.0,391.0,-11.677325898549999,-4.4319417653599995,-10.57069692515,-5.995266567225,1.1066289733999994,-1.5633248018650008,1.9153621383160366,-54.70651082103679,148.3984439812024,Centre
hamneda,ym_1,ʉ̟ː,øː,93.0,496.0,-11.2320045819,-4.18260723297,-11.5360044893,-5.05722132472,-0.3039999073999997,-0.8746140917500007,0.9259404695696625,-109.16651913954962,45.45474670393189,South
hamneda,ym_2,ʉ̟ː,øː,93.0,496.0,-11.5957327742,-3.89073711121,-11.3262151394,-4.54815550041,0.2695176347999997,-0.6574183892000001,0.7105200165558383,-67.70815441338715,45.45474670393189,South
hamneda,ym_3,ʉ̟ː,øː,93.0,496.0,-11.7399889319,-3.67888172043,-11.5360033286,-4.9148435976,0.2039856032999996,-1.2359618771699998,1.2526818782800582,-80.62827303465778,45.45474670393189,South
haraker,ym_1,ʉ̟ː,øː,149.0,373.0,-10.9510618436,-4.71758719737,-11.1865954933,-5.5060263661699995,-0.23553364970000068,-0.7884391687999992,0.822868411739712,-106.63267806629241,176.21379073108554,North
haraker,ym_2,ʉ̟ː,øː,149.0,373.0,-10.4857108506,-3.94782830429,-10.3177885784,-5.09999193873,0.16792227220000022,-1.1521636344399995,1.164336261578587,-81.70780189888119,176.21379073108554,North
haraker,ym_3,ʉ̟ː,øː,149.0,373.0,-10.7011088052,-3.90979991486,-10.2886427267,-5.15958199357,0.4124660785000014,-1.24978207871,1.3160864371985064,-71.73553936883901,176.21379073108554,North
jamshog,ym_1,ʉ̟ː,øː,108.0,514.0,-10.48556815905,-3.89548046999,-9.31821820529,-4.47601659751,1.1673499537600005,-0.5805361275200003,1.303736211777288,-26.441670057534374,30.28210110195524,South
jamshog,ym_2,ʉ̟ː,øː,108.0,514.0,-11.08184310245,-3.8524117353,-9.858875,-4.0517428088,1.2229681024500003,-0.19933107350000023,1.2391060715180187,-9.257214065476436,30.28210110195524,South
jamshog,ym_3,ʉ̟ː,øː,108.0,514.0,-11.5111410905,-3.67888172043,-10.2593902439,-4.56611570248,1.2517508466000002,-0.8872339820500001,1.534296034299808,-35.328800453337465,30.28210110195524,South
jarnboas,ym_1,ʉ̟ː,øː,117.0,378.0,-10.83786036715,-4.1960212635800005,-10.4999399399,-5.05722132472,0.3379204272499994,-0.8612000611399999,0.9251247269748883,-68.57579222818386,165.82018913948008,North
jarnboas,ym_2,ʉ̟ː,øː,117.0,378.0,-9.36101520893,-4.3893842920649995,-10.921866874100001,-4.73082828311,-1.5608516651700004,-0.34144399104500067,1.5977615340484015,-167.66064335306953,165.82018913948008,North
jarnboas,ym_3,ʉ̟ː,øː,117.0,378.0,-11.19524874615,-4.04233203099,-11.134414232000001,-5.078585923705,0.06083451414999885,-1.036253892715,1.0380380379730105,-86.64023946014792,165.82018913948008,North
