village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
n_rorum,ym_1,æː,eː,84.0,522.0,-12.85249671405,-5.85729967458,-13.986724419000002,-4.38961222553,-1.1342277049500016,1.4676874490500005,1.854879762888971,127.696821199075,18.299385463806168,South
n_rorum,ym_2,æː,eː,84.0,522.0,-10.8248235294,-5.67309803922,-11.544273696,-5.34470119522,-0.7194501665999997,0.32839684400000024,0.7908558840711295,155.46542159830406,18.299385463806168,South
nora,ym_1,æː,eː,160.0,357.0,-11.5477378836,-6.29811842357,-12.0006554278,-4.42062904052,-0.45291754419999997,1.8774893830500003,1.9313468578454855,103.56266114860902,193.85787143343043,North
nora,ym_2,æː,eː,160.0,357.0,-11.7036893204,-5.71342465753,-11.61828125,-4.85819869707,0.08540807039999976,0.8552259604600003,0.8594800648846844,84.29700363094558,193.85787143343043,North
nora,ym_3,æː,eː,160.0,357.0,-11.8120484581,-5.0914516129,-11.5190177444,-5.00566801619,0.29303071370000033,0.08578359671000069,0.30532904322392196,16.317185984451292,193.85787143343043,North
nysatra,ym_1,æː,eː,228.0,188.0,-11.5463369424,-6.4729597369850005,-12.1505028233,-5.43604918683,-0.6041658809000001,1.0369105501550004,1.2000832890538968,120.22762694221788,371.9907689659383,North
nysatra,ym_2,æː,eː,228.0,188.0,-11.0443135068,-6.55492492492,-12.37667726505,-4.54358549188,-1.3323637582500005,2.01133943304,2.4126084429927155,123.5215309583172,371.9907689659383,North
nysatra,ym_3,æː,eː,228.0,188.0,-12.0779417963,-6.269486816395,-13.1660494135,-5.0914516129,-1.0881076172000004,1.178035203495,1.6036661520659992,132.72751785724776,371.9907689659383,North
ockelbo,ym_1,æː,eː,156.0,328.0,-11.599784692850001,-5.94314195871,-13.1398149537,-4.49409618574,-1.5400302608499992,1.44904577297,2.114574864244806,136.7434879469992,221.748110156052,North
ockelbo,ym_2,æː,eː,156.0,328.0,-11.4778168714,-6.39057115285,-12.90648418585,-5.02219842673,-1.4286673144499993,1.3683727261199996,1.978265455637047,136.2349092014507,221.748110156052,North
ockelbo,ym_3,æː,eː,156.0,328.0,-11.88517226215,-6.341412787145,-12.7577148739,-4.67325657895,-0.8725426117499993,1.6681562081949997,1.8825715774596803,117.61218088894344,221.748110156052,North
orust,ym_1,æː,eː,49.0,436.0,-12.7542261689,-5.23991233032,-13.7088038278,-4.33945720251,-0.9545776588999999,0.9004551278099999,1.3122644337443303,136.67119049379247,97.05531592071132,Centre
orust,ym_2,æː,eː,49.0,436.0,-12.24284335425,-5.351710929,-12.878331601100001,-4.694875593800001,-0.6354882468500005,0.6568353351999994,0.9139354295855822,134.05365277008934,97.05531592071132,Centre
orust,ym_3,æː,eː,49.0,436.0,-12.7611937227,-5.21883767535,-13.84840136765,-4.43068229316,-1.0872076449500003,0.7881553821899994,1.3428363153090512,144.06031176634966,97.05531592071132,Centre
ossjo,ym_1,æː,eː,74.0,515.0,-11.91475254885,-6.502933010745,-13.17539093325,-5.290304491425,-1.2606383844,1.21262851932,1.7491932603605749,136.1120583936151,23.48799495009064,South
ossjo,ym_2,æː,eː,74.0,515.0,-12.3231341301,-6.16223583461,-13.3492756901,-4.18643137097,-1.026141560000001,1.9758044636399994,2.2263804211542513,117.44528000761407,23.48799495009064,South
ossjo,ym_3,æː,eː,74.0,515.0,-12.20914487145,-5.733182505349999,-13.1693213573,-4.60194719472,-0.960176485849999,1.1312353106299993,1.4837898139545926,130.32412476857792,23.48799495009064,South
ostad,ym_1,æː,eː,63.0,445.0,-12.6772042454,-5.76160874658,-13.1495987612,-4.80994049962,-0.4723945157999996,0.9516682469600006,1.0624636609455576,116.39914480835043,90.57950065298506,Centre
ostad,ym_3,æː,eː,63.0,445.0,-11.8570072595,-5.959157894045,-12.81505364655,-4.45247010602,-0.9580463870500004,1.5066877880250003,1.785486199981178,122.45075409533733,90.57950065298506,Centre
ovanaker,ym_1,æː,eː,140.0,310.0,-12.05680101175,-5.76941750028,-13.3722132154,-3.58125269978,-1.3154122036500002,2.1881648005000005,2.553110741753784,121.01212161569966,236.74990844521912,North
ovanaker,ym_2,æː,eː,140.0,310.0,-11.6387026141,-5.7254722273950005,-12.7053164557,-4.31193979933,-1.0666138416000006,1.4135324280650003,1.770801799266097,127.03722987730865,236.74990844521912,North
ovanaker,ym_3,æː,eː,140.0,310.0,-11.7660795172,-5.920454659545,-12.3379464049,-4.60194719472,-0.5718668877000006,1.3185074648250001,1.4371825465287749,113.44748220771663,236.74990844521912,North
oxaback,ym_1,æː,eː,71.0,468.0,-11.916823971300001,-5.248340162325,-12.6454385054,-4.63766062603,-0.7286145340999983,0.6106795362950006,0.9506885059530459,140.03234743427183,69.28443627964162,South
oxaback,ym_2,æː,eː,71.0,468.0,-11.90252232585,-5.83737753596,-13.1431,-4.33945720251,-1.2405776741499999,1.4979203334499998,1.9449417191685672,129.63155549601078,69.28443627964162,South
oxaback,ym_3,æː,eː,71.0,468.0,-12.4843580992,-6.37560606061,-13.245356647800001,-4.708721091615001,-0.7609985486000017,1.6668849689949994,1.8323821355909278,114.53856257383586,69.28443627964162,South
pitea,ym_1,æː,eː,233.0,141.0,-11.7640706744,-6.476871352645,-12.7577148739,-5.20194143602,-0.9936441995000003,1.274929916625,1.6164080819846904,127.93183951076925,419.15398879796567,North
pitea,ym_2,æː,eː,233.0,141.0,-10.6313508418,-5.96389639912,-11.912886172050001,-4.70390609537,-1.2815353302500014,1.2599903037500004,1.7971945827380513,135.48569626942245,419.15398879796567,North
pitea,ym_3,æː,eː,233.0,141.0,-12.49325851275,-6.68,-13.723261093000001,-4.33019665128,-1.2300025802500016,2.34980334872,2.652259814776333,117.62977089070927,419.15398879796567,North
ragunda,ym_1,æː,eː,145.0,241.0,-11.5525336323,-5.31964898285,-12.9091094148,-4.06114164905,-1.3565757825000002,1.2585073338000008,1.8504428018433519,137.1476473860061,305.5896736367263,North
ragunda,ym_2,æː,eː,145.0,241.0,-10.8520493247,-5.89691233514,-12.0201356852,-4.95386363636,-1.1680863605000003,0.9430486987799993,1.5012550062720145,141.08450086040355,305.5896736367263,North
ragunda,ym_3,æː,eː,145.0,241.0,-12.22418185505,-6.654372925444999,-12.8475869121,-5.35303863003,-0.6234050570500003,1.301334295414999,1.442950038490164,115.59678187874476,305.5896736367263,North
rimforsa,ym_1,æː,eː,134.0,437.0,-11.4275104701,-6.514110690725,-12.7750912362,-4.51214581607,-1.3475807661,2.001964874655,2.4132627872892485,123.94564345379248,110.59203999318285,Centre
